Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Goran Dragic,20190405,MIA,0,MIN,111,MIA,109,38.08,6,13,0.462,1,4,0.25,2,3,0.667,4,3,7,9,4,0,2,2,15,-4,.524,.500,.308,.231,11.7,10.0,10.9,30.3,5.0,0.0,12.3,18.7,122,106
Justise Winslow,20190405,MIA,0,MIN,111,MIA,109,37.13,6,15,0.4,1,6,0.16699999999999998,0,0,,0,7,7,4,1,1,4,5,13,-7,.433,.433,.400,.000,0.0,23.8,11.2,13.9,1.3,2.1,21.1,22.3,78,110
Dion Waiters,20190405,MIA,0,MIN,111,MIA,109,33.03,8,17,0.47100000000000003,6,12,0.5,0,2,0.0,0,0,0,0,0,0,1,4,22,-15,.615,.647,.706,.118,0.0,0.0,0.0,0.0,0.0,0.0,5.3,24.9,111,119
Bam Adebayo,20190405,MIA,0,MIN,111,MIA,109,32.12,4,6,0.667,0,0,,0,0,,1,3,4,0,4,0,1,3,8,-7,.667,.667,.000,.000,3.5,11.8,7.4,0.0,5.9,0.0,14.3,9.5,114,104
Kelly Olynyk,20190405,MIA,0,MIN,111,MIA,109,17.25,0,1,0.0,0,1,0.0,0,0,,0,4,4,1,0,2,2,1,0,-8,.000,.000,1.000,.000,0.0,29.3,13.7,6.2,0.0,9.0,66.7,7.6,20,107
Dwyane Wade,20190405,MIA,0,MIN,111,MIA,109,28.65,8,16,0.5,1,5,0.2,7,7,1.0,0,3,3,3,1,0,3,2,24,13,.629,.531,.313,.438,0.0,13.2,6.2,15.9,1.7,0.0,13.6,33.5,115,113
James Johnson,20190405,MIA,0,MIN,111,MIA,109,28.18,7,11,0.636,1,4,0.25,0,0,,0,2,2,5,0,0,2,4,15,3,.682,.682,.364,.000,0.0,9.0,4.2,25.7,0.0,0.0,15.4,20.1,123,117
Hassan Whiteside,20190405,MIA,0,MIN,111,MIA,109,15.88,4,5,0.8,0,0,,0,0,,2,5,7,0,0,2,2,1,8,5,.800,.800,.000,.000,14.1,39.8,26.1,0.0,0.0,9.7,28.6,19.2,112,104
Rodney McGruder,20190405,MIA,0,MIN,111,MIA,109,9.67,2,4,0.5,0,2,0.0,0,0,,2,2,4,2,0,1,0,1,4,10,.500,.500,.500,.000,23.1,26.1,24.5,28.3,0.0,8.0,0.0,18.0,136,108
Yante Maten,20190405,MIA,0,MIN,111,MIA,109,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duncan Robinson,20190405,MIA,0,MIN,111,MIA,109,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Udonis Haslem,20190405,MIA,0,MIN,111,MIA,109,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick Jones,20190405,MIA,0,MIN,111,MIA,109,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
