Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Joel Embiid,20181114,PHI,0,ORL,111,PHI,106,35.8,6,20,0.3,4,7,0.5710000000000001,3,4,0.75,0,13,13,10,0,2,2,2,19,2,.437,.400,.350,.200,0.0,48.4,22.3,40.7,0.0,5.2,8.4,29.9,103,112
J.J. Redick,20181114,PHI,0,ORL,111,PHI,106,33.33,8,13,0.615,4,7,0.5710000000000001,2,2,1.0,0,4,4,6,0,0,4,3,22,8,.793,.769,.538,.154,0.0,16.0,7.4,29.3,0.0,0.0,22.4,24.2,122,121
Jimmy Butler,20181114,PHI,0,ORL,111,PHI,106,32.92,6,12,0.5,0,1,0.0,2,2,1.0,1,3,4,2,0,0,2,3,14,-10,.543,.500,.083,.167,3.5,12.2,7.5,9.0,0.0,0.0,13.4,20.4,102,122
Ben Simmons,20181114,PHI,0,ORL,111,PHI,106,31.42,3,5,0.6,0,0,,3,5,0.6,0,3,3,6,0,1,1,3,9,-12,.625,.600,.000,1.000,0.0,12.7,5.9,25.2,0.0,2.9,12.2,11.8,134,119
Wilson Chandler,20181114,PHI,0,ORL,111,PHI,106,23.23,6,10,0.6,2,4,0.5,0,0,,3,1,4,0,1,0,1,2,14,2,.700,.700,.400,.000,14.8,5.7,10.6,0.0,2.2,0.0,9.1,21.3,126,117
Mike Muscala,20181114,PHI,0,ORL,111,PHI,106,26.3,2,6,0.33299999999999996,1,4,0.25,0,2,0.0,3,2,5,2,0,0,2,4,5,-4,.363,.417,.667,.333,13.0,10.1,11.7,9.8,0.0,0.0,22.5,15.2,83,122
Markelle Fultz,20181114,PHI,0,ORL,111,PHI,106,20.75,4,6,0.667,0,0,,0,0,,2,1,3,2,0,0,1,3,8,0,.667,.667,.000,.000,11.0,6.4,8.9,14.6,0.0,0.0,14.3,15.2,127,122
Furkan Korkmaz,20181114,PHI,0,ORL,111,PHI,106,15.08,3,7,0.429,2,2,1.0,0,0,,0,3,3,1,1,0,0,0,8,5,.571,.571,.286,.000,0.0,26.5,12.2,10.1,3.4,0.0,0.0,20.9,116,112
Landry Shamet,20181114,PHI,0,ORL,111,PHI,106,14.77,3,7,0.429,1,4,0.25,0,0,,1,0,1,1,0,0,0,1,7,-15,.500,.500,.571,.000,7.7,0.0,4.2,10.4,0.0,0.0,0.0,21.3,112,123
Amir Johnson,20181114,PHI,0,ORL,111,PHI,106,6.4,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,0,0,-1,,,,,0.0,20.8,9.6,36.6,0.0,0.0,100.0,7.0,80,121
Demetrius Jackson,20181114,PHI,0,ORL,111,PHI,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonah Bolden,20181114,PHI,0,ORL,111,PHI,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.J. McConnell,20181114,PHI,0,ORL,111,PHI,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
