Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kemba Walker,20190321,CHO,1,CHO,113,MIN,106,35.18,10,22,0.455,1,8,0.125,10,12,0.833,1,4,5,6,0,0,5,2,31,6,.568,.477,.364,.545,2.5,11.1,6.6,27.9,0.0,0.0,15.5,36.5,107,108
Miles Bridges,20190321,CHO,1,CHO,113,MIN,106,30.48,5,8,0.625,1,1,1.0,0,0,,1,11,12,4,2,0,0,0,11,1,.688,.688,.125,.000,2.9,35.3,18.2,17.9,3.1,0.0,0.0,10.4,153,96
Marvin Williams,20190321,CHO,1,CHO,113,MIN,106,25.05,5,6,0.833,3,4,0.75,0,0,,1,2,3,0,2,3,0,3,13,7,1.083,1.083,.667,.000,3.5,7.8,5.5,0.0,3.7,9.6,0.0,9.5,208,93
Dwayne Bacon,20190321,CHO,1,CHO,113,MIN,106,18.88,1,8,0.125,0,0,,2,2,1.0,2,3,5,5,1,0,0,2,4,2,.225,.125,.000,.250,9.2,15.6,12.2,31.4,2.5,0.0,0.0,18.7,89,101
Bismack Biyombo,20190321,CHO,1,CHO,113,MIN,106,15.27,4,6,0.667,0,0,,0,0,,1,3,4,1,0,0,0,3,8,-5,.667,.667,.000,.000,5.7,19.2,12.1,10.3,0.0,0.0,0.0,15.6,142,105
Jeremy Lamb,20190321,CHO,1,CHO,113,MIN,106,28.47,6,20,0.3,0,2,0.0,1,1,1.0,4,6,10,1,0,0,1,1,13,3,.318,.300,.100,.050,12.3,20.6,16.2,5.1,0.0,0.0,4.7,30.0,79,106
Nicolas Batum,20190321,CHO,1,CHO,113,MIN,106,23.48,1,5,0.2,0,3,0.0,0,0,,1,3,4,0,0,1,1,3,2,10,.200,.200,.600,.000,3.7,12.5,7.9,0.0,0.0,3.4,16.7,10.2,47,105
Willy Hernangomez,20190321,CHO,1,CHO,113,MIN,106,23.35,5,6,0.833,0,1,0.0,0,1,0.0,3,4,7,2,0,0,1,5,10,6,.776,.833,.167,.167,11.2,16.8,13.8,12.6,0.0,0.0,13.4,12.7,141,106
Malik Monk,20190321,CHO,1,CHO,113,MIN,106,18.77,5,10,0.5,4,7,0.5710000000000001,0,0,,0,4,4,0,0,0,2,4,14,0,.700,.700,.700,.000,0.0,20.9,9.8,0.0,0.0,0.0,16.7,25.5,105,105
Devonte' Graham,20190321,CHO,1,CHO,113,MIN,106,12.82,1,3,0.33299999999999996,0,1,0.0,3,6,0.5,0,0,0,5,0,0,0,0,5,1,.443,.333,.333,2.000,0.0,0.0,0.0,47.7,0.0,0.0,0.0,17.5,123,111
Frank Kaminsky,20190321,CHO,1,CHO,113,MIN,106,8.25,0,6,0.0,0,2,0.0,2,2,1.0,1,0,1,2,0,2,0,1,2,4,.145,.000,.333,.333,10.6,0.0,5.6,27.1,0.0,19.4,0.0,33.2,61,95
Tony Parker,20190321,CHO,1,CHO,113,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelvin Mack,20190321,CHO,1,CHO,113,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
