Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Andrew Wiggins,20190306,MIN,0,DET,131,MIN,114,32.28,8,15,0.5329999999999999,2,5,0.4,0,0,,0,4,4,2,1,1,2,2,18,-8,.600,.600,.333,.000,0.0,14.2,7.5,10.2,1.5,2.5,11.8,23.8,103,134
Jeff Teague,20190306,MIN,0,DET,131,MIN,114,30.43,5,10,0.5,2,3,0.667,3,3,1.0,0,3,3,8,1,0,3,2,15,-10,.663,.600,.300,.300,0.0,11.3,6.0,38.1,1.6,0.0,20.9,21.3,121,136
Karl-Anthony Towns,20190306,MIN,0,DET,131,MIN,114,28.72,7,14,0.5,3,6,0.5,7,7,1.0,1,3,4,2,0,2,6,6,24,-12,.703,.607,.429,.500,4.5,11.9,8.5,11.4,0.0,5.6,26.0,36.3,105,135
Dario Saric,20190306,MIN,0,DET,131,MIN,114,25.15,3,7,0.429,2,3,0.667,0,0,,1,6,7,1,0,0,1,2,8,-7,.571,.571,.429,.000,5.2,27.3,16.9,5.4,0.0,0.0,12.5,14.4,105,136
Josh Okogie,20190306,MIN,0,DET,131,MIN,114,20.57,2,2,1.0,1,1,1.0,1,1,1.0,0,2,2,1,0,0,0,1,6,-8,1.230,1.250,.500,.500,0.0,11.1,5.9,6.4,0.0,0.0,0.0,5.4,247,140
Tyus Jones,20190306,MIN,0,DET,131,MIN,114,20.42,1,4,0.25,0,0,,3,3,1.0,0,3,3,6,0,0,0,1,5,-12,.470,.250,.000,.750,0.0,16.8,8.9,36.5,0.0,0.0,0.0,11.8,137,139
Anthony Tolliver,20190306,MIN,0,DET,131,MIN,114,19.9,4,8,0.5,2,6,0.33299999999999996,0,0,,1,5,6,1,0,0,0,1,10,-7,.625,.625,.750,.000,6.5,28.7,18.3,7.7,0.0,0.0,0.0,18.2,129,136
Derrick Rose,20190306,MIN,0,DET,131,MIN,114,19.38,4,9,0.444,0,1,0.0,0,0,,0,1,1,2,0,0,0,2,8,-12,.444,.444,.111,.000,0.0,5.9,3.1,15.9,0.0,0.0,0.0,21.0,98,141
Keita Bates-Diop,20190306,MIN,0,DET,131,MIN,114,15.72,0,1,0.0,0,1,0.0,3,4,0.75,1,0,1,0,0,1,0,1,3,-9,.543,.000,1.000,4.000,8.3,0.0,3.9,0.0,0.0,5.1,0.0,7.9,137,139
Taj Gibson,20190306,MIN,0,DET,131,MIN,114,15.33,5,8,0.625,0,0,,0,0,,0,1,1,1,0,0,1,4,10,-14,.625,.625,.000,.000,0.0,7.5,4.0,12.3,0.0,0.0,11.1,26.5,106,140
Gorgui Dieng,20190306,MIN,0,DET,131,MIN,114,6.9,2,5,0.4,0,0,,1,1,1.0,2,3,5,0,1,1,0,0,5,6,.460,.400,.000,.200,37.6,49.7,44.0,0.0,7.2,11.6,0.0,35.6,113,106
Cameron Reynolds,20190306,MIN,0,DET,131,MIN,114,5.2,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,1,0,0,0,0,2,8,.532,.000,1.000,2.000,0.0,0.0,0.0,22.5,0.0,0.0,0.0,16.3,136,143
Jerryd Bayless,20190306,MIN,0,DET,131,MIN,114,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
