Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Ian Clark,20190331,NOP,1,LAL,130,NOP,102,31.48,5,15,0.33299999999999996,1,6,0.16699999999999998,0,0,,0,2,2,3,0,0,7,1,11,-12,.367,.367,.400,.000,0.0,6.0,3.4,15.1,0.0,0.0,31.8,28.9,55,125
Jahlil Okafor,20190331,NOP,1,LAL,130,NOP,102,25.52,7,8,0.875,0,0,,1,2,0.5,1,3,4,1,0,0,1,1,15,0,.845,.875,.000,.250,4.7,11.1,8.3,7.6,0.0,0.0,10.1,16.0,148,124
Kenrich Williams,20190331,NOP,1,LAL,130,NOP,102,23.37,0,3,0.0,0,3,0.0,0,0,,0,3,3,1,1,0,0,2,0,-8,.000,.000,1.000,.000,0.0,12.1,6.8,5.4,1.9,0.0,0.0,5.3,20,119
Julius Randle,20190331,NOP,1,LAL,130,NOP,102,22.75,5,8,0.625,2,4,0.5,5,6,0.833,0,5,5,3,1,0,5,3,17,-4,.799,.750,.500,.750,0.0,20.7,11.6,23.1,1.9,0.0,32.0,28.4,109,117
Elfrid Payton,20190331,NOP,1,LAL,130,NOP,102,21.47,3,6,0.5,0,1,0.0,2,2,1.0,0,2,2,6,1,0,2,0,8,-1,.581,.500,.167,.333,0.0,8.8,4.9,42.9,2.1,0.0,22.5,17.1,111,120
Christian Wood,20190331,NOP,1,LAL,130,NOP,102,27.02,5,13,0.385,0,2,0.0,5,5,1.0,1,10,11,0,1,1,1,1,15,-28,.493,.385,.154,.385,4.4,34.8,21.5,0.0,1.6,2.8,6.2,24.8,97,112
Solomon Hill,20190331,NOP,1,LAL,130,NOP,102,24.63,4,7,0.5710000000000001,3,5,0.6,3,4,0.75,0,4,4,3,0,0,1,2,14,-20,.799,.786,.714,.571,0.0,15.3,8.6,19.4,0.0,0.0,10.2,16.4,145,123
Dairis Bertans,20190331,NOP,1,LAL,130,NOP,102,21.95,2,9,0.222,2,9,0.222,0,0,,0,0,0,0,1,0,0,1,6,-14,.333,.333,1.000,.000,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.9,67,122
Stanley Johnson,20190331,NOP,1,LAL,130,NOP,102,21.1,2,8,0.25,0,1,0.0,0,0,,0,4,4,1,0,0,4,2,4,-29,.250,.250,.125,.000,0.0,17.8,10.0,6.8,0.0,0.0,33.3,23.5,37,122
Cheick Diallo,20190331,NOP,1,LAL,130,NOP,102,20.72,5,6,0.833,0,0,,2,2,1.0,3,7,10,1,0,0,3,3,12,-24,.872,.833,.000,.333,17.4,31.8,25.5,8.8,0.0,0.0,30.4,19.7,125,118
