Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
James Harden,20190407,HOU,1,HOU,149,PHO,113,29.0,10,14,0.7140000000000001,5,6,0.833,5,7,0.7140000000000001,0,13,13,9,2,0,6,3,30,39,.878,.893,.429,.500,0.0,44.8,22.9,40.9,3.2,0.0,26.0,32.3,136,102
Chris Paul,20190407,HOU,1,HOU,149,PHO,113,26.03,2,8,0.25,2,5,0.4,0,0,,0,3,3,9,5,0,2,1,6,30,.375,.375,.625,.000,0.0,11.5,5.9,33.7,8.8,0.0,20.0,15.6,112,96
Clint Capela,20190407,HOU,1,HOU,149,PHO,113,25.4,7,9,0.778,0,0,,8,10,0.8,6,7,13,4,1,1,0,2,22,30,.821,.778,.000,1.111,24.6,27.6,26.1,19.0,1.8,3.2,0.0,21.4,191,105
Eric Gordon,20190407,HOU,1,HOU,149,PHO,113,24.23,9,14,0.643,8,13,0.615,0,0,,0,1,1,0,1,0,1,0,26,28,.929,.929,.929,.000,0.0,4.1,2.1,0.0,1.9,0.0,6.7,25.1,151,113
P.J. Tucker,20190407,HOU,1,HOU,149,PHO,113,22.27,4,12,0.33299999999999996,4,9,0.444,0,0,,1,1,2,2,1,0,0,2,12,31,.500,.500,.750,.000,4.7,4.5,4.6,9.7,2.1,0.0,0.0,21.9,119,112
Austin Rivers,20190407,HOU,1,HOU,149,PHO,113,22.65,4,9,0.444,2,5,0.4,0,1,0.0,0,0,0,5,1,0,0,1,10,-5,.530,.556,.556,.111,0.0,0.0,0.0,23.8,2.0,0.0,0.0,16.9,135,113
Danuel House,20190407,HOU,1,HOU,149,PHO,113,21.67,5,7,0.7140000000000001,3,4,0.75,0,0,,0,6,6,1,1,1,0,2,13,15,.929,.929,.571,.000,0.0,27.7,14.1,5.3,2.1,3.8,0.0,13.1,181,104
Iman Shumpert,20190407,HOU,1,HOU,149,PHO,113,20.55,2,5,0.4,1,3,0.33299999999999996,0,0,,0,1,1,0,0,0,0,1,5,8,.500,.500,.600,.000,0.0,4.9,2.5,0.0,0.0,0.0,0.0,9.9,103,116
Nene Hilario,20190407,HOU,1,HOU,149,PHO,113,14.52,4,7,0.5710000000000001,0,1,0.0,2,2,1.0,1,2,3,3,0,1,0,3,10,2,.635,.571,.143,.286,7.2,13.8,10.6,24.9,0.0,5.6,0.0,22.0,155,110
Gerald Green,20190407,HOU,1,HOU,149,PHO,113,12.0,1,6,0.16699999999999998,0,5,0.0,0,0,,0,2,2,0,0,0,0,1,2,-4,.167,.167,.833,.000,0.0,16.7,8.5,0.0,0.0,0.0,0.0,20.3,39,114
Gary Clark,20190407,HOU,1,HOU,149,PHO,113,8.45,2,4,0.5,2,4,0.5,0,0,,2,2,4,0,0,0,0,0,6,1,.750,.750,1.000,.000,24.7,23.7,24.2,0.0,0.0,0.0,0.0,19.2,165,113
Kenneth Faried,20190407,HOU,1,HOU,149,PHO,113,8.08,3,4,0.75,0,1,0.0,1,1,1.0,2,1,3,0,0,1,0,0,7,4,.788,.750,.250,.250,25.8,12.4,19.0,0.0,0.0,10.1,0.0,22.3,175,107
Chris Chiozza,20190407,HOU,1,HOU,149,PHO,113,5.15,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,0,1,0,0,0,1,.000,.000,1.000,.000,0.0,19.4,9.9,17.6,0.0,15.8,0.0,7.9,75,101
