Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Bryn Forbes,20181211,SAS,1,SAS,111,PHO,86,32.42,8,14,0.5710000000000001,5,5,1.0,3,3,1.0,0,11,11,3,1,0,2,1,24,22,.783,.750,.357,.214,0.0,35.4,18.9,15.2,1.5,0.0,11.5,24.1,134,85
Derrick White,20181211,SAS,1,SAS,111,PHO,86,27.07,1,8,0.125,0,3,0.0,2,2,1.0,0,3,3,7,3,0,1,1,4,12,.225,.125,.375,.250,0.0,11.6,6.2,31.6,5.5,0.0,10.1,16.5,83,83
DeMar DeRozan,20181211,SAS,1,SAS,111,PHO,86,25.72,2,6,0.33299999999999996,0,0,,1,2,0.5,0,2,2,9,0,0,1,1,5,15,.363,.333,.000,.333,0.0,8.1,4.3,45.1,0.0,0.0,12.7,13.8,112,96
LaMarcus Aldridge,20181211,SAS,1,SAS,111,PHO,86,24.47,8,16,0.5,0,0,,2,4,0.5,1,4,5,0,1,1,4,2,18,10,.507,.500,.000,.250,4.9,17.1,11.4,0.0,2.0,3.6,18.4,40.1,80,86
Rudy Gay,20181211,SAS,1,SAS,111,PHO,86,23.83,4,7,0.5710000000000001,1,3,0.33299999999999996,4,4,1.0,0,4,4,2,2,1,1,3,13,15,.742,.643,.429,.571,0.0,17.5,9.4,12.2,4.2,3.7,10.2,18.5,139,81
Patty Mills,20181211,SAS,1,SAS,111,PHO,86,24.43,1,3,0.33299999999999996,1,1,1.0,4,4,1.0,0,1,1,3,0,0,2,0,7,21,.735,.500,.333,1.333,0.0,4.3,2.3,15.1,0.0,0.0,29.6,12.5,120,97
Marco Belinelli,20181211,SAS,1,SAS,111,PHO,86,23.75,5,12,0.41700000000000004,1,4,0.25,0,0,,1,2,3,1,0,0,1,1,11,4,.458,.458,.333,.000,5.1,8.8,7.1,6.5,0.0,0.0,7.7,24.7,90,96
Dante Cunningham,20181211,SAS,1,SAS,111,PHO,86,23.35,5,7,0.7140000000000001,4,4,1.0,0,0,,0,3,3,0,0,0,0,0,14,0,1.000,1.000,.571,.000,0.0,13.4,7.2,0.0,0.0,0.0,0.0,13.5,177,95
Jakob Poeltl,20181211,SAS,1,SAS,111,PHO,86,20.72,4,7,0.5710000000000001,0,0,,0,0,,6,5,11,1,0,0,2,3,8,22,.571,.571,.000,.000,34.8,25.2,29.6,7.3,0.0,0.0,22.2,19.6,117,91
Quincy Pondexter,20181211,SAS,1,SAS,111,PHO,86,9.33,1,1,1.0,1,1,1.0,0,0,,0,3,3,2,0,0,1,1,3,3,1.500,1.500,1.000,.000,0.0,33.5,17.9,28.7,0.0,0.0,50.0,9.7,139,89
Chimezie Metu,20181211,SAS,1,SAS,111,PHO,86,4.92,2,2,1.0,0,0,,0,0,,0,0,0,0,0,0,0,2,4,1,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,200,98
