Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kyrie Irving,20181229,BOS,0,BOS,112,MEM,103,34.87,8,16,0.5,2,4,0.5,8,8,1.0,1,3,4,13,1,0,4,4,26,14,.666,.563,.250,.500,3.9,11.2,7.6,61.7,1.4,0.0,17.0,30.9,135,112
Marcus Morris,20181229,BOS,0,BOS,112,MEM,103,33.08,7,13,0.5379999999999999,4,9,0.444,4,4,1.0,0,4,4,0,0,0,0,4,22,6,.745,.692,.692,.308,0.0,15.7,8.1,0.0,0.0,0.0,0.0,20.4,145,114
Jayson Tatum,20181229,BOS,0,BOS,112,MEM,103,29.48,3,6,0.5,1,1,1.0,0,0,,1,7,8,5,4,1,2,2,7,9,.583,.583,.167,.000,4.7,30.8,18.1,23.2,6.9,3.3,25.0,12.4,114,94
Marcus Smart,20181229,BOS,0,BOS,112,MEM,103,28.17,3,7,0.429,1,3,0.33299999999999996,1,1,1.0,0,1,1,1,4,0,1,2,8,7,.538,.500,.429,.143,0.0,4.6,2.4,4.9,7.2,0.0,11.8,13.7,98,101
Al Horford,20181229,BOS,0,BOS,112,MEM,103,23.28,6,12,0.5,5,7,0.7140000000000001,1,1,1.0,2,4,6,3,0,1,3,1,18,8,.723,.708,.583,.083,11.8,22.3,17.2,22.4,0.0,4.1,19.4,30.3,118,110
Gordon Hayward,20181229,BOS,0,BOS,112,MEM,103,26.62,6,11,0.545,1,4,0.25,1,1,1.0,1,2,3,4,0,0,1,1,14,8,.612,.591,.364,.091,5.2,9.7,7.5,24.7,0.0,0.0,8.0,21.4,126,116
Jaylen Brown,20181229,BOS,0,BOS,112,MEM,103,19.32,3,3,1.0,0,0,,0,1,0.0,1,3,4,0,0,0,3,3,6,-2,.872,1.000,.000,.333,7.1,20.1,13.8,0.0,0.0,0.0,46.6,15.3,76,113
Terry Rozier,20181229,BOS,0,BOS,112,MEM,103,18.7,3,7,0.429,1,4,0.25,0,0,,0,2,2,1,1,0,1,2,7,-5,.500,.500,.571,.000,0.0,13.9,7.1,7.9,2.7,0.0,12.5,19.6,89,109
Guerschon Yabusele,20181229,BOS,0,BOS,112,MEM,103,16.05,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,3,4,0,0,2,2,4,3,11,.500,.500,1.000,.000,8.5,24.2,16.6,0.0,0.0,12.0,40.0,14.3,66,104
Daniel Theis,20181229,BOS,0,BOS,112,MEM,103,5.68,0,1,0.0,0,0,,1,2,0.5,0,0,0,1,0,0,0,0,1,-6,.266,.000,.000,2.000,0.0,0.0,0.0,21.1,0.0,0.0,0.0,15.1,89,118
Semi Ojeleye,20181229,BOS,0,BOS,112,MEM,103,4.75,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,0,-5,.000,.000,1.000,.000,0.0,0.0,0.0,25.3,0.0,0.0,0.0,9.6,64,117
Brad Wanamaker,20181229,BOS,0,BOS,112,MEM,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
