Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Donovan Mitchell,20181116,UTA,0,PHI,113,UTA,107,33.78,13,35,0.371,1,11,0.091,4,7,0.5710000000000001,0,2,2,0,4,1,1,3,31,1,.407,.386,.314,.200,0.0,7.3,3.6,0.0,5.6,2.4,2.6,47.3,86,105
Joe Ingles,20181116,UTA,0,PHI,113,UTA,107,32.55,6,12,0.5,2,5,0.4,0,0,,0,2,2,2,3,1,1,2,14,-16,.583,.583,.417,.000,0.0,7.6,3.7,9.2,4.4,2.5,7.7,16.3,116,107
Ricky Rubio,20181116,UTA,0,PHI,113,UTA,107,31.38,4,8,0.5,1,2,0.5,4,9,0.444,0,3,3,4,1,0,3,5,13,-15,.543,.563,.250,1.125,0.0,11.8,5.7,17.5,1.5,0.0,20.1,19.5,97,114
Rudy Gobert,20181116,UTA,0,PHI,113,UTA,107,28.33,5,10,0.5,0,0,,2,4,0.5,6,4,10,1,0,1,3,5,12,-26,.510,.500,.000,.400,24.8,17.4,21.2,5.2,0.0,2.9,20.3,21.3,101,114
Derrick Favors,20181116,UTA,0,PHI,113,UTA,107,24.77,5,5,1.0,0,0,,3,6,0.5,3,3,6,0,1,1,0,2,13,11,.851,1.000,.000,1.200,14.2,14.9,14.5,0.0,1.9,3.3,0.0,12.6,175,111
Jae Crowder,20181116,UTA,0,PHI,113,UTA,107,30.12,2,7,0.28600000000000003,0,3,0.0,5,6,0.833,1,5,6,0,0,0,0,1,9,1,.467,.286,.429,.857,3.9,20.4,12.0,0.0,0.0,0.0,0.0,13.1,110,116
Dante Exum,20181116,UTA,0,PHI,113,UTA,107,18.3,3,7,0.429,0,0,,1,2,0.5,0,2,2,4,0,0,2,1,7,2,.444,.429,.000,.286,0.0,13.5,6.6,31.7,0.0,0.0,20.2,22.1,89,118
Royce O'Neale,20181116,UTA,0,PHI,113,UTA,107,16.62,1,1,1.0,0,0,,0,0,,0,1,1,1,1,0,1,4,2,9,1.000,1.000,.000,.000,0.0,7.4,3.6,7.6,2.8,0.0,50.0,4.9,101,111
Alec Burks,20181116,UTA,0,PHI,113,UTA,107,11.43,1,2,0.5,0,1,0.0,2,3,0.667,0,1,1,2,0,0,0,2,4,-1,.602,.500,.500,1.500,0.0,10.8,5.2,22.8,0.0,0.0,0.0,11.9,143,117
Thabo Sefolosha,20181116,UTA,0,PHI,113,UTA,107,10.88,1,1,1.0,0,0,,0,0,,0,6,6,1,0,0,1,0,2,6,1.000,1.000,.000,.000,0.0,67.9,33.1,12.1,0.0,0.0,50.0,7.5,102,106
Ekpe Udoh,20181116,UTA,0,PHI,113,UTA,107,1.83,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.3,0,121
Georges Niang,20181116,UTA,0,PHI,113,UTA,107,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grayson Allen,20181116,UTA,0,PHI,113,UTA,107,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
