Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Victor Oladipo,20190120,IND,1,IND,120,CHO,95,31.88,8,20,0.4,2,7,0.28600000000000003,3,3,1.0,0,2,2,7,3,0,0,1,21,21,.492,.450,.350,.150,0.0,6.5,3.2,30.1,4.5,0.0,0.0,28.3,117,95
Darren Collison,20190120,IND,1,IND,120,CHO,95,30.32,8,14,0.5710000000000001,3,5,0.6,0,0,,0,4,4,9,2,0,3,2,19,21,.679,.679,.357,.000,0.0,13.8,6.7,41.5,3.2,0.0,17.6,23.8,122,96
Myles Turner,20190120,IND,1,IND,120,CHO,95,30.25,3,9,0.33299999999999996,3,5,0.6,0,0,,3,13,16,1,0,3,0,1,9,21,.500,.500,.556,.000,9.7,44.8,26.7,3.8,0.0,10.1,0.0,12.6,121,89
Thaddeus Young,20190120,IND,1,IND,120,CHO,95,27.93,3,5,0.6,1,2,0.5,0,0,,2,3,5,2,2,0,1,0,7,8,.700,.700,.400,.000,7.0,11.2,9.0,8.2,3.5,0.0,16.7,9.1,131,96
Bojan Bogdanovic,20190120,IND,1,IND,120,CHO,95,27.65,7,14,0.5,1,1,1.0,1,1,1.0,1,6,7,2,1,0,1,5,16,3,.554,.536,.071,.071,3.5,22.6,12.8,10.0,1.7,0.0,6.5,23.7,110,96
Domantas Sabonis,20190120,IND,1,IND,120,CHO,95,23.07,6,13,0.462,0,0,,4,4,1.0,5,3,8,3,1,0,0,4,16,18,.542,.462,.000,.308,21.2,13.6,17.5,18.1,2.1,0.0,0.0,27.1,135,98
Cory Joseph,20190120,IND,1,IND,120,CHO,95,23.07,2,5,0.4,2,2,1.0,0,0,,0,2,2,1,1,1,2,2,6,18,.600,.600,.400,.000,0.0,9.0,4.4,4.9,2.1,4.4,28.6,12.9,82,96
Tyreke Evans,20190120,IND,1,IND,120,CHO,95,15.45,6,10,0.6,1,1,1.0,1,1,1.0,0,1,1,5,0,0,1,1,14,1,.670,.650,.100,.100,0.0,6.8,3.3,54.8,0.0,0.0,8.7,31.4,133,105
Doug McDermott,20190120,IND,1,IND,120,CHO,95,15.35,2,5,0.4,0,2,0.0,3,3,1.0,1,2,3,4,0,1,0,1,7,6,.554,.400,.400,.600,6.4,13.6,9.9,30.7,0.0,6.7,0.0,17.4,145,98
T.J. Leaf,20190120,IND,1,IND,120,CHO,95,8.33,1,2,0.5,0,0,,0,0,,0,1,1,0,0,2,0,1,2,-1,.500,.500,.000,.000,0.0,12.5,6.1,0.0,0.0,24.5,0.0,10.2,100,86
Aaron Holiday,20190120,IND,1,IND,120,CHO,95,2.23,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,0,3,3,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,132,106
Kyle O'Quinn,20190120,IND,1,IND,120,CHO,95,2.23,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,3,,,,,0.0,46.7,22.6,0.0,0.0,0.0,,0.0,0,96
Alize Johnson,20190120,IND,1,IND,120,CHO,95,2.23,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,3,.000,.000,.000,.000,0.0,46.7,22.6,0.0,0.0,0.0,0.0,19.0,0,96
