Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
James Ennis,20181115,HOU,1,HOU,107,GSW,86,32.72,7,11,0.636,2,6,0.33299999999999996,3,5,0.6,3,2,5,1,1,0,0,3,19,17,.720,.727,.545,.455,9.6,7.5,8.6,5.9,1.7,0.0,0.0,18.7,156,104
James Harden,20181115,HOU,1,HOU,107,GSW,86,32.08,8,23,0.348,4,14,0.28600000000000003,7,8,0.875,0,3,3,3,2,0,1,4,27,11,.509,.435,.609,.348,0.0,11.5,5.3,19.5,3.5,0.0,3.6,39.8,114,99
P.J. Tucker,20181115,HOU,1,HOU,107,GSW,86,31.27,1,3,0.33299999999999996,0,2,0.0,1,2,0.5,1,3,4,1,0,0,0,3,3,13,.387,.333,.667,.667,3.3,11.8,7.2,4.6,0.0,0.0,0.0,5.8,111,106
Clint Capela,20181115,HOU,1,HOU,107,GSW,86,29.63,3,9,0.33299999999999996,0,0,,4,4,1.0,4,6,10,1,1,0,0,1,10,-1,.465,.333,.000,.444,14.1,24.9,19.1,5.4,1.9,0.0,0.0,16.8,127,97
Chris Paul,20181115,HOU,1,HOU,107,GSW,86,28.2,4,10,0.4,2,4,0.5,0,0,,0,5,5,7,3,2,2,1,10,20,.500,.500,.400,.000,0.0,21.8,10.0,42.3,5.9,5.9,16.7,19.7,111,86
Eric Gordon,20181115,HOU,1,HOU,107,GSW,86,29.07,5,13,0.385,3,9,0.33299999999999996,4,4,1.0,0,0,0,3,1,0,2,3,17,23,.576,.500,.692,.308,0.0,0.0,0.0,18.5,1.9,0.0,11.9,26.8,115,106
Gary Clark,20181115,HOU,1,HOU,107,GSW,86,27.52,3,7,0.429,3,7,0.429,0,0,,3,4,7,2,0,2,0,1,9,15,.643,.643,1.000,.000,11.4,17.9,14.4,11.7,0.0,6.0,0.0,11.8,157,100
Isaiah Hartenstein,20181115,HOU,1,HOU,107,GSW,86,14.65,2,4,0.5,1,1,1.0,1,1,1.0,2,3,5,1,0,0,0,1,6,27,.676,.625,.250,.250,14.2,25.2,19.3,11.5,0.0,0.0,0.0,14.1,163,101
Vince Edwards,20181115,HOU,1,HOU,107,GSW,86,3.72,1,2,0.5,1,2,0.5,0,0,,1,0,1,0,0,0,0,0,3,-5,.266,.000,.000,2.000,0.0,33.1,15.2,36.9,0.0,0.0,0.0,23.5,89,98
Gerald Green,20181115,HOU,1,HOU,107,GSW,86,3.72,1,4,0.25,0,2,0.0,0,0,,0,0,0,0,0,0,0,1,2,-5,.250,.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,57,110
Michael Carter-Williams,20181115,HOU,1,HOU,107,GSW,86,3.72,0,1,0.0,0,0,,1,2,0.5,0,1,1,1,0,0,0,1,1,-5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110
Marquese Chriss,20181115,HOU,1,HOU,107,GSW,86,3.72,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-5,.750,.750,1.000,.000,28.1,0.0,15.2,0.0,0.0,0.0,0.0,25.0,160,110
