Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Bojan Bogdanovic,20190401,IND,1,IND,111,DET,102,37.08,7,16,0.43799999999999994,1,3,0.33299999999999996,4,4,1.0,1,6,7,6,3,0,1,3,19,5,.535,.469,.188,.250,4.0,15.2,10.9,23.6,4.1,0.0,5.3,23.4,121,104
Thaddeus Young,20190401,IND,1,IND,111,DET,102,34.28,8,12,0.667,0,0,,3,4,0.75,1,8,9,5,0,0,5,1,19,1,.690,.667,.000,.333,4.4,22.0,15.2,22.7,0.0,0.0,26.7,25.3,109,110
Myles Turner,20190401,IND,1,IND,111,DET,102,34.08,5,7,0.7140000000000001,2,3,0.667,5,6,0.833,0,6,6,0,3,5,0,2,17,-4,.882,.857,.429,.857,0.0,16.6,10.2,0.0,4.5,12.8,0.0,13.1,177,96
Cory Joseph,20190401,IND,1,IND,111,DET,102,31.1,2,9,0.222,0,3,0.0,0,0,,0,1,1,3,2,0,1,2,4,-1,.222,.222,.333,.000,0.0,3.0,1.9,11.9,3.3,0.0,10.0,14.9,62,112
Tyreke Evans,20190401,IND,1,IND,111,DET,102,26.9,4,10,0.4,4,6,0.667,1,2,0.5,0,3,3,3,1,1,3,1,13,-8,.597,.600,.600,.200,0.0,10.5,6.4,15.4,1.9,3.2,21.6,23.9,98,110
Aaron Holiday,20190401,IND,1,IND,111,DET,102,25.47,3,4,0.75,2,3,0.667,2,4,0.5,0,1,1,5,0,1,2,3,10,16,.868,1.000,.750,1.000,0.0,3.7,2.3,25.9,0.0,3.4,25.8,14.1,135,117
Doug McDermott,20190401,IND,1,IND,111,DET,102,23.67,5,8,0.625,1,3,0.33299999999999996,0,0,,1,1,2,2,0,0,1,2,11,17,.688,.688,.375,.000,6.3,4.0,4.9,12.7,0.0,0.0,11.1,17.6,128,118
Domantas Sabonis,20190401,IND,1,IND,111,DET,102,23.32,8,10,0.8,0,0,,2,2,1.0,4,8,12,3,0,0,3,6,18,14,.827,.800,.000,.200,25.7,32.3,29.8,24.2,0.0,0.0,21.6,27.6,137,105
T.J. Leaf,20190401,IND,1,IND,111,DET,102,4.1,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,1,1,0,0,5,.000,.000,1.000,.000,0.0,23.0,14.1,0.0,0.0,21.3,50.0,22.6,0,98
Davon Reed,20190401,IND,1,IND,111,DET,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle O'Quinn,20190401,IND,1,IND,111,DET,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edmond Sumner,20190401,IND,1,IND,111,DET,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
