Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Zach LaVine,20190109,CHI,0,POR,124,CHI,112,33.4,6,19,0.316,2,5,0.4,4,5,0.8,1,1,2,3,0,0,4,2,18,-13,.425,.368,.263,.263,3.1,4.4,3.6,12.5,0.0,0.0,15.9,31.9,81,128
Lauri Markkanen,20190109,CHI,0,POR,124,CHI,112,32.48,4,12,0.33299999999999996,0,3,0.0,2,2,1.0,1,4,5,2,1,3,1,2,10,-8,.388,.333,.250,.167,3.1,17.9,9.2,8.0,1.5,7.8,7.2,18.1,87,116
Chandler Hutchison,20190109,CHI,0,POR,124,CHI,112,30.4,3,7,0.429,0,2,0.0,0,0,,2,6,8,1,0,0,0,2,6,5,.429,.429,.286,.000,6.7,28.7,15.8,4.1,0.0,0.0,0.0,9.8,108,125
Kris Dunn,20190109,CHI,0,POR,124,CHI,112,29.72,7,14,0.5,1,2,0.5,0,0,,0,5,5,7,2,0,3,4,15,-8,.536,.536,.143,.000,0.0,24.5,10.1,35.7,3.2,0.0,17.6,24.2,102,118
Wendell Carter,20190109,CHI,0,POR,124,CHI,112,28.57,7,9,0.778,1,1,1.0,7,7,1.0,2,4,6,1,0,0,0,2,22,-13,.911,.833,.111,.778,7.2,20.4,12.6,5.4,0.0,0.0,0.0,17.9,191,126
Antonio Blakeney,20190109,CHI,0,POR,124,CHI,112,19.88,5,10,0.5,0,1,0.0,2,2,1.0,0,1,1,1,0,0,0,1,12,-8,.551,.500,.100,.200,0.0,7.3,3.0,7.8,0.0,0.0,0.0,23.2,117,127
Bobby Portis,20190109,CHI,0,POR,124,CHI,112,18.93,6,12,0.5,3,6,0.5,0,0,,3,3,6,0,0,0,3,1,15,-14,.625,.625,.500,.000,16.2,23.0,19.0,0.0,0.0,0.0,20.0,33.5,101,126
Ryan Arcidiacono,20190109,CHI,0,POR,124,CHI,112,16.0,0,1,0.0,0,0,,0,0,,0,0,0,3,0,0,0,1,0,-13,.000,.000,.000,.000,0.0,0.0,0.0,20.9,0.0,0.0,0.0,2.6,107,128
Shaquille Harrison,20190109,CHI,0,POR,124,CHI,112,14.85,2,5,0.4,1,1,1.0,1,1,1.0,0,1,1,3,1,0,1,3,6,1,.551,.500,.200,.200,0.0,9.8,4.0,26.5,3.2,0.0,15.5,18.4,110,120
Robin Lopez,20190109,CHI,0,POR,124,CHI,112,6.63,2,3,0.667,0,0,,0,0,,1,1,2,1,1,0,0,0,4,-3,.667,.667,.000,.000,15.4,21.9,18.1,25.4,7.2,0.0,0.0,19.2,151,110
Wayne Selden,20190109,CHI,0,POR,124,CHI,112,4.57,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,7,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,300,128
Cristiano Felicio,20190109,CHI,0,POR,124,CHI,112,4.57,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,1,7,.568,,,,0.0,31.9,13.1,0.0,0.0,0.0,0.0,8.2,123,125
Jabari Parker,20190109,CHI,0,POR,124,CHI,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
