Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Joe Harris,20181218,BRK,1,BRK,115,LAL,110,37.87,7,13,0.5379999999999999,3,4,0.75,2,2,1.0,1,3,4,2,1,0,0,3,19,6,.684,.654,.308,.154,2.9,8.6,5.8,7.2,1.2,0.0,0.0,15.9,137,108
Rondae Hollis-Jefferson,20181218,BRK,1,BRK,115,LAL,110,37.55,5,12,0.41700000000000004,0,2,0.0,7,9,0.778,0,8,8,3,1,0,1,3,17,-6,.533,.417,.167,.750,0.0,23.2,11.6,10.2,1.2,0.0,5.9,19.6,108,105
D'Angelo Russell,20181218,BRK,1,BRK,115,LAL,110,34.07,9,21,0.429,4,9,0.444,0,0,,0,4,4,13,0,1,4,1,22,7,.524,.524,.429,.000,0.0,12.8,6.4,58.5,0.0,2.8,16.0,31.9,105,108
Jarrett Allen,20181218,BRK,1,BRK,115,LAL,110,20.45,3,7,0.429,0,1,0.0,0,1,0.0,0,8,8,1,2,2,2,3,6,-2,.403,.429,.143,.143,0.0,42.7,21.3,6.4,4.5,9.4,21.2,20.1,64,87
Rodions Kurucs,20181218,BRK,1,BRK,115,LAL,110,17.05,1,5,0.2,1,3,0.33299999999999996,0,0,,0,1,1,0,0,1,0,4,3,0,.300,.300,.600,.000,0.0,6.4,3.2,0.0,0.0,5.6,0.0,12.8,58,105
Spencer Dinwiddie,20181218,BRK,1,BRK,115,LAL,110,33.68,6,11,0.545,2,5,0.4,4,7,0.5710000000000001,0,1,1,6,0,0,3,0,18,-6,.639,.636,.455,.636,0.0,3.2,1.6,24.1,0.0,0.0,17.6,22.1,113,112
Jared Dudley,20181218,BRK,1,BRK,115,LAL,110,24.07,6,8,0.75,1,3,0.33299999999999996,0,0,,2,3,5,2,1,0,1,1,13,3,.813,.813,.375,.000,9.1,13.6,11.3,12.5,1.9,0.0,11.1,16.3,146,105
DeMarre Carroll,20181218,BRK,1,BRK,115,LAL,110,23.57,5,12,0.41700000000000004,3,7,0.429,0,0,,0,3,3,0,0,0,0,1,13,11,.542,.542,.583,.000,0.0,13.9,6.9,0.0,0.0,0.0,0.0,22.1,99,110
Ed Davis,20181218,BRK,1,BRK,115,LAL,110,11.7,2,2,1.0,0,0,,0,0,,1,5,6,0,0,0,0,2,4,12,1.000,1.000,.000,.000,9.3,46.6,28.0,0.0,0.0,0.0,0.0,7.4,207,102
Shabazz Napier,20181218,BRK,1,BRK,115,LAL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenneth Faried,20181218,BRK,1,BRK,115,LAL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
