Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Josh Richardson,20190208,MIA,0,SAC,102,MIA,96,37.47,9,15,0.6,2,4,0.5,1,1,1.0,1,1,2,4,0,3,2,4,21,-5,.680,.667,.267,.067,2.7,2.7,2.7,19.4,0.0,6.0,11.5,19.5,124,105
Dion Waiters,20190208,MIA,0,SAC,102,MIA,96,31.7,4,12,0.33299999999999996,4,9,0.444,0,0,,0,1,1,2,0,0,3,0,12,-1,.500,.500,.750,.000,0.0,3.2,1.6,9.5,0.0,0.0,20.0,19.9,82,110
Justise Winslow,20190208,MIA,0,SAC,102,MIA,96,30.97,2,11,0.182,0,4,0.0,1,4,0.25,5,5,10,6,0,1,2,5,5,-6,.196,.182,.364,.364,16.5,16.1,16.3,26.6,0.0,2.4,13.6,20.0,73,104
Hassan Whiteside,20190208,MIA,0,SAC,102,MIA,96,28.3,7,14,0.5,0,0,,3,4,0.75,2,17,19,1,3,2,0,4,17,2,.539,.500,.000,.286,7.2,60.1,33.9,6.5,5.0,5.3,0.0,23.4,117,78
Kelly Olynyk,20190208,MIA,0,SAC,102,MIA,96,18.28,3,4,0.75,1,2,0.5,2,2,1.0,0,0,0,3,0,2,2,1,9,16,.922,.875,.500,.500,0.0,0.0,0.0,26.1,0.0,8.2,29.1,15.8,131,104
Dwyane Wade,20190208,MIA,0,SAC,102,MIA,96,25.9,6,14,0.429,3,7,0.429,0,1,0.0,1,3,4,4,0,0,3,0,15,-7,.519,.536,.500,.071,3.9,11.6,7.8,27.6,0.0,0.0,17.2,28.3,93,107
Rodney McGruder,20190208,MIA,0,SAC,102,MIA,96,21.32,2,7,0.28600000000000003,0,5,0.0,0,0,,0,3,3,1,0,0,1,1,4,0,.286,.286,.714,.000,0.0,14.1,7.1,6.7,0.0,0.0,12.5,15.8,59,106
James Johnson,20190208,MIA,0,SAC,102,MIA,96,20.62,3,7,0.429,1,2,0.5,2,4,0.5,0,3,3,4,2,0,3,2,9,-16,.514,.500,.286,.571,0.0,14.6,7.4,30.0,4.6,0.0,25.5,23.9,88,96
Bam Adebayo,20190208,MIA,0,SAC,102,MIA,96,19.7,1,3,0.33299999999999996,0,0,,0,3,0.0,2,4,6,1,1,0,2,4,2,-8,.231,.333,.000,1.000,10.4,20.3,15.4,6.9,2.4,0.0,31.6,13.5,53,99
Duncan Robinson,20190208,MIA,0,SAC,102,MIA,96,5.27,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-5,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,200,111
Udonis Haslem,20190208,MIA,0,SAC,102,MIA,96,0.48,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,0,52
Ryan Anderson,20190208,MIA,0,SAC,102,MIA,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
