Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
T.J. Warren,20181031,PHO,1,SAS,120,PHO,90,35.6,8,16,0.5,1,2,0.5,4,4,1.0,0,3,3,3,0,1,1,2,21,-15,.591,.531,.125,.250,0.0,11.9,4.9,16.7,0.0,2.1,5.3,22.4,115,122
Deandre Ayton,20181031,PHO,1,SAS,120,PHO,90,30.87,6,13,0.462,0,0,,1,1,1.0,4,4,8,0,0,0,3,4,13,-17,.484,.462,.000,.077,13.0,18.3,15.2,0.0,0.0,0.0,18.2,22.6,85,123
Trevor Ariza,20181031,PHO,1,SAS,120,PHO,90,30.35,4,11,0.364,2,4,0.5,4,4,1.0,2,5,7,3,2,0,0,0,14,-16,.549,.455,.364,.364,6.6,23.3,13.5,16.5,3.1,0.0,0.0,17.9,122,116
Elie Okobo,20181031,PHO,1,SAS,120,PHO,90,28.43,3,9,0.33299999999999996,0,2,0.0,2,2,1.0,0,4,4,5,1,0,2,3,8,-12,.405,.333,.222,.222,0.0,19.9,8.2,28.2,1.7,0.0,16.8,17.8,82,119
Josh Jackson,20181031,PHO,1,SAS,120,PHO,90,20.8,2,7,0.28600000000000003,0,1,0.0,0,0,,0,1,1,2,0,1,1,2,4,-17,.286,.286,.143,.000,0.0,6.8,2.8,15.2,0.0,3.6,12.5,16.3,60,121
Mikal Bridges,20181031,PHO,1,SAS,120,PHO,90,27.2,6,9,0.667,1,2,0.5,3,4,0.75,0,1,1,3,2,0,1,2,16,-13,.743,.722,.222,.444,0.0,5.2,2.2,21.7,3.5,0.0,8.5,18.4,136,117
De'Anthony Melton,20181031,PHO,1,SAS,120,PHO,90,19.72,3,12,0.25,1,6,0.16699999999999998,0,0,,0,2,2,1,3,1,2,5,7,-18,.292,.292,.500,.000,0.0,14.3,5.9,8.8,7.2,3.7,14.3,30.2,52,104
Troy Daniels,20181031,PHO,1,SAS,120,PHO,90,12.0,1,7,0.14300000000000002,1,6,0.16699999999999998,0,0,,0,2,2,2,2,0,2,4,3,-2,.214,.214,.857,.000,0.0,23.5,9.8,25.8,7.8,0.0,22.2,31.9,43,105
Jamal Crawford,20181031,PHO,1,SAS,120,PHO,90,9.85,0,4,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,0,0,-11,.000,.000,.250,.000,0.0,14.3,5.9,27.8,0.0,0.0,0.0,17.3,24,124
Tyson Chandler,20181031,PHO,1,SAS,120,PHO,90,8.97,1,1,1.0,0,0,,0,3,0.0,1,3,4,0,0,0,2,3,2,-6,.431,1.000,.000,3.000,11.2,47.2,26.1,0.0,0.0,0.0,46.3,20.5,45,120
Ryan Anderson,20181031,PHO,1,SAS,120,PHO,90,8.05,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-16,,,,,0.0,17.5,7.3,0.0,0.0,0.0,,0.0,0,123
Richaun Holmes,20181031,PHO,1,SAS,120,PHO,90,4.25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125
Dragan Bender,20181031,PHO,1,SAS,120,PHO,90,3.92,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,1,0,2,-2,1.000,1.000,.000,.000,0.0,36.0,14.9,0.0,0.0,0.0,50.0,21.7,69,121
