Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Devin Booker,20190325,PHO,0,UTA,125,PHO,92,41.1,19,34,0.5589999999999999,5,8,0.625,16,17,0.941,1,3,4,4,1,0,6,5,59,-13,.711,.632,.235,.500,2.8,9.5,5.9,53.0,1.2,0.0,12.6,50.7,130,130
Mikal Bridges,20190325,PHO,0,UTA,125,PHO,92,31.48,0,5,0.0,0,1,0.0,1,2,0.5,1,3,4,1,1,0,2,0,1,-17,.085,.000,.200,.400,3.6,12.4,7.7,4.9,1.6,0.0,25.4,11.0,29,129
Deandre Ayton,20190325,PHO,0,UTA,125,PHO,92,31.22,4,7,0.5710000000000001,0,0,,1,1,1.0,1,6,7,0,2,1,3,2,9,-14,.605,.571,.000,.143,3.7,24.9,13.6,0.0,3.1,2.4,28.7,14.7,88,121
Dragan Bender,20190325,PHO,0,UTA,125,PHO,92,23.0,1,2,0.5,1,1,1.0,1,2,0.5,0,3,3,0,0,0,0,2,4,-7,.694,.750,.500,1.000,0.0,16.9,7.9,0.0,0.0,0.0,0.0,5.5,142,131
De'Anthony Melton,20190325,PHO,0,UTA,125,PHO,92,22.25,0,1,0.0,0,1,0.0,0,2,0.0,0,3,3,1,1,0,2,1,0,-12,.000,.000,1.000,2.000,0.0,17.5,8.2,7.0,2.2,0.0,51.5,7.7,13,126
Troy Daniels,20190325,PHO,0,UTA,125,PHO,92,27.47,3,8,0.375,1,5,0.2,0,0,,2,3,5,0,1,0,2,0,7,-21,.438,.438,.625,.000,8.3,14.2,11.1,0.0,1.8,0.0,20.0,16.0,80,128
Elie Okobo,20190325,PHO,0,UTA,125,PHO,92,26.63,2,6,0.33299999999999996,0,2,0.0,0,0,,1,1,2,4,1,1,1,3,4,-29,.333,.333,.333,.000,4.3,4.9,4.6,26.3,1.8,2.8,14.3,11.5,88,127
Jimmer Fredette,20190325,PHO,0,UTA,125,PHO,92,14.37,1,10,0.1,0,5,0.0,4,4,1.0,0,1,1,1,1,0,2,2,6,-25,.255,.100,.500,.400,0.0,9.0,4.2,12.1,3.4,0.0,14.5,42.1,53,125
Ray Spalding,20190325,PHO,0,UTA,125,PHO,92,13.08,0,1,0.0,0,0,,0,0,,1,3,4,0,0,0,1,1,0,-10,.000,.000,.000,.000,8.7,29.7,18.6,0.0,0.0,0.0,50.0,6.7,29,129
Richaun Holmes,20190325,PHO,0,UTA,125,PHO,92,9.4,1,2,0.5,0,0,,0,0,,2,1,3,1,0,1,2,2,2,-17,.500,.500,.000,.000,24.3,13.8,19.4,19.7,0.0,7.9,50.0,18.7,78,125
Jamal Crawford,20190325,PHO,0,UTA,125,PHO,92,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
