Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Taurean Waller-Prince,20181024,ATL,1,ATL,111,DAL,104,34.23,8,15,0.5329999999999999,5,9,0.556,3,4,0.75,0,4,4,3,0,0,2,6,24,5,.716,.700,.600,.267,0.0,10.6,5.3,16.3,0.0,0.0,10.7,22.0,122,101
Kent Bazemore,20181024,ATL,1,ATL,111,DAL,104,33.45,12,22,0.545,3,11,0.273,5,6,0.833,1,2,3,7,3,0,0,4,32,17,.649,.614,.500,.273,2.7,5.4,4.1,50.8,4.0,0.0,0.0,29.6,138,94
Alex Len,20181024,ATL,1,ATL,111,DAL,104,27.87,3,10,0.3,1,3,0.33299999999999996,0,0,,3,4,7,3,0,3,1,4,7,1,.350,.350,.300,.000,9.7,13.0,11.4,16.2,0.0,10.1,9.1,15.8,89,94
Vince Carter,20181024,ATL,1,ATL,111,DAL,104,25.7,2,5,0.4,2,4,0.5,0,0,,0,5,5,0,1,0,0,0,6,16,.600,.600,.800,.000,0.0,17.6,8.8,0.0,1.7,0.0,0.0,7.8,110,97
Trae Young,20181024,ATL,1,ATL,111,DAL,104,25.58,3,12,0.25,1,3,0.33299999999999996,10,13,0.769,1,3,4,5,0,1,5,4,17,-6,.480,.292,.250,1.083,3.5,10.6,7.1,29.9,0.0,3.7,22.0,35.6,90,99
DeAndre' Bembry,20181024,ATL,1,ATL,111,DAL,104,29.67,4,11,0.364,1,2,0.5,2,4,0.5,2,14,16,5,2,1,2,2,11,12,.431,.409,.182,.364,6.1,42.7,24.4,26.5,3.0,3.2,13.6,20.0,95,85
Kevin Huerter,20181024,ATL,1,ATL,111,DAL,104,17.58,1,3,0.33299999999999996,0,1,0.0,1,2,0.5,0,4,4,1,0,0,2,0,3,-3,.387,.333,.333,.667,0.0,20.6,10.3,8.0,0.0,0.0,34.0,13.4,58,100
Omari Spellman,20181024,ATL,1,ATL,111,DAL,104,15.65,2,6,0.33299999999999996,0,1,0.0,0,0,,3,2,5,0,0,0,1,3,4,-2,.333,.333,.167,.000,17.4,11.6,14.5,0.0,0.0,0.0,14.3,17.9,79,101
Dewayne Dedmon,20181024,ATL,1,ATL,111,DAL,104,14.03,1,4,0.25,1,2,0.5,0,0,,0,5,5,2,0,1,0,2,3,8,.375,.375,.500,.000,0.0,32.3,16.1,20.4,0.0,6.7,0.0,11.4,97,92
Jeremy Lin,20181024,ATL,1,ATL,111,DAL,104,9.83,1,3,0.33299999999999996,1,2,0.5,0,0,,0,0,0,2,0,0,2,0,3,-2,.500,.500,.667,.000,0.0,0.0,0.0,30.4,0.0,0.0,40.0,20.4,72,105
Alex Poythress,20181024,ATL,1,ATL,111,DAL,104,6.4,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,1,1,-11,.568,,,,0.0,14.2,7.1,0.0,0.0,0.0,0.0,5.5,123,100
Miles Plumlee,20181024,ATL,1,ATL,111,DAL,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Dorsey,20181024,ATL,1,ATL,111,DAL,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
