Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Cedi Osman,20181027,CLE,1,IND,119,CLE,107,31.82,4,13,0.308,2,8,0.25,0,0,,1,3,4,3,0,0,6,1,10,-14,.385,.385,.615,.000,4.2,16.8,9.6,13.3,0.0,0.0,31.6,25.9,69,134
Rodney Hood,20181027,CLE,1,IND,119,CLE,107,29.27,8,15,0.5329999999999999,1,6,0.16699999999999998,0,0,,0,5,5,3,2,0,1,2,17,-19,.567,.567,.400,.000,0.0,30.4,13.0,18.3,3.6,0.0,6.3,23.7,127,126
George Hill,20181027,CLE,1,IND,119,CLE,107,28.57,5,11,0.455,1,3,0.33299999999999996,3,3,1.0,2,0,2,2,2,1,2,3,14,-13,.568,.500,.273,.273,9.3,0.0,5.3,10.6,3.7,2.8,14.0,21.7,122,124
Sam Dekker,20181027,CLE,1,IND,119,CLE,107,24.08,3,7,0.429,0,0,,0,0,,3,2,5,1,2,0,0,1,6,-10,.429,.429,.000,.000,16.6,14.8,15.8,5.9,4.4,0.0,0.0,12.6,126,125
Tristan Thompson,20181027,CLE,1,IND,119,CLE,107,21.85,3,5,0.6,0,0,,0,0,,6,0,6,0,0,0,1,2,6,-12,.600,.600,.000,.000,36.6,0.0,20.9,0.0,0.0,0.0,16.7,11.9,132,134
Larry Nance,20181027,CLE,1,IND,119,CLE,107,22.68,6,8,0.75,0,0,,3,3,1.0,3,9,12,4,1,0,0,4,15,-3,.805,.750,.000,.375,17.6,70.5,40.3,31.0,2.3,0.0,0.0,17.8,185,126
Collin Sexton,20181027,CLE,1,IND,119,CLE,107,22.57,2,8,0.25,0,1,0.0,8,9,0.889,0,1,1,4,1,0,2,1,12,1,.502,.250,.125,1.125,0.0,7.9,3.4,23.8,2.3,0.0,14.3,26.8,117,129
Jordan Clarkson,20181027,CLE,1,IND,119,CLE,107,19.57,5,10,0.5,2,4,0.5,0,0,,0,1,1,1,1,0,1,2,12,-6,.600,.600,.400,.000,0.0,9.1,3.9,8.8,2.7,0.0,9.1,24.4,125,128
Kyle Korver,20181027,CLE,1,IND,119,CLE,107,15.47,2,4,0.5,0,2,0.0,0,0,,0,0,0,2,0,0,2,2,4,-1,.500,.500,.500,.000,0.0,0.0,0.0,18.4,0.0,0.0,33.3,16.8,83,134
David Nwaba,20181027,CLE,1,IND,119,CLE,107,14.47,2,5,0.4,1,1,1.0,2,2,1.0,0,1,1,0,0,1,0,0,7,13,.595,.500,.200,.400,0.0,12.3,5.3,0.0,0.0,5.4,0.0,17.6,149,129
J.R. Smith,20181027,CLE,1,IND,119,CLE,107,6.2,0,0,,0,0,,3,3,1.0,0,1,1,1,0,0,0,1,3,1,1.136,,,,0.0,28.7,12.3,19.4,0.0,0.0,0.0,9.2,244,132
Ante Zizic,20181027,CLE,1,IND,119,CLE,107,3.47,0,0,,0,0,,1,2,0.5,1,0,1,0,0,0,0,1,1,3,.568,,,,38.5,0.0,22.0,0.0,0.0,0.0,0.0,11.0,145,133
