Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Steven Adams,20190331,OKC,1,DAL,106,OKC,103,38.68,10,17,0.588,0,1,0.0,0,3,0.0,9,6,15,2,0,2,0,2,20,10,.546,.588,.059,.176,19.6,16.9,18.4,9.7,0.0,5.8,0.0,19.7,129,110
Paul George,20190331,OKC,1,DAL,106,OKC,103,38.63,8,20,0.4,5,12,0.41700000000000004,6,7,0.857,4,7,11,2,2,1,3,1,27,13,.585,.525,.600,.350,8.7,19.8,13.5,8.9,2.5,2.9,11.5,28.0,115,105
Russell Westbrook,20190331,OKC,1,DAL,106,OKC,103,37.65,9,19,0.474,3,8,0.375,4,4,1.0,2,9,11,11,2,0,3,2,25,-3,.602,.553,.421,.211,4.5,26.1,13.9,52.9,2.6,0.0,12.6,26.2,126,105
Jerami Grant,20190331,OKC,1,DAL,106,OKC,103,32.75,6,16,0.375,2,8,0.25,0,0,,0,3,3,0,1,1,2,3,14,-8,.438,.438,.500,.000,0.0,10.0,4.4,0.0,1.5,3.4,11.1,22.8,80,110
Terrance Ferguson,20190331,OKC,1,DAL,106,OKC,103,19.95,0,2,0.0,0,2,0.0,3,4,0.75,0,1,1,0,0,0,0,2,3,-22,.399,.000,1.000,2.000,0.0,5.5,2.4,0.0,0.0,0.0,0.0,7.8,94,117
Dennis Schroder,20190331,OKC,1,DAL,106,OKC,103,33.83,3,11,0.273,1,6,0.16699999999999998,1,2,0.5,0,4,4,4,0,1,0,4,8,-1,.337,.318,.545,.182,0.0,12.9,5.6,16.8,0.0,3.3,0.0,14.6,89,113
Raymond Felton,20190331,OKC,1,DAL,106,OKC,103,11.47,1,3,0.33299999999999996,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,2,5,.333,.333,.333,.000,0.0,9.5,4.1,0.0,0.0,0.0,0.0,10.9,73,116
Markieff Morris,20190331,OKC,1,DAL,106,OKC,103,10.62,1,6,0.16699999999999998,0,3,0.0,2,2,1.0,0,1,1,0,0,0,0,2,4,0,.291,.167,.500,.333,0.0,10.3,4.5,0.0,0.0,0.0,0.0,26.9,69,115
Nerlens Noel,20190331,OKC,1,DAL,106,OKC,103,9.32,0,1,0.0,0,0,,0,0,,0,2,2,0,0,1,0,2,0,-13,.000,.000,.000,.000,0.0,23.4,10.2,0.0,0.0,12.0,0.0,4.5,0,104
Abdel Nader,20190331,OKC,1,DAL,106,OKC,103,7.1,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,1,0,0,2,0,4,.000,.000,.667,.000,0.0,0.0,0.0,0.0,6.9,0.0,0.0,17.5,0,101
Patrick Patterson,20190331,OKC,1,DAL,106,OKC,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamidou Diallo,20190331,OKC,1,DAL,106,OKC,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deonte Burton,20190331,OKC,1,DAL,106,OKC,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
