Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Garrett Temple,20190328,LAC,0,MIL,128,LAC,118,36.43,0,6,0.0,0,3,0.0,0,0,,1,4,5,5,1,0,1,2,0,-7,.000,.000,.500,.000,2.5,12.9,7.1,15.7,1.3,0.0,14.3,8.2,54,127
Shai Gilgeous-Alexander,20190328,LAC,0,MIL,128,LAC,118,31.77,8,15,0.5329999999999999,1,2,0.5,4,5,0.8,1,5,6,2,1,2,3,2,21,-16,.610,.567,.133,.333,2.9,18.4,9.7,10.1,1.5,6.2,14.9,27.1,106,120
Landry Shamet,20190328,LAC,0,MIL,128,LAC,118,30.63,4,9,0.444,4,6,0.667,1,1,1.0,0,1,1,4,0,0,1,3,13,-6,.689,.667,.667,.111,0.0,3.8,1.7,17.5,0.0,0.0,9.6,14.5,129,130
Danilo Gallinari,20190328,LAC,0,MIL,128,LAC,118,24.18,3,9,0.33299999999999996,1,4,0.25,7,7,1.0,0,8,8,4,1,0,1,0,14,-5,.579,.389,.444,.778,0.0,38.7,17.1,22.0,1.9,0.0,7.6,23.0,123,124
Ivica Zubac,20190328,LAC,0,MIL,128,LAC,118,17.75,5,8,0.625,0,0,,0,0,,2,4,6,1,1,0,1,3,10,3,.625,.625,.000,.000,10.4,26.4,17.4,9.5,2.6,0.0,11.1,21.6,118,123
JaMychal Green,20190328,LAC,0,MIL,128,LAC,118,24.4,6,16,0.375,4,8,0.5,0,0,,2,6,8,2,0,0,0,4,16,-10,.500,.500,.500,.000,7.6,28.8,16.9,13.0,0.0,0.0,0.0,27.9,108,129
Jerome Robinson,20190328,LAC,0,MIL,128,LAC,118,21.72,3,5,0.6,2,4,0.5,1,1,1.0,0,2,2,1,1,1,1,2,9,-3,.827,.800,.800,.200,0.0,10.8,4.8,6.2,2.2,4.5,15.5,12.6,131,121
Montrezl Harrell,20190328,LAC,0,MIL,128,LAC,118,19.6,6,12,0.5,0,0,,1,4,0.25,2,3,5,3,0,0,3,1,13,-20,.472,.500,.000,.333,9.4,17.9,13.2,26.9,0.0,0.0,17.9,36.4,89,129
Wilson Chandler,20190328,LAC,0,MIL,128,LAC,118,17.43,5,7,0.7140000000000001,5,6,0.833,0,0,,0,2,2,1,0,0,0,2,15,-2,1.071,1.071,.857,.000,0.0,13.4,5.9,9.8,0.0,0.0,0.0,17.1,189,130
Tyrone Wallace,20190328,LAC,0,MIL,128,LAC,118,8.05,2,4,0.5,0,0,,0,0,,0,1,1,1,1,0,0,1,4,-1,.500,.500,.000,.000,0.0,14.5,6.4,19.8,5.8,0.0,0.0,21.2,108,116
Sindarius Thornwell,20190328,LAC,0,MIL,128,LAC,118,5.7,0,0,,0,0,,3,4,0.75,0,1,1,1,1,0,0,1,3,9,.852,,,,0.0,20.5,9.1,20.1,8.2,0.0,0.0,13.2,195,110
Johnathan Motley,20190328,LAC,0,MIL,128,LAC,118,1.17,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,4,,,,,0.0,100.0,44.2,98.0,0.0,0.0,,0.0,240,124
Angel Delgado,20190328,LAC,0,MIL,128,LAC,118,1.17,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0,131
