Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Steven Adams,20190112,OKC,1,OKC,122,SAS,112,34.5,3,5,0.6,0,0,,6,8,0.75,2,7,9,2,2,1,0,3,12,14,.704,.600,.000,1.600,6.0,18.4,12.6,7.2,2.7,2.1,0.0,10.5,159,104
Paul George,20190112,OKC,1,OKC,122,SAS,112,34.3,5,17,0.294,2,7,0.28600000000000003,6,6,1.0,0,11,11,4,2,0,2,1,18,15,.458,.353,.412,.353,0.0,29.0,15.5,15.5,2.7,0.0,9.2,26.9,93,103
Russell Westbrook,20190112,OKC,1,OKC,122,SAS,112,32.73,9,24,0.375,1,2,0.5,5,5,1.0,2,8,10,7,2,0,4,4,24,7,.458,.396,.083,.208,6.4,22.1,14.8,34.4,2.8,0.0,13.2,39.3,94,104
Jerami Grant,20190112,OKC,1,OKC,122,SAS,112,30.47,4,7,0.5710000000000001,2,4,0.5,2,2,1.0,0,4,4,3,0,2,0,2,12,1,.761,.714,.571,.286,0.0,11.9,6.4,12.9,0.0,4.8,0.0,11.0,157,110
Terrance Ferguson,20190112,OKC,1,OKC,122,SAS,112,29.68,3,5,0.6,2,3,0.667,0,0,,1,3,4,1,0,1,0,1,8,8,.800,.800,.600,.000,3.5,9.2,6.5,4.2,0.0,2.5,0.0,7.2,159,113
Dennis Schroder,20190112,OKC,1,OKC,122,SAS,112,25.47,8,17,0.47100000000000003,0,1,0.0,3,4,0.75,1,0,1,6,4,0,0,3,19,6,.506,.471,.059,.235,4.1,0.0,1.9,40.5,7.3,0.0,0.0,31.4,116,101
Patrick Patterson,20190112,OKC,1,OKC,122,SAS,112,22.58,5,7,0.7140000000000001,3,3,1.0,0,0,,1,3,4,2,0,0,1,1,13,4,.929,.929,.429,.000,4.6,12.0,8.6,13.1,0.0,0.0,12.5,15.1,153,114
Abdel Nader,20190112,OKC,1,OKC,122,SAS,112,16.98,6,6,1.0,1,1,1.0,2,2,1.0,0,2,2,2,0,1,0,0,15,3,1.090,1.083,.167,.333,0.0,10.7,5.7,21.7,0.0,4.3,0.0,17.2,223,111
Hamidou Diallo,20190112,OKC,1,OKC,122,SAS,112,12.53,0,4,0.0,0,1,0.0,1,2,0.5,0,2,2,0,0,0,0,1,1,-6,.102,.000,.250,.500,0.0,14.5,7.7,0.0,0.0,0.0,0.0,16.6,23,113
Timothe Luwawu-Cabarrot,20190112,OKC,1,OKC,122,SAS,112,0.75,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,0,118
Raymond Felton,20190112,OKC,1,OKC,122,SAS,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
