Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Courtney Lee,20180105,NYK,0,MIA,107,NYK,103,40.28,9,16,0.563,1,3,0.33299999999999996,5,5,1.0,1,2,3,1,2,0,4,4,24,-8,.659,.594,.188,.313,3.6,5.7,4.8,4.8,2.7,0.0,18.0,26.8,113,115
Kristaps Porzingis,20180105,NYK,0,MIA,107,NYK,103,36.98,5,14,0.35700000000000004,1,3,0.33299999999999996,4,4,1.0,1,6,7,1,1,3,2,4,15,-11,.476,.393,.214,.286,3.9,18.7,12.1,4.5,1.5,8.3,11.3,23.3,95,108
Jarrett Jack,20180105,NYK,0,MIA,107,NYK,103,33.68,4,12,0.33299999999999996,0,1,0.0,0,0,,0,2,2,5,1,0,3,3,8,-11,.333,.333,.083,.000,0.0,6.8,3.8,24.1,1.6,0.0,20.0,21.6,71,117
Lance Thomas,20180105,NYK,0,MIA,107,NYK,103,27.95,0,2,0.0,0,0,,1,2,0.5,0,2,2,0,1,1,2,3,1,-12,.174,.000,.000,1.000,0.0,8.2,4.6,0.0,1.9,3.6,41.0,8.5,22,114
Enes Kanter,20180105,NYK,0,MIA,107,NYK,103,24.75,6,7,0.857,0,0,,2,2,1.0,2,6,8,0,2,2,3,2,14,-2,.888,.857,.000,.286,11.6,27.9,20.6,0.0,4.4,8.2,27.6,21.4,127,97
Frank Ntilikina,20180105,NYK,0,MIA,107,NYK,103,25.23,0,3,0.0,0,1,0.0,2,4,0.5,0,1,1,4,0,1,1,5,2,3,.210,.000,.333,1.333,0.0,4.6,2.5,21.5,0.0,4.0,17.4,11.1,69,120
Doug McDermott,20180105,NYK,0,MIA,107,NYK,103,24.35,3,6,0.5,2,4,0.5,1,1,1.0,0,2,2,0,0,0,1,1,9,3,.699,.667,.667,.167,0.0,9.5,5.2,0.0,0.0,0.0,13.4,14.8,122,119
Michael Beasley,20180105,NYK,0,MIA,107,NYK,103,23.42,8,11,0.727,1,1,1.0,3,3,1.0,3,7,10,2,2,0,2,1,20,5,.812,.773,.091,.273,18.4,34.4,27.3,21.7,4.6,0.0,14.0,29.7,147,97
Kyle O'Quinn,20180105,NYK,0,MIA,107,NYK,103,16.78,4,9,0.444,0,0,,2,2,1.0,0,3,3,1,0,0,1,3,10,6,.506,.444,.000,.222,0.0,20.6,11.4,12.0,0.0,0.0,9.2,31.5,100,114
Ron Baker,20180105,NYK,0,MIA,107,NYK,103,11.57,0,0,,0,0,,0,0,,1,0,1,0,2,0,0,0,0,7,,,,,12.4,0.0,5.5,0.0,9.4,0.0,,0.0,214,102
Ramon Sessions,20180105,NYK,0,MIA,107,NYK,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy Hernangomez,20180105,NYK,0,MIA,107,NYK,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joakim Noah,20180105,NYK,0,MIA,107,NYK,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
