Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
DeMar DeRozan,20180306,TOR,1,TOR,106,ATL,90,28.18,6,12,0.5,1,2,0.5,12,14,0.857,1,2,3,4,1,0,4,4,25,18,.688,.542,.167,1.167,3.5,8.5,5.7,28.6,1.8,0.0,18.1,33.0,125,101
Jonas Valanciunas,20180306,TOR,1,TOR,106,ATL,90,25.97,4,11,0.364,0,2,0.0,7,8,0.875,2,5,7,2,0,2,2,2,15,-4,.517,.364,.182,.727,7.5,23.1,14.5,13.9,0.0,6.3,12.1,26.7,110,97
Serge Ibaka,20180306,TOR,1,TOR,106,ATL,90,25.35,2,10,0.2,2,7,0.28600000000000003,4,4,1.0,1,5,6,1,0,0,0,1,10,0,.425,.300,.700,.400,3.9,23.7,12.8,6.3,0.0,0.0,0.0,19.4,111,100
Kyle Lowry,20180306,TOR,1,TOR,106,ATL,90,22.72,2,6,0.33299999999999996,0,4,0.0,0,0,,2,0,2,7,1,0,0,4,4,5,.333,.333,.667,.000,8.6,0.0,4.7,49.7,2.3,0.0,0.0,11.1,127,103
Malcolm Miller,20180306,TOR,1,TOR,106,ATL,90,14.5,1,3,0.33299999999999996,1,3,0.33299999999999996,2,2,1.0,1,1,2,0,1,0,0,1,5,-4,.644,.500,1.000,.667,6.8,8.3,7.4,0.0,3.5,0.0,0.0,11.2,154,98
Fred VanVleet,20180306,TOR,1,TOR,106,ATL,90,29.0,1,7,0.14300000000000002,1,4,0.25,1,2,0.5,0,3,3,7,3,2,0,2,4,8,.254,.214,.571,.286,0.0,12.4,5.6,35.8,5.3,5.6,0.0,11.4,100,89
C.J. Miles,20180306,TOR,1,TOR,106,ATL,90,27.03,5,11,0.455,4,9,0.444,0,1,0.0,1,6,7,1,0,0,1,3,14,22,.612,.636,.818,.091,3.6,26.6,14.0,7.1,0.0,0.0,8.0,19.3,115,99
Jakob Poeltl,20180306,TOR,1,TOR,106,ATL,90,20.67,3,8,0.375,0,0,,0,0,,6,3,9,1,2,3,1,2,6,21,.375,.375,.000,.000,28.4,17.4,23.5,8.6,4.9,11.8,11.1,18.3,103,85
Pascal Siakam,20180306,TOR,1,TOR,106,ATL,90,18.42,4,7,0.5710000000000001,0,1,0.0,0,0,,0,2,2,1,0,0,1,1,8,10,.571,.571,.143,.000,0.0,13.0,5.9,11.1,0.0,0.0,12.5,18.2,102,104
Delon Wright,20180306,TOR,1,TOR,106,ATL,90,18.4,5,10,0.5,0,2,0.0,0,0,,2,1,3,1,3,1,2,0,10,0,.500,.500,.200,.000,10.6,6.5,8.8,12.4,8.3,4.4,16.7,27.3,92,86
Norman Powell,20180306,TOR,1,TOR,106,ATL,90,7.03,1,3,0.33299999999999996,1,2,0.5,2,2,1.0,1,0,1,0,1,0,1,0,5,6,.644,.500,.667,.667,13.9,0.0,7.7,0.0,7.3,0.0,20.5,29.1,114,93
Lucas Nogueira,20180306,TOR,1,TOR,106,ATL,90,1.37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108
Alfonzo McKinnie,20180306,TOR,1,TOR,106,ATL,90,1.37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106
