Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Mario Hezonja,20180210,ORL,1,MIL,111,ORL,104,35.33,8,16,0.5,1,5,0.2,6,7,0.857,0,3,3,0,3,0,2,3,23,-7,.603,.531,.313,.438,0.0,10.4,5.0,0.0,4.3,0.0,9.5,26.9,110,114
Evan Fournier,20180210,ORL,1,MIL,111,ORL,104,29.45,8,15,0.5329999999999999,2,5,0.4,2,2,1.0,1,1,2,1,0,1,3,1,20,-6,.630,.600,.333,.133,3.8,4.2,4.0,6.8,0.0,2.9,15.9,28.9,105,122
Jonathon Simmons,20180210,ORL,1,MIL,111,ORL,104,25.97,4,14,0.28600000000000003,1,6,0.16699999999999998,0,0,,1,1,2,3,1,0,0,3,9,-13,.321,.321,.429,.000,4.3,4.7,4.5,18.7,2.0,0.0,0.0,24.3,83,120
D.J. Augustin,20180210,ORL,1,MIL,111,ORL,104,23.43,2,7,0.28600000000000003,0,4,0.0,7,7,1.0,1,3,4,5,0,0,1,0,11,-7,.546,.286,.571,1.000,4.8,15.8,10.0,31.1,0.0,0.0,9.0,21.3,126,123
Bismack Biyombo,20180210,ORL,1,MIL,111,ORL,104,20.03,1,5,0.2,0,0,,2,2,1.0,2,5,7,2,0,1,0,0,4,-6,.340,.200,.000,.400,11.1,30.7,20.5,13.8,0.0,4.2,0.0,13.2,106,117
Shelvin Mack,20180210,ORL,1,MIL,111,ORL,104,27.63,8,10,0.8,2,4,0.5,1,2,0.5,0,4,4,10,2,1,4,2,19,-1,.873,.900,.400,.200,0.0,17.8,8.5,75.2,3.7,3.0,26.9,24.3,134,112
Khem Birch,20180210,ORL,1,MIL,111,ORL,104,24.47,2,5,0.4,0,0,,2,4,0.5,4,5,9,1,1,0,0,0,6,-5,.444,.400,.000,.800,18.2,25.2,21.5,5.9,2.1,0.0,0.0,12.5,123,117
Wesley Iwundu,20180210,ORL,1,MIL,111,ORL,104,22.22,1,2,0.5,0,0,,2,2,1.0,0,2,2,0,0,0,0,2,4,4,.694,.500,.000,1.000,0.0,11.1,5.3,0.0,0.0,0.0,0.0,5.8,150,123
Arron Afflalo,20180210,ORL,1,MIL,111,ORL,104,19.93,2,5,0.4,1,3,0.33299999999999996,0,0,,0,6,6,1,0,0,0,1,5,6,.500,.500,.600,.000,0.0,37.0,17.6,7.5,0.0,0.0,0.0,11.3,109,119
Marreese Speights,20180210,ORL,1,MIL,111,ORL,104,11.55,1,4,0.25,1,3,0.33299999999999996,0,0,,1,1,2,0,0,0,2,2,3,0,.375,.375,.750,.000,9.7,10.7,10.1,0.0,0.0,0.0,33.3,23.4,58,123
