Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Wesley Matthews,20171231,DAL,0,DAL,116,OKC,113,35.87,4,11,0.364,1,6,0.16699999999999998,0,0,,0,2,2,6,0,1,1,4,9,3,.409,.409,.545,.000,0.0,6.9,3.3,19.8,0.0,2.3,8.3,15.7,100,124
Harrison Barnes,20171231,DAL,0,DAL,116,OKC,113,33.88,10,15,0.667,4,6,0.667,0,0,,1,3,4,2,0,1,1,0,24,8,.800,.800,.400,.000,3.4,10.9,7.0,8.9,0.0,2.5,6.3,22.2,147,123
Dennis Smith,20171231,DAL,0,DAL,116,OKC,113,27.52,5,12,0.41700000000000004,3,5,0.6,6,7,0.857,0,4,4,6,1,0,3,1,19,0,.630,.542,.417,.583,0.0,17.9,8.6,28.1,1.9,0.0,16.6,30.9,119,119
Dirk Nowitzki,20171231,DAL,0,DAL,116,OKC,113,23.48,6,12,0.5,1,4,0.25,0,0,,1,3,4,0,0,0,0,1,13,-1,.542,.542,.333,.000,4.9,15.7,10.1,0.0,0.0,0.0,0.0,24.0,111,124
Maxi Kleber,20171231,DAL,0,DAL,116,OKC,113,14.95,3,5,0.6,0,0,,1,1,1.0,3,2,5,0,0,0,0,2,7,-2,.643,.600,.000,.200,22.9,16.5,19.8,0.0,0.0,0.0,0.0,17.1,151,123
Yogi Ferrell,20171231,DAL,0,DAL,116,OKC,113,25.9,3,7,0.429,2,5,0.4,0,0,,1,2,3,1,2,0,1,2,8,-7,.571,.571,.714,.000,4.4,9.5,6.9,4.6,3.9,0.0,12.5,14.5,108,117
J.J. Barea,20171231,DAL,0,DAL,116,OKC,113,25.13,5,9,0.556,2,4,0.5,0,0,,0,7,7,11,0,0,1,0,12,10,.667,.667,.444,.000,0.0,34.3,16.5,57.6,0.0,0.0,10.0,18.7,151,119
Salah Mejri,20171231,DAL,0,DAL,116,OKC,113,22.23,4,5,0.8,0,0,,1,4,0.25,0,3,3,0,0,2,0,4,9,12,.666,.800,.000,.800,0.0,16.6,8.0,0.0,0.0,7.6,0.0,14.3,126,118
Devin Harris,20171231,DAL,0,DAL,116,OKC,113,15.93,3,8,0.375,2,4,0.5,1,2,0.5,0,0,0,0,0,0,0,3,9,3,.507,.500,.500,.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,101,127
Dwight Powell,20171231,DAL,0,DAL,116,OKC,113,15.12,3,5,0.6,0,0,,0,0,,2,2,4,0,2,1,0,1,6,-6,.600,.600,.000,.000,15.1,16.3,15.7,0.0,6.8,5.6,0.0,15.5,136,105
Johnathan Motley,20171231,DAL,0,DAL,116,OKC,113,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Collinsworth,20171231,DAL,0,DAL,116,OKC,113,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh McRoberts,20171231,DAL,0,DAL,116,OKC,113,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
