Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Klay Thompson,20171206,GSW,0,GSW,101,CHO,87,36.28,9,14,0.643,4,7,0.5710000000000001,0,0,,0,4,4,3,0,0,3,0,22,18,.786,.786,.500,.000,0.0,10.0,5.5,14.1,0.0,0.0,17.6,21.5,120,99
Kevin Durant,20171206,GSW,0,GSW,101,CHO,87,35.9,13,28,0.46399999999999997,3,10,0.3,6,6,1.0,0,11,11,10,0,2,3,2,35,7,.571,.518,.357,.214,0.0,27.8,15.3,59.1,0.0,3.4,8.9,43.0,116,88
Quinn Cook,20171206,GSW,0,GSW,101,CHO,87,22.4,3,7,0.429,2,4,0.5,0,0,,1,2,3,3,0,0,1,0,8,-2,.571,.571,.571,.000,5.0,8.1,6.7,19.1,0.0,0.0,12.5,16.4,114,100
Jordan Bell,20171206,GSW,0,GSW,101,CHO,87,20.38,0,2,0.0,0,0,,0,0,,1,4,5,4,0,3,0,3,0,2,.000,.000,.000,.000,5.5,17.8,12.3,23.5,0.0,9.1,0.0,4.5,105,88
Zaza Pachulia,20171206,GSW,0,GSW,101,CHO,87,4.52,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,1,1,0,2,.000,.000,.000,.000,24.7,40.1,33.2,0.0,0.0,0.0,50.0,20.3,35,85
Andre Iguodala,20171206,GSW,0,GSW,101,CHO,87,29.67,3,8,0.375,0,3,0.0,2,3,0.667,2,6,8,1,3,2,1,2,8,11,.429,.375,.375,.375,7.5,18.3,13.5,4.6,5.0,4.1,9.7,15.9,93,81
Nick Young,20171206,GSW,0,GSW,101,CHO,87,20.0,3,6,0.5,2,5,0.4,2,4,0.5,0,1,1,0,1,0,0,1,10,16,.644,.667,.833,.667,0.0,4.5,2.5,0.0,2.5,0.0,0.0,17.8,124,96
David West,20171206,GSW,0,GSW,101,CHO,87,19.95,3,6,0.5,0,0,,0,0,,2,1,3,4,1,2,3,4,6,1,.500,.500,.000,.000,11.2,4.5,7.5,29.4,2.5,6.2,33.3,20.7,91,91
Omri Casspi,20171206,GSW,0,GSW,101,CHO,87,16.75,1,4,0.25,0,1,0.0,0,0,,0,5,5,1,1,1,1,1,2,2,.250,.250,.250,.000,0.0,27.0,14.9,7.7,3.0,3.7,20.0,13.7,51,82
Shaun Livingston,20171206,GSW,0,GSW,101,CHO,87,15.55,2,5,0.4,0,0,,0,0,,1,0,1,0,1,0,0,1,4,4,.400,.400,.000,.000,7.2,0.0,3.2,0.0,3.2,0.0,0.0,14.7,91,97
Kevon Looney,20171206,GSW,0,GSW,101,CHO,87,11.1,1,1,1.0,0,0,,0,0,,0,2,2,0,1,0,2,3,2,2,1.000,1.000,.000,.000,0.0,16.3,9.0,0.0,4.5,0.0,66.7,12.4,46,86
JaVale McGee,20171206,GSW,0,GSW,101,CHO,87,7.5,2,2,1.0,0,0,,0,0,,0,1,1,0,0,2,0,2,4,7,1.000,1.000,.000,.000,0.0,12.1,6.7,0.0,0.0,16.4,0.0,12.2,200,85
