Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Bradley Beal,20180119,WAS,0,WAS,122,DET,112,40.33,7,12,0.583,4,7,0.5710000000000001,8,9,0.889,1,2,3,3,1,1,2,2,26,-2,.815,.750,.583,.750,3.3,7.2,5.2,10.9,1.2,2.4,11.1,20.0,150,120
Otto Porter,20180119,WAS,0,WAS,122,DET,112,37.87,5,9,0.556,4,5,0.8,2,2,1.0,3,4,7,3,4,0,0,3,16,14,.810,.778,.556,.222,10.6,15.4,12.9,11.0,5.3,0.0,0.0,11.7,175,112
John Wall,20180119,WAS,0,WAS,122,DET,112,37.32,6,15,0.4,2,5,0.4,2,3,0.667,0,3,3,11,1,0,5,2,16,5,.490,.467,.333,.200,0.0,11.7,5.6,42.5,1.3,0.0,23.5,25.7,101,121
Markieff Morris,20180119,WAS,0,WAS,122,DET,112,31.92,4,14,0.28600000000000003,1,5,0.2,4,4,1.0,3,6,9,2,1,1,1,4,13,5,.412,.321,.357,.286,12.5,27.3,19.6,8.6,1.6,3.0,6.0,23.6,101,116
Marcin Gortat,20180119,WAS,0,WAS,122,DET,112,18.63,4,7,0.5710000000000001,0,0,,2,2,1.0,0,2,2,2,0,0,0,2,10,5,.635,.571,.000,.286,0.0,15.6,7.5,16.8,0.0,0.0,0.0,19.0,140,123
Kelly Oubre,20180119,WAS,0,WAS,122,DET,112,31.38,9,14,0.643,5,9,0.556,3,3,1.0,0,5,5,1,0,0,1,4,26,5,.849,.821,.643,.214,0.0,23.2,11.1,5.6,0.0,0.0,6.1,23.4,150,122
Mike Scott,20180119,WAS,0,WAS,122,DET,112,15.42,2,3,0.667,0,1,0.0,3,4,0.75,1,3,4,2,0,0,2,2,7,3,.735,.667,.333,1.333,8.6,28.3,18.0,17.9,0.0,0.0,29.6,19.7,120,121
Tomas Satoransky,20180119,WAS,0,WAS,122,DET,112,11.63,0,1,0.0,0,1,0.0,0,0,,0,1,1,2,1,1,0,0,0,7,.000,.000,1.000,.000,0.0,12.5,6.0,20.1,4.3,8.3,0.0,3.9,102,109
Ian Mahinmi,20180119,WAS,0,WAS,122,DET,112,7.9,1,2,0.5,0,0,,0,0,,0,0,0,0,1,1,2,1,2,-4,.500,.500,.000,.000,0.0,0.0,0.0,0.0,6.3,12.2,50.0,22.7,43,103
Jodie Meeks,20180119,WAS,0,WAS,122,DET,112,7.6,3,5,0.6,0,2,0.0,0,0,,0,0,0,2,1,0,0,0,6,12,.600,.600,.400,.000,0.0,0.0,0.0,57.3,6.6,0.0,0.0,29.5,135,111
Jason Smith,20180119,WAS,0,WAS,122,DET,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Frazier,20180119,WAS,0,WAS,122,DET,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris McCullough,20180119,WAS,0,WAS,122,DET,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
