Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
LeBron James,20180315,CLE,0,POR,113,CLE,105,41.08,15,25,0.6,1,4,0.25,4,9,0.444,0,14,14,6,2,3,6,4,35,-3,.604,.620,.160,.360,0.0,36.3,19.5,29.9,2.4,5.7,17.2,40.7,104,106
Kyle Korver,20180315,CLE,0,POR,113,CLE,105,38.28,7,13,0.5379999999999999,3,8,0.375,2,2,1.0,0,2,2,1,1,1,0,2,19,1,.684,.654,.615,.154,0.0,5.6,3.0,3.9,1.3,2.1,0.0,17.4,133,122
George Hill,20180315,CLE,0,POR,113,CLE,105,35.62,3,5,0.6,2,4,0.5,0,0,,1,3,4,3,2,1,1,4,8,-3,.800,.800,.800,.000,3.5,9.0,6.4,10.9,2.8,2.2,16.7,8.1,143,117
Jeff Green,20180315,CLE,0,POR,113,CLE,105,33.8,5,12,0.41700000000000004,1,4,0.25,5,6,0.833,1,4,5,4,0,0,1,3,16,-9,.546,.458,.333,.500,3.6,12.6,8.5,16.8,0.0,0.0,6.4,22.2,115,124
Rodney Hood,20180315,CLE,0,POR,113,CLE,105,18.42,2,6,0.33299999999999996,1,4,0.25,0,0,,0,2,2,0,0,0,0,3,5,-10,.417,.417,.667,.000,0.0,11.6,6.2,0.0,0.0,0.0,0.0,15.6,80,124
J.R. Smith,20180315,CLE,0,POR,113,CLE,105,27.3,1,3,0.33299999999999996,1,2,0.5,0,2,0.0,0,2,2,0,0,0,1,1,3,-10,.387,.500,.667,.667,0.0,7.8,4.2,0.0,0.0,0.0,20.5,8.6,57,125
Jordan Clarkson,20180315,CLE,0,POR,113,CLE,105,24.38,6,12,0.5,1,5,0.2,1,2,0.5,0,3,3,3,0,0,1,3,14,-2,.543,.542,.417,.167,0.0,13.1,7.0,20.2,0.0,0.0,7.2,27.3,106,123
John Holland,20180315,CLE,0,POR,113,CLE,105,14.82,2,3,0.667,1,2,0.5,0,0,,0,2,2,0,0,0,1,1,5,0,.833,.833,.667,.000,0.0,14.4,7.7,0.0,0.0,0.0,25.0,12.9,111,123
Ante Zizic,20180315,CLE,0,POR,113,CLE,105,6.3,0,1,0.0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,-4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.6,0,112
Jose Calderon,20180315,CLE,0,POR,113,CLE,105,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
London Perrantes,20180315,CLE,0,POR,113,CLE,105,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
