Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jaylen Brown,20171110,BOS,1,BOS,90,CHO,87,35.57,3,14,0.214,1,5,0.2,3,4,0.75,2,11,13,0,1,1,2,3,10,9,.317,.250,.357,.286,5.5,31.6,18.3,0.0,1.4,2.3,11.3,22.2,65,85
Jayson Tatum,20171110,BOS,1,BOS,90,CHO,87,30.73,6,12,0.5,1,4,0.25,3,4,0.75,0,2,2,1,0,0,2,4,16,5,.581,.542,.333,.333,0.0,6.6,3.3,7.6,0.0,0.0,12.7,22.8,102,95
Aron Baynes,20171110,BOS,1,BOS,90,CHO,87,25.97,2,5,0.4,0,0,,0,0,,4,3,7,2,1,3,2,2,4,-1,.400,.400,.000,.000,15.1,11.8,13.5,14.1,1.9,9.6,28.6,12.0,89,82
Marcus Morris,20171110,BOS,1,BOS,90,CHO,87,23.4,5,10,0.5,2,3,0.667,2,2,1.0,1,6,7,0,0,0,0,1,14,-3,.643,.600,.300,.200,4.2,26.2,15.0,0.0,0.0,0.0,0.0,20.7,131,91
Kyrie Irving,20171110,BOS,1,BOS,90,CHO,87,1.83,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0,97
Marcus Smart,20171110,BOS,1,BOS,90,CHO,87,34.23,3,16,0.188,0,7,0.0,2,3,0.667,0,1,1,7,1,0,2,1,8,-6,.231,.188,.438,.188,0.0,3.0,1.5,38.1,1.4,0.0,10.4,25.1,61,93
Terry Rozier,20171110,BOS,1,BOS,90,CHO,87,28.6,3,12,0.25,2,5,0.4,7,8,0.875,0,7,7,4,2,0,2,3,15,6,.483,.333,.417,.667,0.0,25.0,12.2,26.9,3.4,0.0,11.4,27.2,98,84
Shane Larkin,20171110,BOS,1,BOS,90,CHO,87,17.33,5,8,0.625,2,3,0.667,4,4,1.0,0,1,1,0,0,0,1,1,16,15,.820,.750,.375,.500,0.0,5.9,2.9,0.0,0.0,0.0,9.3,27.6,142,95
Daniel Theis,20171110,BOS,1,BOS,90,CHO,87,17.32,3,4,0.75,1,2,0.5,0,0,,1,3,4,0,1,1,2,5,7,4,.875,.875,.500,.000,5.7,17.7,11.5,0.0,2.8,4.8,33.3,15.4,104,81
Semi Ojeleye,20171110,BOS,1,BOS,90,CHO,87,9.07,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,2,0,-10,.000,.000,1.000,.000,0.0,11.3,5.5,0.0,0.0,0.0,0.0,4.9,0,93
Abdel Nader,20171110,BOS,1,BOS,90,CHO,87,8.45,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,1,0,-7,,,,,0.0,36.3,17.8,0.0,0.0,0.0,,0.0,0,88
Guerschon Yabusele,20171110,BOS,1,BOS,90,CHO,87,7.5,0,1,0.0,0,1,0.0,0,0,,1,2,3,1,0,0,0,3,0,9,.000,.000,1.000,.000,13.1,27.2,20.0,21.3,0.0,0.0,0.0,5.9,83,88
Jabari Bird,20171110,BOS,1,BOS,90,CHO,87,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
