Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Bradley Beal,20171219,WAS,1,WAS,116,NOP,106,36.37,9,19,0.474,5,11,0.455,3,4,0.75,1,4,5,4,2,0,1,3,26,16,.626,.605,.579,.211,3.2,11.7,7.7,15.5,2.6,0.0,4.6,25.2,129,105
John Wall,20171219,WAS,1,WAS,116,NOP,106,33.48,6,18,0.33299999999999996,4,8,0.5,2,4,0.5,2,4,6,10,1,0,5,2,18,4,.455,.444,.444,.222,7.0,12.7,10.0,38.3,1.4,0.0,20.2,31.1,97,107
Kelly Oubre,20171219,WAS,1,WAS,116,NOP,106,29.82,3,8,0.375,1,3,0.33299999999999996,3,4,0.75,0,2,2,1,1,0,0,1,10,2,.512,.438,.375,.500,0.0,7.2,3.7,3.9,1.6,0.0,0.0,13.8,115,108
Marcin Gortat,20171219,WAS,1,WAS,116,NOP,106,29.72,5,7,0.7140000000000001,0,0,,0,0,,4,10,14,2,0,3,1,3,10,10,.714,.714,.000,.000,15.8,35.9,26.3,8.5,0.0,8.1,12.5,11.3,144,98
Markieff Morris,20171219,WAS,1,WAS,116,NOP,106,20.07,5,6,0.833,1,1,1.0,2,2,1.0,0,4,4,1,0,0,5,5,13,10,.945,.917,.167,.333,0.0,21.3,11.1,7.0,0.0,0.0,42.1,24.9,94,107
Mike Scott,20171219,WAS,1,WAS,116,NOP,106,23.37,11,15,0.733,2,5,0.4,0,0,,0,4,4,1,0,0,1,5,24,14,.800,.800,.333,.000,0.0,18.3,9.6,8.8,0.0,0.0,6.3,28.8,140,108
Tomas Satoransky,20171219,WAS,1,WAS,116,NOP,106,21.8,3,4,0.75,0,0,,0,0,,1,6,7,2,2,0,0,1,6,17,.750,.750,.000,.000,5.4,29.4,17.9,11.2,4.4,0.0,0.0,7.7,167,96
Jodie Meeks,20171219,WAS,1,WAS,116,NOP,106,17.17,1,4,0.25,1,3,0.33299999999999996,0,0,,0,0,0,2,0,0,0,1,3,-6,.375,.375,.750,.000,0.0,0.0,0.0,12.9,0.0,0.0,0.0,9.8,104,114
Ian Mahinmi,20171219,WAS,1,WAS,116,NOP,106,16.57,2,2,1.0,0,0,,0,0,,1,0,1,5,1,0,1,5,4,5,1.000,1.000,.000,.000,7.1,0.0,3.4,36.0,2.9,0.0,33.3,7.6,164,107
Tim Frazier,20171219,WAS,1,WAS,116,NOP,106,5.37,1,3,0.33299999999999996,0,2,0.0,0,0,,0,0,0,1,1,0,1,2,2,-3,.333,.333,.667,.000,0.0,0.0,0.0,24.1,8.9,0.0,25.0,31.3,65,94
Jason Smith,20171219,WAS,1,WAS,116,NOP,106,4.58,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,1,3,0,-14,.000,.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,36.7,0,113
Chris McCullough,20171219,WAS,1,WAS,116,NOP,106,1.72,0,3,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-5,.000,.000,.000,.000,68.2,0.0,32.5,0.0,0.0,0.0,0.0,73.5,29,114
