Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Julius Randle,20180121,LAL,1,LAL,127,NYK,107,36.55,11,17,0.647,0,1,0.0,5,6,0.833,4,8,12,5,1,0,2,4,27,18,.687,.647,.059,.353,13.8,30.9,21.9,18.0,1.4,0.0,9.2,26.7,142,115
Brandon Ingram,20180121,LAL,1,LAL,127,NYK,107,24.42,4,13,0.308,0,2,0.0,2,3,0.667,0,2,2,3,0,0,1,2,10,3,.349,.308,.154,.231,0.0,11.6,5.5,13.7,0.0,0.0,6.5,28.3,85,121
Josh Hart,20180121,LAL,1,LAL,127,NYK,107,17.03,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,3,0,-2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.7,0,119
Brook Lopez,20180121,LAL,1,LAL,127,NYK,107,14.73,5,9,0.556,4,6,0.667,0,0,,0,4,4,0,0,0,1,0,14,-8,.778,.778,.667,.000,0.0,38.3,18.1,0.0,0.0,0.0,10.0,30.7,129,118
Tyler Ennis,20180121,LAL,1,LAL,127,NYK,107,11.18,0,2,0.0,0,1,0.0,0,0,,1,0,1,2,1,0,0,0,0,-3,.000,.000,.500,.000,11.3,0.0,6.0,16.8,4.6,0.0,0.0,8.1,93,113
Jordan Clarkson,20180121,LAL,1,LAL,127,NYK,107,37.65,12,19,0.632,1,5,0.2,4,5,0.8,3,3,6,10,3,0,1,2,29,23,.684,.658,.263,.263,10.1,11.2,10.6,35.7,4.1,0.0,4.5,26.6,153,112
Larry Nance,20180121,LAL,1,LAL,127,NYK,107,31.77,5,9,0.556,0,0,,3,4,0.75,3,2,5,1,1,2,0,2,13,27,.604,.556,.000,.444,11.9,8.9,10.5,3.5,1.6,5.4,0.0,15.3,144,114
Alex Caruso,20180121,LAL,1,LAL,127,NYK,107,30.58,4,6,0.667,1,1,1.0,0,0,,1,3,4,8,2,0,0,1,9,24,.750,.750,.167,.000,4.1,13.8,8.7,28.1,3.4,0.0,0.0,8.9,180,114
Corey Brewer,20180121,LAL,1,LAL,127,NYK,107,22.58,3,6,0.5,1,4,0.25,0,0,,0,5,5,2,2,0,0,2,7,16,.583,.583,.667,.000,0.0,31.3,14.8,9.5,4.6,0.0,0.0,12.0,135,108
Kyle Kuzma,20180121,LAL,1,LAL,127,NYK,107,10.45,6,8,0.75,2,4,0.5,1,3,0.33299999999999996,0,0,0,0,0,0,0,2,15,-1,.805,.875,.500,.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,149,123
Thomas Bryant,20180121,LAL,1,LAL,127,NYK,107,1.02,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123
Nigel Hayes,20180121,LAL,1,LAL,127,NYK,107,1.02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.4,0,123
Ivica Zubac,20180121,LAL,1,LAL,127,NYK,107,1.02,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,1,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,300,123
