Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Rudy Gobert,20180403,UTA,1,UTA,117,LAL,110,36.4,5,10,0.5,0,0,,2,5,0.4,4,12,16,5,2,3,5,3,12,17,.492,.500,.000,.500,11.5,39.6,24.5,18.1,2.7,8.6,29.1,19.7,92,102
Donovan Mitchell,20180403,UTA,1,UTA,117,LAL,110,35.82,10,21,0.47600000000000003,4,8,0.5,2,4,0.5,3,3,6,2,1,0,2,2,26,17,.571,.571,.381,.190,8.7,10.1,9.3,9.1,1.4,0.0,8.1,28.9,114,117
Joe Ingles,20180403,UTA,1,UTA,117,LAL,110,34.02,4,8,0.5,3,6,0.5,2,4,0.5,1,2,3,7,2,0,1,3,13,6,.666,.688,.750,.500,3.1,7.1,4.9,26.4,2.9,0.0,9.3,13.2,144,113
Ricky Rubio,20180403,UTA,1,UTA,117,LAL,110,33.42,10,16,0.625,4,7,0.5710000000000001,7,7,1.0,2,4,6,8,0,0,2,1,31,16,.812,.750,.438,.438,6.2,14.4,10.0,40.1,0.0,0.0,9.5,26.4,161,119
Derrick Favors,20180403,UTA,1,UTA,117,LAL,110,29.33,7,11,0.636,0,2,0.0,1,2,0.5,2,6,8,0,1,0,1,3,15,1,.631,.636,.182,.182,7.1,24.5,15.2,0.0,1.7,0.0,7.8,18.3,120,113
Jae Crowder,20180403,UTA,1,UTA,117,LAL,110,29.5,3,9,0.33299999999999996,3,7,0.429,3,4,0.75,1,1,2,3,3,1,2,4,12,0,.558,.500,.778,.444,3.5,4.1,3.8,12.8,5.0,3.5,15.7,18.1,111,106
Royce O'Neale,20180403,UTA,1,UTA,117,LAL,110,17.12,0,4,0.0,0,1,0.0,0,0,,1,3,4,1,0,0,0,3,0,-6,.000,.000,.250,.000,6.1,21.0,13.0,6.5,0.0,0.0,0.0,9.8,40,117
Dante Exum,20180403,UTA,1,UTA,117,LAL,110,14.58,3,9,0.33299999999999996,0,2,0.0,0,1,0.0,0,1,1,3,1,0,1,2,6,-9,.318,.333,.222,.111,0.0,8.2,3.8,29.8,3.4,0.0,9.6,29.9,78,112
Jonas Jerebko,20180403,UTA,1,UTA,117,LAL,110,9.82,1,1,1.0,0,0,,0,0,,0,1,1,0,0,1,0,1,2,-7,1.000,1.000,.000,.000,0.0,12.2,5.7,0.0,0.0,10.6,0.0,4.3,200,111
Tony Bradley,20180403,UTA,1,UTA,117,LAL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ekpe Udoh,20180403,UTA,1,UTA,117,LAL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alec Burks,20180403,UTA,1,UTA,117,LAL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Stockton,20180403,UTA,1,UTA,117,LAL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
