Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jamal Murray,20171025,DEN,0,CHO,110,DEN,93,33.08,7,20,0.35,0,5,0.0,2,2,1.0,3,0,3,5,1,0,1,2,16,-13,.383,.350,.250,.100,7.5,0.0,4.3,26.1,1.5,0.0,4.6,26.5,96,118
Wilson Chandler,20171025,DEN,0,CHO,110,DEN,93,30.88,3,10,0.3,1,4,0.25,0,0,,1,4,5,5,0,1,1,4,7,2,.350,.350,.400,.000,2.7,14.5,7.7,23.3,0.0,3.1,9.1,14.3,91,116
Gary Harris,20171025,DEN,0,CHO,110,DEN,93,30.52,7,17,0.41200000000000003,4,9,0.444,0,0,,1,1,2,1,1,0,3,2,18,-22,.529,.529,.529,.000,2.7,3.7,3.1,5.8,1.6,0.0,15.0,26.3,96,117
Nikola Jokic,20171025,DEN,0,CHO,110,DEN,93,30.32,8,12,0.667,1,1,1.0,1,1,1.0,6,6,12,0,0,0,2,3,18,-19,.723,.708,.083,.083,16.4,22.1,18.8,0.0,0.0,0.0,13.9,19.1,131,116
Paul Millsap,20171025,DEN,0,CHO,110,DEN,93,28.47,3,9,0.33299999999999996,1,4,0.25,1,2,0.5,0,5,5,0,0,0,1,2,8,-27,.405,.389,.444,.222,0.0,19.6,8.3,0.0,0.0,0.0,9.2,15.3,81,116
Will Barton,20171025,DEN,0,CHO,110,DEN,93,28.62,4,13,0.308,0,4,0.0,1,3,0.33299999999999996,1,6,7,6,1,0,0,5,9,-7,.314,.308,.308,.231,2.9,23.4,11.6,32.2,1.7,0.0,0.0,20.1,91,111
Mason Plumlee,20171025,DEN,0,CHO,110,DEN,93,20.72,3,6,0.5,0,0,,2,5,0.4,2,8,10,0,3,0,3,3,8,7,.488,.500,.000,.833,8.0,43.1,22.9,0.0,7.2,0.0,26.8,21.7,77,93
Malik Beasley,20171025,DEN,0,CHO,110,DEN,93,15.37,3,4,0.75,1,2,0.5,0,0,,1,0,1,0,0,0,0,0,7,0,.875,.875,.500,.000,5.4,0.0,3.1,0.0,0.0,0.0,0.0,10.4,178,122
Emmanuel Mudiay,20171025,DEN,0,CHO,110,DEN,93,14.0,0,8,0.0,0,2,0.0,2,2,1.0,2,2,4,1,0,0,2,2,2,-4,.113,.000,.250,.250,11.8,15.9,13.6,9.0,0.0,0.0,18.4,31.2,36,117
Trey Lyles,20171025,DEN,0,CHO,110,DEN,93,4.32,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,6,.000,.000,.000,.000,0.0,25.9,11.0,0.0,0.0,0.0,0.0,9.3,0,115
Kenneth Faried,20171025,DEN,0,CHO,110,DEN,93,3.72,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-8,,,,,22.3,0.0,12.8,0.0,0.0,0.0,,0.0,216,122
Richard Jefferson,20171025,DEN,0,CHO,110,DEN,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrell Arthur,20171025,DEN,0,CHO,110,DEN,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
