Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Taurean Waller-Prince,20180204,ATL,0,ATL,99,NYK,96,32.23,5,10,0.5,3,5,0.6,0,0,,1,2,3,2,0,0,4,0,13,-4,.650,.650,.500,.000,3.3,6.3,4.9,10.8,0.0,0.0,28.6,18.7,92,108
Dennis Schroder,20180204,ATL,0,ATL,99,NYK,96,31.42,2,16,0.125,0,4,0.0,6,6,1.0,2,3,5,6,2,0,2,1,10,8,.268,.125,.250,.375,6.8,9.8,8.3,28.7,3.2,0.0,9.7,28.3,80,99
Kent Bazemore,20180204,ATL,0,ATL,99,NYK,96,29.55,7,17,0.41200000000000003,4,7,0.5710000000000001,1,3,0.33299999999999996,1,2,3,2,0,0,1,3,19,6,.519,.529,.412,.176,3.6,6.9,5.3,13.7,0.0,0.0,5.2,28.2,105,107
Dewayne Dedmon,20180204,ATL,0,ATL,99,NYK,96,29.38,4,9,0.444,1,3,0.33299999999999996,3,4,0.75,4,10,14,1,0,0,1,1,12,4,.558,.500,.333,.444,14.5,34.8,24.9,5.7,0.0,0.0,8.5,17.3,121,96
Miles Plumlee,20180204,ATL,0,ATL,99,NYK,96,20.75,2,3,0.667,0,0,,0,0,,0,1,1,2,0,2,0,2,4,-3,.667,.667,.000,.000,0.0,4.9,2.5,15.2,0.0,6.5,0.0,6.2,154,104
Mike Muscala,20180204,ATL,0,ATL,99,NYK,96,23.4,6,8,0.75,3,5,0.6,0,0,,1,5,6,1,0,0,2,1,15,5,.938,.938,.625,.000,4.6,21.8,13.4,9.0,0.0,0.0,20.0,18.4,129,101
John Collins,20180204,ATL,0,ATL,99,NYK,96,22.42,2,8,0.25,0,0,,2,3,0.667,3,2,5,1,2,1,3,1,6,0,.322,.250,.000,.375,14.3,9.1,11.6,7.0,4.5,3.0,24.4,23.7,68,95
Marco Belinelli,20180204,ATL,0,ATL,99,NYK,96,20.15,3,7,0.429,2,4,0.5,0,0,,0,3,3,1,1,0,1,0,8,2,.571,.571,.571,.000,0.0,15.2,7.8,8.6,2.5,0.0,12.5,17.1,102,99
Malcolm Delaney,20180204,ATL,0,ATL,99,NYK,96,16.63,1,4,0.25,1,2,0.5,2,2,1.0,0,0,0,8,1,0,1,3,5,-5,.512,.375,.500,.500,0.0,0.0,0.0,71.9,3.0,0.0,17.0,15.2,137,102
Tyler Dorsey,20180204,ATL,0,ATL,99,NYK,96,14.07,3,5,0.6,1,3,0.33299999999999996,0,1,0.0,1,3,4,1,0,0,1,0,7,2,.643,.700,.600,.200,7.6,21.8,14.8,13.8,0.0,0.0,15.5,19.7,109,101
Isaiah Taylor,20180204,ATL,0,ATL,99,NYK,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Babbitt,20180204,ATL,0,ATL,99,NYK,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre' Bembry,20180204,ATL,0,ATL,99,NYK,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
