Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Josh Richardson,20180223,MIA,0,NOP,124,MIA,123,37.98,7,14,0.5,0,2,0.0,1,1,1.0,4,3,7,3,4,2,1,1,15,-6,.519,.500,.143,.071,10.0,7.2,8.6,10.4,4.7,3.6,6.5,16.3,115,100
Goran Dragic,20180223,MIA,0,NOP,124,MIA,123,37.28,12,22,0.545,2,3,0.667,4,4,1.0,2,7,9,8,1,0,1,3,30,2,.631,.591,.136,.182,5.1,17.2,11.2,34.5,1.2,0.0,4.0,26.6,135,108
Hassan Whiteside,20180223,MIA,0,NOP,124,MIA,123,33.48,9,12,0.75,0,0,,1,6,0.16699999999999998,5,11,16,1,1,1,5,6,19,-1,.649,.750,.000,.500,14.1,30.0,22.2,4.4,1.3,2.1,25.5,23.5,99,102
Tyler Johnson,20180223,MIA,0,NOP,124,MIA,123,27.68,6,10,0.6,1,2,0.5,2,2,1.0,0,2,2,3,0,0,0,1,15,2,.689,.650,.200,.200,0.0,6.6,3.4,14.9,0.0,0.0,0.0,15.7,147,113
Justise Winslow,20180223,MIA,0,NOP,124,MIA,123,16.35,1,6,0.16699999999999998,1,1,1.0,1,2,0.5,1,2,3,4,3,0,0,2,4,12,.291,.250,.167,.333,5.8,11.2,8.5,27.7,8.3,0.0,0.0,16.8,94,94
James Johnson,20180223,MIA,0,NOP,124,MIA,123,35.13,5,15,0.33299999999999996,1,3,0.33299999999999996,1,2,0.5,0,4,4,4,2,2,2,1,12,-13,.378,.367,.200,.133,0.0,10.4,5.3,14.2,2.6,3.9,11.2,20.4,79,104
Dwyane Wade,20180223,MIA,0,NOP,124,MIA,123,26.28,7,20,0.35,0,1,0.0,2,2,1.0,1,4,5,1,0,0,2,2,16,-1,.383,.350,.050,.100,3.6,13.9,8.8,5.6,0.0,0.0,8.7,34.8,78,111
Wayne Ellington,20180223,MIA,0,NOP,124,MIA,123,26.02,1,6,0.16699999999999998,1,5,0.2,3,3,1.0,0,3,3,0,1,0,1,1,6,-3,.410,.250,.833,.500,0.0,10.5,5.4,0.0,1.7,0.0,12.0,12.8,80,109
Bam Adebayo,20180223,MIA,0,NOP,124,MIA,123,18.95,2,2,1.0,0,0,,2,4,0.5,0,8,8,2,0,0,1,4,6,2,.798,1.000,.000,2.000,0.0,38.6,19.6,12.6,0.0,0.0,21.0,10.1,129,104
Luke Babbitt,20180223,MIA,0,NOP,124,MIA,123,5.83,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,2,0,1,.000,.000,1.000,.000,0.0,15.7,8.0,0.0,0.0,0.0,0.0,6.9,0,110
Udonis Haslem,20180223,MIA,0,NOP,124,MIA,123,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Mickey,20180223,MIA,0,NOP,124,MIA,123,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
