Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kemba Walker,20171101,CHO,1,CHO,126,MIL,121,34.3,8,12,0.667,3,4,0.75,7,7,1.0,0,2,2,3,0,1,1,0,26,-8,.862,.792,.333,.583,0.0,6.5,3.5,12.4,0.0,2.5,6.2,20.9,167,125
Marvin Williams,20171101,CHO,1,CHO,126,MIL,121,29.35,5,8,0.625,3,5,0.6,2,2,1.0,1,3,4,0,1,0,0,0,15,-11,.845,.813,.625,.250,4.3,11.4,8.1,0.0,1.6,0.0,0.0,13.5,171,122
Dwight Howard,20171101,CHO,1,CHO,126,MIL,121,29.22,6,10,0.6,0,0,,5,11,0.455,2,9,11,3,1,0,6,4,17,-11,.573,.600,.000,1.100,8.6,34.4,22.3,14.0,1.6,0.0,28.8,31.8,92,116
Jeremy Lamb,20171101,CHO,1,CHO,126,MIL,121,23.32,5,11,0.455,2,4,0.5,4,5,0.8,0,4,4,2,0,0,1,0,16,-2,.606,.545,.364,.455,0.0,19.1,10.2,11.9,0.0,0.0,7.0,27.1,121,124
Michael Kidd-Gilchrist,20171101,CHO,1,CHO,126,MIL,121,7.42,0,2,0.0,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-2,.000,.000,.000,.000,0.0,15.1,8.0,14.4,0.0,0.0,0.0,12.0,36,125
Frank Kaminsky,20171101,CHO,1,CHO,126,MIL,121,25.67,5,9,0.556,0,1,0.0,1,1,1.0,1,2,3,4,0,0,1,0,11,18,.583,.556,.111,.111,4.9,8.7,6.9,21.0,0.0,0.0,9.6,18.1,126,126
Treveon Graham,20171101,CHO,1,CHO,126,MIL,121,24.88,0,1,0.0,0,1,0.0,0,0,,1,1,2,5,1,0,1,6,0,16,.000,.000,1.000,.000,5.1,4.5,4.8,21.4,1.9,0.0,50.0,3.6,118,122
Dwayne Bacon,20171101,CHO,1,CHO,126,MIL,121,24.48,4,9,0.444,1,2,0.5,1,1,1.0,0,4,4,1,1,1,0,5,10,5,.530,.500,.222,.111,0.0,18.2,9.7,5.3,2.0,3.6,0.0,17.2,113,116
Malik Monk,20171101,CHO,1,CHO,126,MIL,121,22.65,10,17,0.588,5,8,0.625,0,0,,0,2,2,1,1,0,0,1,25,6,.735,.735,.471,.000,0.0,9.9,5.2,8.9,2.1,0.0,0.0,33.4,142,121
Cody Zeller,20171101,CHO,1,CHO,126,MIL,121,18.72,2,5,0.4,0,0,,2,2,1.0,2,6,8,1,0,1,1,1,6,14,.510,.400,.000,.400,13.5,35.8,25.3,6.4,0.0,4.7,14.5,16.4,113,116
Johnny O'Bryant,20171101,CHO,1,CHO,126,MIL,121,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Paige,20171101,CHO,1,CHO,126,MIL,121,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
