Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Dillon Brooks,20180214,MEM,1,OKC,121,MEM,114,38.72,6,15,0.4,2,6,0.33299999999999996,0,0,,0,5,5,3,1,0,0,1,14,9,.467,.467,.400,.000,0.0,14.4,7.8,10.2,1.3,0.0,0.0,17.8,101,128
Andrew Harrison,20180214,MEM,1,OKC,121,MEM,114,33.28,10,16,0.625,5,5,1.0,3,3,1.0,0,2,2,3,1,0,2,6,28,-2,.808,.781,.313,.188,0.0,6.7,3.7,14.6,1.5,0.0,10.4,26.6,138,128
Tyreke Evans,20180214,MEM,1,OKC,121,MEM,114,30.63,8,18,0.444,4,7,0.5710000000000001,3,5,0.6,1,8,9,7,1,1,3,2,23,0,.569,.556,.389,.278,4.4,29.2,17.9,34.9,1.6,3.6,12.9,34.8,111,121
Marc Gasol,20180214,MEM,1,OKC,121,MEM,114,29.98,4,11,0.364,0,3,0.0,2,3,0.667,0,6,6,9,1,0,3,5,10,-5,.406,.364,.273,.273,0.0,22.3,12.2,38.3,1.7,0.0,19.6,23.4,95,124
JaMychal Green,20180214,MEM,1,OKC,121,MEM,114,18.52,2,4,0.5,1,2,0.5,0,0,,3,2,5,2,0,0,0,3,5,-10,.625,.625,.500,.000,21.6,12.1,16.4,13.4,0.0,0.0,0.0,9.9,159,130
Jarell Martin,20180214,MEM,1,OKC,121,MEM,114,30.9,7,12,0.583,1,2,0.5,2,2,1.0,1,7,8,2,1,1,3,2,17,-1,.660,.625,.167,.167,4.3,25.3,15.7,9.4,1.6,3.5,18.9,23.6,108,122
Deyonta Davis,20180214,MEM,1,OKC,121,MEM,114,18.02,4,4,1.0,0,0,,0,0,,1,4,5,0,0,0,0,0,8,-2,1.000,1.000,.000,.000,7.4,24.8,16.9,0.0,0.0,0.0,0.0,10.2,204,129
Mario Chalmers,20180214,MEM,1,OKC,121,MEM,114,15.77,1,2,0.5,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,5,4,-11,.694,.500,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,147,132
Ben McLemore,20180214,MEM,1,OKC,121,MEM,114,12.17,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,8,,,,,0.0,0.0,0.0,9.0,0.0,0.0,100.0,3.8,51,133
Chandler Parsons,20180214,MEM,1,OKC,121,MEM,114,12.02,2,4,0.5,1,1,1.0,0,0,,0,1,1,2,1,0,0,0,5,-21,.625,.625,.250,.000,0.0,9.3,5.1,22.2,4.2,0.0,0.0,15.3,138,122
Ivan Rabb,20180214,MEM,1,OKC,121,MEM,114,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myke Henry,20180214,MEM,1,OKC,121,MEM,114,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brice Johnson,20180214,MEM,1,OKC,121,MEM,114,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
