Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Denzel Valentine,20171221,CHI,0,CLE,115,CHI,112,35.97,7,10,0.7,4,7,0.5710000000000001,0,0,,0,5,5,4,1,1,1,4,18,8,.900,.900,.700,.000,0.0,18.0,9.5,14.2,1.4,2.5,9.1,14.6,154,120
Kris Dunn,20171221,CHI,0,CLE,115,CHI,112,34.97,5,11,0.455,0,2,0.0,0,0,,0,5,5,14,1,0,4,2,10,4,.455,.455,.182,.000,0.0,18.6,9.8,47.9,1.5,0.0,26.7,20.5,105,122
Justin Holiday,20171221,CHI,0,CLE,115,CHI,112,34.97,3,7,0.429,2,5,0.4,0,0,,0,7,7,5,1,0,1,1,8,9,.571,.571,.714,.000,0.0,26.0,13.7,16.0,1.5,0.0,12.5,10.9,116,121
Lauri Markkanen,20171221,CHI,0,CLE,115,CHI,112,29.67,11,17,0.647,1,4,0.25,2,2,1.0,1,1,2,2,1,0,1,2,25,-4,.699,.676,.235,.118,4.9,4.4,4.6,11.1,1.7,0.0,5.3,30.4,130,124
Robin Lopez,20171221,CHI,0,CLE,115,CHI,112,27.22,7,11,0.636,0,0,,0,0,,1,2,3,3,1,0,0,3,14,1,.636,.636,.000,.000,5.3,9.5,7.6,15.3,1.9,0.0,0.0,19.3,135,123
Nikola Mirotic,20171221,CHI,0,CLE,115,CHI,112,25.47,5,9,0.556,3,6,0.5,2,4,0.5,0,5,5,1,0,0,0,3,15,6,.697,.722,.667,.444,0.0,25.5,13.5,5.0,0.0,0.0,0.0,20.2,132,125
David Nwaba,20171221,CHI,0,CLE,115,CHI,112,15.75,1,5,0.2,0,3,0.0,0,0,,1,2,3,2,1,0,2,1,2,-15,.200,.200,.600,.000,9.2,16.5,13.1,13.9,3.2,0.0,28.6,21.2,57,119
Bobby Portis,20171221,CHI,0,CLE,115,CHI,112,13.65,3,7,0.429,0,0,,0,0,,2,1,3,1,0,0,1,0,6,-9,.429,.429,.000,.000,21.3,9.5,15.1,9.6,0.0,0.0,12.5,28.0,93,127
Jerian Grant,20171221,CHI,0,CLE,115,CHI,112,13.03,3,4,0.75,1,1,1.0,2,2,1.0,0,1,1,1,1,0,1,2,9,-7,.922,.875,.250,.500,0.0,10.0,5.3,10.2,3.9,0.0,17.0,21.5,145,118
Paul Zipser,20171221,CHI,0,CLE,115,CHI,112,9.33,2,4,0.5,1,3,0.33299999999999996,0,0,,0,1,1,1,1,0,1,1,5,-8,.625,.625,.750,.000,0.0,13.9,7.3,14.0,5.4,0.0,20.0,25.6,97,114
Cristiano Felicio,20171221,CHI,0,CLE,115,CHI,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quincy Pondexter,20171221,CHI,0,CLE,115,CHI,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
