Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
DeMar DeRozan,20180302,TOR,0,TOR,102,WAS,95,33.8,9,17,0.529,0,3,0.0,5,7,0.7140000000000001,1,3,4,4,3,0,0,0,23,-2,.573,.529,.176,.412,3.6,10.4,7.0,24.5,4.8,0.0,0.0,28.8,128,104
Kyle Lowry,20180302,TOR,0,TOR,102,WAS,95,32.85,4,10,0.4,1,5,0.2,1,2,0.5,0,7,7,5,1,0,1,3,10,-2,.460,.450,.500,.200,0.0,24.9,12.6,24.2,1.7,0.0,8.4,17.5,103,105
Serge Ibaka,20180302,TOR,0,TOR,102,WAS,95,19.05,2,7,0.28600000000000003,0,2,0.0,3,6,0.5,1,3,4,1,0,0,0,0,7,-13,.363,.286,.286,.857,6.3,18.4,12.4,8.1,0.0,0.0,0.0,24.5,89,111
Jonas Valanciunas,20180302,TOR,0,TOR,102,WAS,95,18.55,5,6,0.833,1,1,1.0,1,4,0.25,2,2,4,0,0,0,2,3,12,-11,.773,.917,.167,.667,12.9,12.6,12.8,0.0,0.0,0.0,20.5,25.5,115,113
Norman Powell,20180302,TOR,0,TOR,102,WAS,95,16.85,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,3,0,-16,.000,.000,.500,.000,0.0,6.9,3.5,7.9,0.0,0.0,0.0,5.8,32,115
Fred VanVleet,20180302,TOR,0,TOR,102,WAS,95,28.95,2,9,0.222,1,6,0.16699999999999998,7,8,0.875,2,2,4,3,1,1,2,3,12,20,.479,.278,.667,.889,8.3,8.1,8.2,15.2,1.9,3.0,13.8,24.3,104,110
Pascal Siakam,20180302,TOR,0,TOR,102,WAS,95,23.67,2,9,0.222,0,2,0.0,1,1,1.0,0,3,3,1,2,0,0,1,5,13,.265,.222,.222,.111,0.0,14.8,7.5,6.3,4.6,0.0,0.0,19.3,64,103
Jakob Poeltl,20180302,TOR,0,TOR,102,WAS,95,22.23,3,3,1.0,0,0,,0,1,0.0,1,2,3,0,0,3,1,3,6,4,.872,1.000,.000,.333,5.4,10.5,8.0,0.0,0.0,11.8,22.5,9.7,126,108
C.J. Miles,20180302,TOR,0,TOR,102,WAS,95,20.18,7,10,0.7,6,9,0.667,0,0,,0,1,1,1,1,1,0,4,20,18,1.000,1.000,.900,.000,0.0,5.8,2.9,12.3,2.7,4.3,0.0,24.0,183,108
Delon Wright,20180302,TOR,0,TOR,102,WAS,95,9.98,0,3,0.0,0,3,0.0,0,0,,0,1,1,3,1,0,0,1,0,4,.000,.000,1.000,.000,0.0,11.7,5.9,40.1,5.5,0.0,0.0,14.6,56,102
Lucas Nogueira,20180302,TOR,0,TOR,102,WAS,95,7.22,1,1,1.0,0,0,,2,3,0.667,1,1,2,0,0,0,1,1,4,14,.862,1.000,.000,3.000,16.6,16.2,16.4,0.0,0.0,0.0,30.1,22.3,126,112
Malcolm Miller,20180302,TOR,0,TOR,102,WAS,95,6.67,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,6,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,300,119
