Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Bojan Bogdanovic,20180329,IND,0,IND,106,SAC,103,35.85,7,13,0.5379999999999999,2,6,0.33299999999999996,9,9,1.0,0,0,0,0,0,0,1,1,25,16,.737,.615,.462,.692,0.0,0.0,0.0,0.0,0.0,0.0,5.6,24.3,143,121
Victor Oladipo,20180329,IND,0,IND,106,SAC,103,35.75,9,14,0.643,2,7,0.28600000000000003,4,4,1.0,1,4,5,2,3,1,2,2,24,10,.761,.714,.500,.286,4.1,16.3,10.2,9.6,4.4,2.9,11.3,24.1,137,107
Thaddeus Young,20180329,IND,0,IND,106,SAC,103,33.95,8,13,0.615,1,1,1.0,1,3,0.33299999999999996,1,7,8,1,1,0,1,1,18,5,.628,.654,.077,.231,4.3,30.0,17.1,4.9,1.6,0.0,6.5,21.9,119,114
Darren Collison,20180329,IND,0,IND,106,SAC,103,30.43,3,8,0.375,0,1,0.0,2,2,1.0,0,3,3,9,3,1,3,4,8,14,.450,.375,.125,.250,0.0,14.3,7.2,40.2,5.2,3.4,25.3,19.0,99,105
Myles Turner,20180329,IND,0,IND,106,SAC,103,27.28,3,8,0.375,1,3,0.33299999999999996,2,2,1.0,0,3,3,5,1,2,0,1,9,11,.507,.438,.375,.250,0.0,16.0,8.0,25.3,1.9,7.5,0.0,15.8,126,109
Domantas Sabonis,20180329,IND,0,IND,106,SAC,103,24.45,4,6,0.667,0,0,,0,0,,1,7,8,3,0,0,1,4,8,-7,.667,.667,.000,.000,5.9,41.6,23.8,18.3,0.0,0.0,14.3,13.9,129,115
Cory Joseph,20180329,IND,0,IND,106,SAC,103,19.97,3,7,0.429,1,4,0.25,0,0,,1,2,3,3,0,0,0,2,7,-13,.500,.500,.571,.000,7.3,14.6,10.9,22.0,0.0,0.0,0.0,17.0,124,119
Lance Stephenson,20180329,IND,0,IND,106,SAC,103,14.3,3,7,0.429,1,3,0.33299999999999996,0,0,,1,0,1,0,0,0,2,1,7,-10,.500,.500,.429,.000,10.2,0.0,5.1,0.0,0.0,0.0,22.2,30.6,80,121
Glenn Robinson,20180329,IND,0,IND,106,SAC,103,14.0,0,4,0.0,0,1,0.0,0,0,,2,0,2,0,1,0,0,1,0,-5,.000,.000,.250,.000,20.8,0.0,10.4,0.0,3.8,0.0,0.0,13.9,44,113
T.J. Leaf,20180329,IND,0,IND,106,SAC,103,4.02,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-6,,,,,0.0,36.2,18.1,0.0,0.0,0.0,,0.0,0,117
Joe Young,20180329,IND,0,IND,106,SAC,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Jefferson,20180329,IND,0,IND,106,SAC,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Poythress,20180329,IND,0,IND,106,SAC,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
