Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jodie Meeks,20140330,LAL,1,LAL,115,PHO,99,39.68,6,9,0.667,1,3,0.33299999999999996,9,10,0.9,0,3,3,2,1,0,0,2,22,13,.821,.722,.333,1.111,0.0,7.3,4.0,6.6,1.2,0.0,0.0,15.2,169,105
Kendall Marshall,20140330,LAL,1,LAL,115,PHO,99,36.93,6,9,0.667,0,1,0.0,1,1,1.0,0,1,1,11,3,1,3,2,13,30,.689,.667,.111,.111,0.0,2.6,1.4,39.5,3.9,2.4,24.1,15.2,123,100
Kent Bazemore,20140330,LAL,1,LAL,115,PHO,99,32.73,3,7,0.429,1,2,0.5,5,5,1.0,0,6,6,5,2,1,5,4,12,23,.652,.500,.286,.714,0.0,17.6,9.8,18.5,2.9,2.7,35.2,19.5,94,96
Chris Kaman,20140330,LAL,1,LAL,115,PHO,99,32.03,13,19,0.684,0,0,,2,2,1.0,5,12,17,6,0,0,3,5,28,31,.704,.684,.000,.105,18.7,36.0,28.3,36.7,0.0,0.0,13.1,32.2,131,96
Jordan Hill,20140330,LAL,1,LAL,115,PHO,99,18.45,3,6,0.5,0,0,,0,0,,0,3,3,0,0,1,0,2,6,10,.500,.500,.000,.000,0.0,15.6,8.7,0.0,0.0,4.7,0.0,14.6,94,102
Ryan Kelly,20140330,LAL,1,LAL,115,PHO,99,29.55,6,12,0.5,2,3,0.667,3,3,1.0,0,5,5,2,2,2,1,1,17,6,.638,.583,.250,.250,0.0,16.2,9.0,9.5,3.2,5.9,7.0,21.8,117,94
Nick Young,20140330,LAL,1,LAL,115,PHO,99,23.58,4,12,0.33299999999999996,1,6,0.16699999999999998,2,3,0.667,0,3,3,2,1,0,0,1,11,-4,.413,.375,.500,.250,0.0,12.2,6.8,11.4,2.0,0.0,0.0,25.4,88,102
Robert Sacre,20140330,LAL,1,LAL,115,PHO,99,15.97,3,5,0.6,0,0,,0,0,,0,3,3,0,1,0,1,3,6,-15,.600,.600,.000,.000,0.0,18.0,10.0,0.0,3.0,0.0,16.7,16.9,89,97
Wesley Johnson,20140330,LAL,1,LAL,115,PHO,99,11.07,0,4,0.0,0,3,0.0,0,0,,0,1,1,1,0,0,0,1,0,-14,.000,.000,.750,.000,0.0,8.7,4.8,9.9,0.0,0.0,0.0,16.3,16,107
Xavier Henry,20140330,LAL,1,LAL,115,PHO,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pau Gasol,20140330,LAL,1,LAL,115,PHO,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MarShon Brooks,20140330,LAL,1,LAL,115,PHO,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Nash,20140330,LAL,1,LAL,115,PHO,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
