Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Al Jefferson,20131223,CHA,1,CHA,111,MIL,110,39.23,12,23,0.522,0,0,,2,3,0.667,2,7,9,1,0,1,0,3,26,-8,.535,.522,.000,.130,5.6,20.6,12.9,5.0,0.0,2.0,0.0,28.4,110,108
Kemba Walker,20131223,CHA,1,CHA,111,MIL,110,38.52,10,22,0.455,2,5,0.4,3,5,0.6,0,9,9,10,0,0,3,3,25,2,.517,.500,.227,.227,0.0,26.9,13.2,47.1,0.0,0.0,11.0,32.3,104,107
Gerald Henderson,20131223,CHA,1,CHA,111,MIL,110,37.32,2,10,0.2,0,0,,4,4,1.0,0,4,4,6,0,0,0,1,8,-4,.340,.200,.000,.400,0.0,12.4,6.0,21.2,0.0,0.0,0.0,14.4,95,112
Anthony Tolliver,20131223,CHA,1,CHA,111,MIL,110,33.55,4,4,1.0,4,4,1.0,0,0,,0,3,3,1,0,1,1,1,12,1,1.500,1.500,1.000,.000,0.0,10.3,5.0,4.3,0.0,2.3,20.0,6.8,186,111
Josh McRoberts,20131223,CHA,1,CHA,111,MIL,110,30.95,3,8,0.375,2,4,0.5,1,2,0.5,1,2,3,2,0,0,0,5,9,-2,.507,.500,.500,.250,3.6,7.4,5.5,9.0,0.0,0.0,0.0,13.1,112,114
Cody Zeller,20131223,CHA,1,CHA,111,MIL,110,22.05,6,12,0.5,0,0,,0,0,,3,4,7,4,0,2,1,2,12,3,.500,.500,.000,.000,15.0,20.9,17.9,33.6,0.0,7.0,7.7,27.0,110,104
Chris Douglas-Roberts,20131223,CHA,1,CHA,111,MIL,110,19.45,0,2,0.0,0,1,0.0,1,2,0.5,0,0,0,2,0,2,0,0,1,0,.174,.000,.500,1.000,0.0,0.0,0.0,12.7,0.0,7.9,0.0,6.8,70,110
Ramon Sessions,20131223,CHA,1,CHA,111,MIL,110,15.93,2,9,0.222,0,1,0.0,4,4,1.0,2,0,2,3,1,0,0,1,8,1,.372,.222,.111,.444,13.9,0.0,7.1,27.5,3.3,0.0,0.0,30.9,101,109
Ben Gordon,20131223,CHA,1,CHA,111,MIL,110,14.23,2,4,0.5,2,2,1.0,0,0,,0,2,2,1,1,0,3,1,6,3,.750,.750,.500,.000,0.0,16.2,7.9,10.5,3.6,0.0,42.9,22.5,74,103
Bismack Biyombo,20131223,CHA,1,CHA,111,MIL,110,13.77,2,5,0.4,0,0,,0,0,,1,3,4,0,0,1,0,0,4,9,.400,.400,.000,.000,8.0,25.1,16.4,0.0,0.0,5.6,0.0,16.6,90,104
Jannero Pargo,20131223,CHA,1,CHA,111,MIL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Adrien,20131223,CHA,1,CHA,111,MIL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffery Taylor,20131223,CHA,1,CHA,111,MIL,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
