Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Anthony Tolliver,20140102,CHA,0,POR,134,CHA,104,30.9,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,2,3,2,0,0,0,1,3,-30,.500,.500,1.000,.000,3.4,8.6,5.7,9.6,0.0,0.0,0.0,4.5,129,145
Kemba Walker,20140102,CHA,0,POR,134,CHA,104,29.2,2,10,0.2,0,1,0.0,2,2,1.0,1,2,3,3,3,0,1,0,6,-17,.276,.200,.100,.200,3.6,9.1,6.0,16.1,5.1,0.0,8.4,18.8,69,133
Al Jefferson,20140102,CHA,0,POR,134,CHA,104,28.8,9,17,0.529,0,0,,1,2,0.5,2,3,5,1,0,1,1,2,19,-17,.531,.529,.000,.118,7.2,13.9,10.2,8.8,0.0,2.8,5.3,30.3,105,142
Josh McRoberts,20140102,CHA,0,POR,134,CHA,104,27.42,3,10,0.3,1,3,0.33299999999999996,0,0,,1,3,4,0,1,0,3,0,7,-27,.350,.350,.300,.000,3.8,14.6,8.5,0.0,1.8,0.0,23.1,21.9,58,140
Gerald Henderson,20140102,CHA,0,POR,134,CHA,104,24.05,5,9,0.556,1,1,1.0,5,6,0.833,0,1,1,2,1,0,0,2,16,-25,.687,.611,.111,.667,0.0,5.5,2.4,16.6,2.1,0.0,0.0,22.4,144,141
Ramon Sessions,20140102,CHA,0,POR,134,CHA,104,29.37,3,8,0.375,0,0,,8,10,0.8,0,0,0,3,1,0,1,1,14,-14,.565,.375,.000,1.250,0.0,0.0,0.0,16.9,1.7,0.0,7.5,21.1,116,143
Chris Douglas-Roberts,20140102,CHA,0,POR,134,CHA,104,23.53,6,8,0.75,2,3,0.667,6,7,0.857,0,4,4,2,1,1,1,0,20,-6,.903,.875,.375,.875,0.0,22.7,9.9,18.7,2.1,3.4,8.3,23.7,166,135
Bismack Biyombo,20140102,CHA,0,POR,134,CHA,104,19.2,2,3,0.667,0,0,,2,3,0.667,0,4,4,0,1,0,1,1,6,-13,.694,.667,.000,1.000,0.0,27.8,12.2,0.0,2.6,0.0,18.8,12.8,110,135
Cody Zeller,20140102,CHA,0,POR,134,CHA,104,16.77,1,6,0.16699999999999998,0,0,,3,4,0.75,1,4,5,1,1,0,1,1,5,0,.322,.167,.000,.667,6.2,31.8,17.5,9.2,3.0,0.0,11.4,24.2,73,133
Jannero Pargo,20140102,CHA,0,POR,134,CHA,104,6.97,2,5,0.4,2,5,0.4,2,2,1.0,0,1,1,1,0,0,0,1,8,2,.680,.600,1.000,.400,0.0,19.1,8.4,34.1,0.0,0.0,0.0,39.0,141,143
Jeff Adrien,20140102,CHA,0,POR,134,CHA,104,3.8,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-3,,,,,0.0,0.0,0.0,0.0,13.1,0.0,,0.0,0,116
Jeffery Taylor,20140102,CHA,0,POR,134,CHA,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Gordon,20140102,CHA,0,POR,134,CHA,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
