Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kemba Walker,20140218,CHA,0,CHA,108,DET,96,42.72,8,16,0.5,3,7,0.429,3,4,0.75,0,4,4,6,1,0,3,4,22,10,.619,.594,.438,.250,0.0,8.3,4.7,22.5,1.2,0.0,14.5,23.7,110,104
Al Jefferson,20140218,CHA,0,CHA,108,DET,96,37.93,15,28,0.536,0,0,,2,3,0.667,0,12,12,7,1,0,1,2,32,10,.546,.536,.000,.107,0.0,28.1,16.0,44.2,1.3,0.0,3.3,39.0,111,96
Josh McRoberts,20140218,CHA,0,CHA,108,DET,96,32.58,3,5,0.6,3,5,0.6,5,7,0.7140000000000001,1,9,10,3,0,0,0,2,14,16,.866,.900,1.000,1.400,3.6,24.6,15.5,12.8,0.0,0.0,0.0,12.1,176,100
Gerald Henderson,20140218,CHA,0,CHA,108,DET,96,32.05,3,7,0.429,0,1,0.0,6,6,1.0,0,1,1,7,0,0,1,2,12,14,.622,.429,.143,.857,0.0,2.8,1.6,30.4,0.0,0.0,9.4,16.2,134,110
Michael Kidd-Gilchrist,20140218,CHA,0,CHA,108,DET,96,19.95,2,3,0.667,0,0,,3,8,0.375,1,4,5,0,1,0,0,4,7,8,.537,.667,.000,2.667,5.9,17.8,12.7,0.0,2.6,0.0,0.0,16.0,114,96
Anthony Tolliver,20140218,CHA,0,CHA,108,DET,96,28.05,1,4,0.25,1,4,0.25,2,2,1.0,0,1,1,0,0,1,0,0,5,4,.512,.375,1.000,.500,0.0,3.2,1.8,0.0,0.0,2.1,0.0,8.5,105,109
Ramon Sessions,20140218,CHA,0,CHA,108,DET,96,21.23,6,8,0.75,0,0,,0,1,0.0,0,3,3,1,0,0,1,1,12,0,.711,.750,.000,.125,0.0,12.6,7.1,8.9,0.0,0.0,10.6,21.7,116,105
Cody Zeller,20140218,CHA,0,CHA,108,DET,96,15.42,0,3,0.0,0,0,,1,2,0.5,2,2,4,1,1,0,1,2,1,-4,.129,.000,.000,.667,15.2,11.5,13.1,8.0,3.3,0.0,20.5,15.5,63,98
Bismack Biyombo,20140218,CHA,0,CHA,108,DET,96,10.07,1,1,1.0,0,0,,1,4,0.25,1,2,3,0,0,1,0,1,3,2,.543,1.000,.000,4.000,11.6,17.7,15.1,0.0,0.0,5.8,0.0,13.4,119,98
Ben Gordon,20140218,CHA,0,CHA,108,DET,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Douglas-Roberts,20140218,CHA,0,CHA,108,DET,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jannero Pargo,20140218,CHA,0,CHA,108,DET,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Adrien,20140218,CHA,0,CHA,108,DET,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
