Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Gordon Hayward,20131101,UTA,0,PHO,87,UTA,84,39.47,6,17,0.353,3,5,0.6,3,4,0.75,3,7,10,8,1,0,3,1,18,-8,.480,.441,.294,.235,7.0,18.1,12.3,41.0,1.3,0.0,13.8,22.6,110,93
Enes Kanter,20131101,UTA,0,PHO,87,UTA,84,38.33,8,22,0.364,0,0,,4,4,1.0,10,2,12,1,0,0,3,4,20,4,.421,.364,.000,.182,24.1,5.3,15.2,6.0,0.0,0.0,11.2,28.7,99,102
Derrick Favors,20131101,UTA,0,PHO,87,UTA,84,37.32,6,12,0.5,0,0,,2,2,1.0,4,13,17,4,0,0,4,3,14,-6,.543,.500,.000,.167,9.9,35.6,22.1,22.1,0.0,0.0,23.7,18.6,100,87
John Lucas III,20131101,UTA,0,PHO,87,UTA,84,31.07,2,10,0.2,1,6,0.16699999999999998,0,1,0.0,0,0,0,1,0,0,1,3,5,-4,.239,.250,.600,.100,0.0,0.0,0.0,5.5,0.0,0.0,8.7,15.1,60,105
Richard Jefferson,20131101,UTA,0,PHO,87,UTA,84,21.52,1,6,0.16699999999999998,1,4,0.25,4,6,0.667,2,2,4,2,0,0,0,2,7,-3,.405,.250,.667,1.000,8.6,9.5,9.0,15.5,0.0,0.0,0.0,16.5,118,100
Alec Burks,20131101,UTA,0,PHO,87,UTA,84,26.77,6,9,0.667,0,1,0.0,3,7,0.429,0,2,2,1,0,0,3,2,15,-3,.621,.667,.111,.778,0.0,7.6,3.6,8.9,0.0,0.0,19.9,23.1,98,101
Jamaal Tinsley,20131101,UTA,0,PHO,87,UTA,84,16.58,2,4,0.5,0,1,0.0,0,0,,1,2,3,3,1,0,1,1,4,5,.500,.500,.250,.000,5.6,12.3,8.8,34.4,3.2,0.0,20.0,12.4,107,92
Mike Harris,20131101,UTA,0,PHO,87,UTA,84,12.47,0,2,0.0,0,0,,0,0,,1,1,2,0,0,0,0,2,0,0,.000,.000,.000,.000,7.4,8.2,7.8,0.0,0.0,0.0,0.0,6.6,25,101
Ian Clark,20131101,UTA,0,PHO,87,UTA,84,8.53,0,3,0.0,0,0,,0,1,0.0,1,2,3,0,1,1,1,1,0,5,.000,.000,.000,.333,10.8,23.9,17.0,0.0,6.2,9.2,22.5,21.4,10,74
Rudy Gobert,20131101,UTA,0,PHO,87,UTA,84,7.95,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,4,1,1,-5,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,82.0,25.2,19,105
Brandon Rush,20131101,UTA,0,PHO,87,UTA,84,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin Williams,20131101,UTA,0,PHO,87,UTA,84,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
