Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Serge Ibaka,20131101,OKC,0,MIN,100,OKC,81,30.7,3,13,0.231,1,4,0.25,2,2,1.0,2,7,9,1,0,0,1,3,9,-13,.324,.269,.308,.154,6.4,29.6,16.4,6.4,0.0,0.0,6.7,20.7,77,107
Kevin Durant,20131101,OKC,0,MIN,100,OKC,81,27.12,4,11,0.364,1,5,0.2,4,5,0.8,0,4,4,1,0,2,4,3,13,-20,.492,.409,.455,.455,0.0,19.1,8.2,8.1,0.0,6.2,23.3,27.1,81,105
Reggie Jackson,20131101,OKC,0,MIN,100,OKC,81,23.82,3,9,0.33299999999999996,0,5,0.0,2,2,1.0,0,3,3,4,1,0,7,2,8,-20,.405,.333,.556,.222,0.0,16.3,7.0,35.1,2.1,0.0,41.5,30.3,57,106
Thabo Sefolosha,20131101,OKC,0,MIN,100,OKC,81,22.52,1,8,0.125,0,2,0.0,2,2,1.0,3,1,4,1,2,0,0,3,4,-19,.225,.125,.250,.250,13.1,5.8,9.9,7.9,4.5,0.0,0.0,16.8,73,103
Kendrick Perkins,20131101,OKC,0,MIN,100,OKC,81,16.68,3,3,1.0,0,0,,0,0,,0,1,1,1,1,1,2,3,6,-3,1.000,1.000,.000,.000,0.0,7.8,3.3,14.1,3.0,5.0,40.0,12.8,103,102
Perry Jones,20131101,OKC,0,MIN,100,OKC,81,25.12,1,7,0.14300000000000002,1,4,0.25,0,0,,0,1,1,0,1,1,1,2,3,3,.214,.214,.571,.000,0.0,5.2,2.2,0.0,2.0,3.4,12.5,13.6,43,106
Steven Adams,20131101,OKC,0,MIN,100,OKC,81,22.88,2,5,0.4,0,0,,4,6,0.667,5,3,8,1,0,1,0,5,8,-14,.524,.400,.000,1.200,21.4,17.0,19.5,8.5,0.0,3.7,0.0,14.3,133,107
Jeremy Lamb,20131101,OKC,0,MIN,100,OKC,81,21.25,7,15,0.467,2,5,0.4,0,0,,0,4,4,2,0,1,1,1,16,-2,.533,.533,.333,.000,0.0,24.4,10.5,34.3,0.0,4.0,6.3,32.2,105,106
Derek Fisher,20131101,OKC,0,MIN,100,OKC,81,17.92,3,6,0.5,1,4,0.25,0,0,,0,2,2,4,0,0,2,3,7,-11,.583,.583,.667,.000,0.0,14.5,6.2,51.1,0.0,0.0,25.0,19.1,102,111
Nick Collison,20131101,OKC,0,MIN,100,OKC,81,16.47,2,3,0.667,1,1,1.0,2,2,1.0,0,0,0,0,0,0,2,3,7,-21,.902,.833,.333,.667,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.3,109,114
Andre Roberson,20131101,OKC,0,MIN,100,OKC,81,9.27,0,2,0.0,0,1,0.0,0,0,,4,1,5,0,0,0,1,0,0,13,.000,.000,.500,.000,42.3,14.0,30.1,0.0,0.0,0.0,33.3,13.8,51,111
Ryan Gomes,20131101,OKC,0,MIN,100,OKC,81,6.27,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,0,0,12,.000,.000,.000,.000,0.0,20.7,8.9,26.4,0.0,0.0,0.0,6.8,47,109
Hasheem Thabeet,20131101,OKC,0,MIN,100,OKC,81,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
