Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Trey Burke,20140406,UTA,0,GSW,130,UTA,102,40.2,10,21,0.47600000000000003,2,5,0.4,2,2,1.0,1,3,4,15,1,0,3,1,24,-18,.548,.524,.238,.095,2.5,10.2,5.8,66.2,1.2,0.0,12.1,26.9,113,132
Gordon Hayward,20140406,UTA,0,GSW,130,UTA,102,28.62,4,9,0.444,0,0,,2,2,1.0,0,0,0,3,0,0,4,3,10,-30,.506,.444,.000,.222,0.0,0.0,0.0,15.6,0.0,0.0,28.8,21.1,76,136
Derrick Favors,20140406,UTA,0,GSW,130,UTA,102,22.58,5,11,0.455,0,0,,0,0,,0,4,4,0,2,0,0,0,10,-25,.455,.455,.000,.000,0.0,24.3,10.4,0.0,4.2,0.0,0.0,21.2,87,124
Marvin Williams,20140406,UTA,0,GSW,130,UTA,102,22.07,2,5,0.4,1,3,0.33299999999999996,2,2,1.0,0,4,4,0,1,0,1,1,7,-31,.595,.500,.600,.400,0.0,24.9,10.6,0.0,2.1,0.0,14.5,13.6,99,128
Richard Jefferson,20140406,UTA,0,GSW,130,UTA,102,20.4,1,2,0.5,0,1,0.0,0,2,0.0,0,1,1,1,2,1,1,3,2,-13,.347,.500,.500,1.000,0.0,6.7,2.9,6.4,4.6,4.1,25.8,8.3,56,121
Alec Burks,20140406,UTA,0,GSW,130,UTA,102,33.62,5,10,0.5,0,1,0.0,14,16,0.875,0,4,4,5,4,0,2,2,24,-15,.704,.500,.100,1.600,0.0,16.3,7.0,22.4,5.6,0.0,10.5,24.6,136,121
Jeremy Evans,20140406,UTA,0,GSW,130,UTA,102,22.98,4,8,0.5,0,0,,0,2,0.0,3,2,5,1,2,0,0,1,8,-2,.450,.500,.000,.250,13.3,11.9,12.7,6.8,4.1,0.0,0.0,16.8,104,125
Enes Kanter,20140406,UTA,0,GSW,130,UTA,102,22.78,4,11,0.364,0,0,,0,2,0.0,4,8,12,1,0,0,1,2,8,-1,.337,.364,.000,.182,17.9,48.2,30.8,6.9,0.0,0.0,7.8,24.6,80,131
Ian Clark,20140406,UTA,0,GSW,130,UTA,102,12.0,3,6,0.5,1,2,0.5,0,0,,0,2,2,1,1,0,0,0,7,0,.583,.583,.333,.000,0.0,22.9,9.8,14.8,3.9,0.0,0.0,21.8,113,124
Diante Garrett,20140406,UTA,0,GSW,130,UTA,102,9.53,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-6,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0,136
Rudy Gobert,20140406,UTA,0,GSW,130,UTA,102,5.22,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1,1.000,1.000,.000,.000,0.0,26.3,11.2,0.0,0.0,0.0,0.0,8.3,200,133
Brandon Rush,20140406,UTA,0,GSW,130,UTA,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Lucas III,20140406,UTA,0,GSW,130,UTA,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
