Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Danny Green,20140221,SAS,0,PHO,106,SAS,85,30.2,6,12,0.5,2,6,0.33299999999999996,1,2,0.5,1,1,2,1,0,0,3,0,15,-18,.582,.583,.500,.167,3.2,3.9,3.5,8.2,0.0,0.0,18.9,22.4,99,117
Marco Belinelli,20140221,SAS,0,PHO,106,SAS,85,27.13,1,8,0.125,0,4,0.0,8,8,1.0,0,3,3,4,1,0,0,2,10,-5,.434,.125,.500,1.000,0.0,12.9,5.9,26.0,1.9,0.0,0.0,18.1,115,111
Cory Joseph,20140221,SAS,0,PHO,106,SAS,85,25.12,4,8,0.5,0,2,0.0,3,4,0.75,1,2,3,0,0,0,4,3,11,-24,.564,.500,.250,.500,3.9,9.3,6.4,0.0,0.0,0.0,29.1,23.3,83,115
Boris Diaw,20140221,SAS,0,PHO,106,SAS,85,23.0,1,5,0.2,0,0,,0,0,,2,3,5,2,1,0,1,0,2,-22,.200,.200,.000,.000,8.5,15.3,11.6,15.5,2.2,0.0,16.7,11.1,63,110
Tim Duncan,20140221,SAS,0,PHO,106,SAS,85,21.48,4,10,0.4,0,1,0.0,5,5,1.0,0,5,5,0,1,0,2,1,13,-14,.533,.400,.100,.500,0.0,27.2,12.4,0.0,2.4,0.0,14.1,28.1,100,107
Patty Mills,20140221,SAS,0,PHO,106,SAS,85,25.45,2,14,0.14300000000000002,0,6,0.0,0,0,,2,4,6,1,1,0,3,1,4,0,.143,.143,.429,.000,7.7,18.4,12.6,7.5,2.0,0.0,17.6,28.4,36,110
Matt Bonner,20140221,SAS,0,PHO,106,SAS,85,25.0,3,6,0.5,0,1,0.0,4,4,1.0,1,5,6,0,0,0,1,1,10,1,.644,.500,.167,.667,3.9,23.4,12.8,0.0,0.0,0.0,11.4,14.9,126,113
Aron Baynes,20140221,SAS,0,PHO,106,SAS,85,16.77,2,4,0.5,0,0,,0,0,,3,3,6,1,0,0,0,2,4,1,.500,.500,.000,.000,17.5,20.9,19.1,12.3,0.0,0.0,0.0,10.1,131,113
Shannon Brown,20140221,SAS,0,PHO,106,SAS,85,16.5,1,6,0.16699999999999998,0,0,,2,2,1.0,0,1,1,2,0,0,1,3,4,-12,.291,.167,.000,.333,0.0,7.1,3.2,22.3,0.0,0.0,12.7,20.3,69,115
Manu Ginobili,20140221,SAS,0,PHO,106,SAS,85,13.27,2,5,0.4,0,1,0.0,2,2,1.0,1,2,3,1,1,0,2,1,6,-2,.510,.400,.200,.400,7.4,17.6,12.1,16.6,3.8,0.0,25.4,25.3,88,106
Jeff Ayres,20140221,SAS,0,PHO,106,SAS,85,10.43,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-15,.000,.000,.000,.000,9.4,22.4,15.3,0.0,0.0,0.0,50.0,8.2,23,112
Tiago Splitter,20140221,SAS,0,PHO,106,SAS,85,5.65,3,4,0.75,0,0,,0,0,,3,1,4,0,0,0,0,1,6,5,.750,.750,.000,.000,52.0,20.7,37.8,0.0,0.0,0.0,0.0,30.1,159,113
Austin Daye,20140221,SAS,0,PHO,106,SAS,85,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
