Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Klay Thompson,20140110,GSW,1,GSW,99,BOS,97,40.98,5,17,0.294,3,7,0.429,4,4,1.0,1,0,1,1,0,0,1,2,17,8,.453,.382,.412,.235,2.3,0.0,1.2,3.6,0.0,0.0,5.1,20.6,98,110
Stephen Curry,20140110,GSW,1,GSW,99,BOS,97,40.13,7,18,0.389,3,8,0.375,2,3,0.667,1,6,7,4,1,0,4,1,19,5,.492,.472,.444,.167,2.3,16.3,8.8,16.1,1.3,0.0,17.2,24.8,91,102
Andre Iguodala,20140110,GSW,1,GSW,99,BOS,97,38.12,9,14,0.643,2,5,0.4,2,3,0.667,1,4,5,7,3,0,0,1,22,10,.718,.714,.357,.214,2.5,11.4,6.6,33.1,4.0,0.0,0.0,17.2,157,98
David Lee,20140110,GSW,1,GSW,99,BOS,97,34.77,8,19,0.42100000000000004,0,0,,0,0,,3,4,7,4,1,0,2,1,16,9,.421,.421,.000,.000,8.1,12.6,10.2,20.5,1.5,0.0,9.5,25.8,93,103
Andrew Bogut,20140110,GSW,1,GSW,99,BOS,97,28.33,2,6,0.33299999999999996,0,0,,0,0,,4,9,13,3,0,1,0,3,4,5,.333,.333,.000,.000,13.3,34.7,23.2,14.7,0.0,2.6,0.0,9.1,114,97
Harrison Barnes,20140110,GSW,1,GSW,99,BOS,97,20.03,0,4,0.0,0,3,0.0,1,2,0.5,1,5,6,1,0,0,1,4,1,-8,.102,.000,.750,.500,4.7,27.2,15.1,6.3,0.0,0.0,17.0,12.6,39,102
Draymond Green,20140110,GSW,1,GSW,99,BOS,97,19.7,3,8,0.375,0,2,0.0,1,2,0.5,2,2,4,2,2,0,1,3,7,-10,.394,.375,.250,.250,9.6,11.1,10.3,15.9,5.1,0.0,10.1,21.4,91,96
Marreese Speights,20140110,GSW,1,GSW,99,BOS,97,12.9,4,6,0.667,0,1,0.0,5,7,0.7140000000000001,1,1,2,0,0,0,1,3,13,-3,.716,.667,.167,1.167,7.3,8.5,7.8,0.0,0.0,0.0,9.9,33.4,131,108
Toney Douglas,20140110,GSW,1,GSW,99,BOS,97,5.03,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-6,,,,,0.0,21.7,10.0,25.1,0.0,0.0,100.0,8.5,38,103
Ognjen Kuzmic,20140110,GSW,1,GSW,99,BOS,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent Bazemore,20140110,GSW,1,GSW,99,BOS,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemanja Nedovic,20140110,GSW,1,GSW,99,BOS,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
