Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
LaMarcus Aldridge,20131221,POR,1,POR,110,NOP,107,37.75,8,24,0.33299999999999996,0,1,0.0,2,2,1.0,1,7,8,4,1,0,0,2,18,2,.362,.333,.042,.083,2.6,20.2,10.9,15.5,1.4,0.0,0.0,28.0,96,112
Damian Lillard,20131221,POR,1,POR,110,NOP,107,36.95,11,21,0.524,4,10,0.4,3,4,0.75,2,0,2,5,0,0,2,5,29,13,.637,.619,.476,.190,5.3,0.0,2.8,22.6,0.0,0.0,8.1,28.5,132,123
Nicolas Batum,20131221,POR,1,POR,110,NOP,107,35.33,4,10,0.4,1,7,0.14300000000000002,2,2,1.0,1,7,8,7,0,0,0,2,11,-2,.506,.450,.700,.200,2.8,21.6,11.7,25.3,0.0,0.0,0.0,13.1,137,115
Wesley Matthews,20131221,POR,1,POR,110,NOP,107,33.72,7,16,0.43799999999999994,2,6,0.33299999999999996,2,2,1.0,2,4,6,0,2,1,0,1,18,4,.533,.500,.375,.125,5.8,12.9,9.2,0.0,3.1,1.8,0.0,21.3,124,110
Robin Lopez,20131221,POR,1,POR,110,NOP,107,30.73,6,11,0.545,0,0,,2,2,1.0,6,1,7,2,0,1,2,1,14,3,.589,.545,.000,.182,19.1,3.5,11.8,9.3,0.0,2.0,14.4,19.2,124,120
Mo Williams,20131221,POR,1,POR,110,NOP,107,23.73,2,8,0.25,0,3,0.0,3,3,1.0,1,1,2,5,0,0,2,5,7,-3,.376,.250,.375,.375,4.1,4.6,4.3,26.0,0.0,0.0,17.7,20.3,93,121
Joel Freeland,20131221,POR,1,POR,110,NOP,107,17.23,2,4,0.5,0,0,,0,0,,4,2,6,0,0,0,0,2,4,-2,.500,.500,.000,.000,22.7,12.7,18.0,0.0,0.0,0.0,0.0,9.9,140,118
Dorell Wright,20131221,POR,1,POR,110,NOP,107,14.28,2,3,0.667,1,2,0.5,2,3,0.667,0,2,2,0,0,0,1,1,7,-1,.810,.833,.667,1.000,0.0,15.3,7.2,0.0,0.0,0.0,18.8,15.8,127,117
Meyers Leonard,20131221,POR,1,POR,110,NOP,107,10.27,1,1,1.0,0,0,,0,0,,0,4,4,0,0,1,0,2,2,1,1.000,1.000,.000,.000,0.0,42.5,20.1,0.0,0.0,6.1,0.0,4.1,200,102
Will Barton,20131221,POR,1,POR,110,NOP,107,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Robinson,20131221,POR,1,POR,110,NOP,107,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Crabbe,20131221,POR,1,POR,110,NOP,107,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earl Watson,20131221,POR,1,POR,110,NOP,107,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
