Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
James Harden,20131213,HOU,0,HOU,116,GSW,112,42.27,9,22,0.409,3,8,0.375,5,8,0.625,1,1,2,9,0,0,3,1,26,19,.509,.477,.364,.364,2.6,2.6,2.6,35.5,0.0,0.0,10.5,29.6,108,123
Terrence Jones,20131213,HOU,0,HOU,116,GSW,112,34.98,2,8,0.25,0,3,0.0,3,4,0.75,0,8,8,0,2,0,0,2,7,17,.359,.250,.375,.500,0.0,24.9,12.5,0.0,2.8,0.0,0.0,12.2,77,107
Chandler Parsons,20131213,HOU,0,HOU,116,GSW,112,32.98,9,14,0.643,2,4,0.5,3,3,1.0,0,1,1,3,3,1,2,3,23,0,.751,.714,.286,.214,0.0,3.3,1.7,16.9,4.4,2.1,11.5,23.0,134,112
Dwight Howard,20131213,HOU,0,HOU,116,GSW,112,30.9,5,6,0.833,1,1,1.0,7,7,1.0,2,9,11,3,0,1,5,5,18,-4,.991,.917,.167,1.167,7.1,31.8,19.4,14.9,0.0,2.3,35.5,20.0,133,109
Patrick Beverley,20131213,HOU,0,HOU,116,GSW,112,30.28,7,9,0.778,2,3,0.667,0,0,,2,1,3,2,2,0,0,6,16,11,.889,.889,.333,.000,7.2,3.6,5.4,11.4,3.2,0.0,0.0,13.0,180,115
Omri Casspi,20131213,HOU,0,HOU,116,GSW,112,20.9,3,8,0.375,1,3,0.33299999999999996,3,5,0.6,1,1,2,1,3,1,1,0,10,0,.490,.438,.375,.625,5.2,5.2,5.2,7.2,7.0,3.4,8.9,23.5,100,105
Jeremy Lin,20131213,HOU,0,HOU,116,GSW,112,20.62,2,4,0.5,1,3,0.33299999999999996,3,4,0.75,0,0,0,2,0,0,4,3,8,-11,.694,.625,.750,1.000,0.0,0.0,0.0,13.6,0.0,0.0,41.0,20.8,87,124
Francisco Garcia,20131213,HOU,0,HOU,116,GSW,112,18.17,2,5,0.4,2,3,0.667,0,0,,1,3,4,0,0,0,0,2,6,-5,.600,.600,.600,.000,6.0,18.0,12.0,0.0,0.0,0.0,0.0,12.1,125,116
Donatas Motiejunas,20131213,HOU,0,HOU,116,GSW,112,8.9,0,3,0.0,0,1,0.0,2,4,0.5,0,1,1,0,0,0,0,1,2,-7,.210,.000,.333,1.333,0.0,12.3,6.1,0.0,0.0,0.0,0.0,23.5,47,119
Omer Asik,20131213,HOU,0,HOU,116,GSW,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Brooks,20131213,HOU,0,HOU,116,GSW,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnie Brewer,20131213,HOU,0,HOU,116,GSW,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Smith,20131213,HOU,0,HOU,116,GSW,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
