Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Goran Dragic,20140113,PHO,0,NYK,98,PHO,96,47.9,9,22,0.409,4,8,0.5,6,6,1.0,4,4,8,4,1,1,3,2,28,0.0,.568,.500,.364,.273,7.6,10.1,8.7,19.2,1.2,1.8,10.9,26.5,117,103
Gerald Green,20140113,PHO,0,NYK,98,PHO,96,42.17,2,16,0.125,0,7,0.0,0,0,,1,8,9,3,1,0,2,3,4,-8.0,.125,.125,.438,.000,2.2,22.9,11.1,12.4,1.3,0.0,11.1,19.6,38,100
Channing Frye,20140113,PHO,0,NYK,98,PHO,96,40.58,3,12,0.25,2,7,0.28600000000000003,2,4,0.5,0,5,5,0,1,0,0,4,10,-5.0,.363,.333,.583,.333,0.0,14.8,6.4,0.0,1.4,0.0,0.0,15.6,84,102
Miles Plumlee,20140113,PHO,0,NYK,98,PHO,96,32.85,4,9,0.444,0,0,,4,4,1.0,6,5,11,1,3,2,1,5,12,8.0,.558,.444,.000,.444,16.7,18.3,17.4,6.1,5.0,5.3,8.5,16.5,127,90
P.J. Tucker,20140113,PHO,0,NYK,98,PHO,96,25.68,2,5,0.4,0,1,0.0,2,2,1.0,1,5,6,3,0,0,1,5,6,5.0,.510,.400,.200,.400,3.6,23.4,12.1,21.4,0.0,0.0,14.5,12.3,111,102
Leandro Barbosa,20140113,PHO,0,NYK,98,PHO,96,30.17,8,15,0.5329999999999999,0,3,0.0,5,6,0.833,1,2,3,2,0,0,1,2,21,2.0,.595,.533,.200,.400,3.0,8.0,5.2,18.5,0.0,0.0,5.4,28.4,124,108
Marcus Morris,20140113,PHO,0,NYK,98,PHO,96,24.28,4,9,0.444,1,4,0.25,3,4,0.75,0,2,2,0,0,0,1,3,12,1.0,.558,.500,.444,.444,0.0,9.9,4.3,0.0,0.0,0.0,8.5,22.3,109,107
Markieff Morris,20140113,PHO,0,NYK,98,PHO,96,9.07,1,5,0.2,0,0,,0,0,,2,0,2,1,0,0,1,0,2,-10.0,.200,.200,.000,.000,20.2,0.0,11.5,21.5,0.0,0.0,16.7,30.4,60,111
Dionte Christmas,20140113,PHO,0,NYK,98,PHO,96,5.88,0,0,,0,0,,0,0,,2,1,3,0,0,0,0,1,0,4.0,,,,,31.1,20.5,26.5,0.0,0.0,0.0,,0.0,219,103
Ish Smith,20140113,PHO,0,NYK,98,PHO,96,5.02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111
Archie Goodwin,20140113,PHO,0,NYK,98,PHO,96,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111
Viacheslav Kravtsov,20140113,PHO,0,NYK,98,PHO,96,0.1,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,0,0,1,1.0,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,122,111
Alex Len,20140113,PHO,0,NYK,98,PHO,96,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
