Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Tim Duncan,20131216,SAS,0,LAC,115,SAS,92,32.28,5,12,0.41700000000000004,0,0,,7,8,0.875,2,9,11,5,1,1,2,4,17,-6,.548,.417,.000,.667,6.9,37.2,20.7,25.1,1.5,2.8,11.4,24.3,115,112
Kawhi Leonard,20131216,SAS,0,LAC,115,SAS,92,31.55,6,11,0.545,0,2,0.0,0,0,,4,4,8,1,1,0,1,4,12,-20,.545,.545,.182,.000,14.2,16.9,15.4,5.5,1.6,0.0,8.3,17.0,113,118
Tony Parker,20131216,SAS,0,LAC,115,SAS,92,25.77,3,8,0.375,1,1,1.0,1,2,0.5,0,1,1,6,1,0,1,1,8,1,.450,.438,.125,.250,0.0,5.2,2.4,35.6,1.9,0.0,10.1,17.2,105,120
Tiago Splitter,20131216,SAS,0,LAC,115,SAS,92,19.18,1,2,0.5,0,0,,0,4,0.0,1,2,3,1,1,0,1,3,2,-9,.266,.500,.000,2.000,5.8,13.9,9.5,7.3,2.6,0.0,21.0,11.1,59,116
Danny Green,20131216,SAS,0,LAC,115,SAS,92,18.98,3,6,0.5,1,2,0.5,0,0,,1,1,2,1,2,0,3,2,7,-14,.583,.583,.333,.000,5.9,7.0,6.4,8.6,5.2,0.0,33.3,21.2,80,112
Manu Ginobili,20131216,SAS,0,LAC,115,SAS,92,24.78,8,11,0.727,0,1,0.0,0,0,,0,4,4,2,0,0,4,1,16,5,.727,.727,.091,.000,0.0,21.5,9.8,18.0,0.0,0.0,26.7,27.1,100,121
Marco Belinelli,20131216,SAS,0,LAC,115,SAS,92,23.2,2,9,0.222,2,7,0.28600000000000003,1,1,1.0,0,2,2,1,0,0,2,5,7,-28,.371,.333,.778,.111,0.0,11.5,5.2,6.3,0.0,0.0,17.5,22.1,67,122
Boris Diaw,20131216,SAS,0,LAC,115,SAS,92,21.03,4,7,0.5710000000000001,0,1,0.0,1,2,0.5,0,2,2,2,1,1,2,1,9,-13,.571,.571,.143,.286,0.0,12.7,5.8,16.4,2.3,4.3,20.2,21.0,95,114
Patty Mills,20131216,SAS,0,LAC,115,SAS,92,14.33,3,7,0.429,2,4,0.5,0,0,,0,0,0,0,0,1,2,2,8,-12,.571,.571,.571,.000,0.0,0.0,0.0,0.0,0.0,6.3,22.2,28.1,82,120
Cory Joseph,20131216,SAS,0,LAC,115,SAS,92,11.57,1,1,1.0,0,0,,2,4,0.5,1,0,1,1,0,0,2,3,4,-15,.725,1.000,.000,4.000,9.7,0.0,5.3,12.6,0.0,0.0,42.0,18.4,93,124
Jeff Ayres,20131216,SAS,0,LAC,115,SAS,92,9.17,1,2,0.5,0,0,,0,0,,0,2,2,0,1,0,1,1,2,-2,.500,.500,.000,.000,0.0,29.1,13.3,0.0,5.3,0.0,33.3,14.6,62,107
Matt Bonner,20131216,SAS,0,LAC,115,SAS,92,8.15,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.5,0,125
Aron Baynes,20131216,SAS,0,LAC,115,SAS,92,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
