Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Martell Webster,20131129,WAS,0,IND,93,WAS,73,36.63,3,6,0.5,2,4,0.5,0,0,,1,4,5,1,0,0,2,0,8,-8,.667,.667,.667,.000,3.2,11.6,7.6,5.2,0.0,0.0,25.0,11.0,98,110
John Wall,20131129,WAS,0,IND,93,WAS,73,34.7,4,14,0.28600000000000003,0,2,0.0,0,0,,0,3,3,9,0,0,3,2,8,-15,.286,.286,.143,.000,0.0,9.2,4.8,53.1,0.0,0.0,17.6,24.6,69,111
Marcin Gortat,20131129,WAS,0,IND,93,WAS,73,34.4,6,12,0.5,0,0,,5,7,0.7140000000000001,1,9,10,1,1,1,2,2,17,-18,.564,.500,.000,.583,3.4,27.9,16.2,6.8,1.6,2.2,11.7,24.9,103,99
Trevor Ariza,20131129,WAS,0,IND,93,WAS,73,33.72,6,14,0.429,2,6,0.33299999999999996,0,0,,0,4,4,0,1,2,2,1,14,-28,.500,.500,.429,.000,0.0,12.7,6.6,0.0,1.6,4.5,12.5,23.8,82,103
Jan Vesely,20131129,WAS,0,IND,93,WAS,73,20.48,0,0,,0,0,,0,0,,2,0,2,0,1,2,0,0,0,-16,,,,,11.4,0.0,5.4,0.0,2.6,7.4,,0.0,217,104
Trevor Booker,20131129,WAS,0,IND,93,WAS,73,25.07,2,5,0.4,0,0,,0,1,0.0,0,8,8,3,1,1,0,4,4,-9,.368,.400,.000,.200,0.0,34.0,17.8,22.8,2.2,3.0,0.0,10.9,92,94
Garrett Temple,20131129,WAS,0,IND,93,WAS,73,22.18,1,7,0.14300000000000002,0,2,0.0,0,0,,1,1,2,0,1,1,3,2,2,-13,.143,.143,.286,.000,5.3,4.8,5.0,0.0,2.4,3.4,30.0,22.6,26,105
Kevin Seraphin,20131129,WAS,0,IND,93,WAS,73,12.12,3,7,0.429,0,0,,3,3,1.0,1,1,2,1,0,0,1,0,9,9,.541,.429,.000,.429,9.7,8.8,9.2,23.1,0.0,0.0,10.7,38.6,104,111
Eric Maynor,20131129,WAS,0,IND,93,WAS,73,8.77,3,4,0.75,1,1,1.0,1,2,0.5,0,0,0,1,0,1,4,1,8,-8,.820,.875,.250,.500,0.0,0.0,0.0,43.5,0.0,8.7,45.0,50.8,75,109
Chris Singleton,20131129,WAS,0,IND,93,WAS,73,8.03,1,3,0.33299999999999996,1,2,0.5,0,0,,0,1,1,0,0,1,0,0,3,3,.500,.500,.667,.000,0.0,13.3,6.9,0.0,0.0,9.5,0.0,18.7,96,103
Glen Rice,20131129,WAS,0,IND,93,WAS,73,3.9,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,0,0,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,19.5,0.0,12.9,0,102
Al Harrington,20131129,WAS,0,IND,93,WAS,73,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nene Hilario,20131129,WAS,0,IND,93,WAS,73,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
