Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Randy Foye,20140223,DEN,1,SAC,109,DEN,95,33.95,8,18,0.444,6,11,0.545,5,5,1.0,1,5,6,1,0,1,0,5,27,-2,.668,.611,.611,.278,3.1,17.7,10.0,6.5,0.0,2.2,0.0,24.6,136,110
Aaron Brooks,20140223,DEN,1,SAC,109,DEN,95,31.92,3,12,0.25,2,5,0.4,1,2,0.5,2,0,2,8,2,0,5,4,9,-30,.349,.333,.417,.167,6.7,0.0,3.5,42.2,2.9,0.0,28.0,23.1,76,110
Wilson Chandler,20140223,DEN,1,SAC,109,DEN,95,29.93,2,7,0.28600000000000003,2,6,0.33299999999999996,0,0,,0,2,2,3,1,0,0,5,6,-25,.429,.429,.857,.000,0.0,8.0,3.8,16.1,1.6,0.0,0.0,9.7,106,111
Kenneth Faried,20140223,DEN,1,SAC,109,DEN,95,29.62,5,10,0.5,0,0,,0,0,,1,5,6,1,1,1,4,2,10,-26,.500,.500,.000,.000,3.6,20.3,11.4,6.5,1.6,2.5,28.6,19.5,72,106
J.J. Hickson,20140223,DEN,1,SAC,109,DEN,95,16.23,0,2,0.0,0,0,,1,6,0.16699999999999998,0,6,6,3,0,0,3,4,1,1,.108,.000,.000,3.000,0.0,44.4,20.9,26.9,0.0,0.0,39.3,19.4,34,106
Evan Fournier,20140223,DEN,1,SAC,109,DEN,95,35.62,8,11,0.727,4,5,0.8,7,8,0.875,0,4,4,5,1,1,3,1,27,4,.930,.909,.455,.727,0.0,13.5,6.3,30.3,1.3,2.1,17.1,20.3,152,109
Quincy Miller,20140223,DEN,1,SAC,109,DEN,95,24.58,1,7,0.14300000000000002,1,4,0.25,0,0,,2,3,5,1,1,2,3,1,3,14,.214,.214,.571,.000,8.7,14.6,11.5,6.3,1.9,6.0,30.0,16.8,46,104
Timofey Mozgov,20140223,DEN,1,SAC,109,DEN,95,18.93,3,15,0.2,0,0,,0,0,,2,2,4,0,0,0,0,2,6,-20,.200,.200,.000,.000,11.3,12.7,11.9,0.0,0.0,0.0,0.0,32.7,51,113
Jan Vesely,20140223,DEN,1,SAC,109,DEN,95,15.67,3,5,0.6,0,0,,0,0,,2,2,4,0,3,2,0,3,6,10,.600,.600,.000,.000,13.6,15.3,14.4,0.0,9.0,9.4,0.0,13.2,128,86
Anthony Randolph,20140223,DEN,1,SAC,109,DEN,95,3.55,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,2,0,1,1,0,4,.000,.000,1.000,.000,0.0,33.8,15.9,41.0,26.4,0.0,50.0,23.3,27,52
Nate Robinson,20140223,DEN,1,SAC,109,DEN,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrell Arthur,20140223,DEN,1,SAC,109,DEN,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Lawson,20140223,DEN,1,SAC,109,DEN,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
