Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kevin Love,20140110,MIN,1,MIN,119,CHA,92,31.88,6,10,0.6,2,4,0.5,5,7,0.7140000000000001,2,12,14,4,0,1,1,1,19,12,.726,.700,.400,.700,7.3,39.3,24.2,15.5,0.0,2.3,7.1,19.2,149,95
Corey Brewer,20140110,MIN,1,MIN,119,CHA,92,27.65,2,3,0.667,0,0,,0,0,,0,1,1,1,0,1,2,3,4,7,.667,.667,.000,.000,0.0,3.8,2.0,3.9,0.0,2.7,40.0,7.9,79,99
Nikola Pekovic,20140110,MIN,1,MIN,119,CHA,92,27.28,10,14,0.7140000000000001,0,0,,6,6,1.0,3,3,6,3,2,0,1,2,26,15,.781,.714,.000,.429,12.9,11.5,12.1,17.4,3.7,0.0,5.7,28.1,159,93
Ricky Rubio,20140110,MIN,1,MIN,119,CHA,92,25.53,3,10,0.3,2,3,0.667,0,0,,2,1,3,6,0,0,3,2,8,13,.400,.400,.300,.000,9.2,4.1,6.5,26.6,0.0,0.0,23.1,22.1,93,102
Kevin Martin,20140110,MIN,1,MIN,119,CHA,92,24.43,9,12,0.75,1,1,1.0,0,0,,0,4,4,4,1,0,1,1,19,14,.792,.792,.083,.000,0.0,17.1,9.0,25.9,2.0,0.0,7.7,23.1,148,96
Alexey Shved,20140110,MIN,1,MIN,119,CHA,92,20.15,4,8,0.5,1,3,0.33299999999999996,2,4,0.5,1,1,2,0,1,0,1,1,11,14,.564,.563,.375,.500,5.8,5.2,5.5,0.0,2.5,0.0,9.3,23.2,107,97
J.J. Barea,20140110,MIN,1,MIN,119,CHA,92,19.1,2,6,0.33299999999999996,2,3,0.667,1,1,1.0,0,3,3,5,0,0,1,1,7,9,.543,.500,.500,.167,0.0,16.4,8.7,29.2,0.0,0.0,13.4,16.9,123,101
Dante Cunningham,20140110,MIN,1,MIN,119,CHA,92,16.12,3,5,0.6,0,0,,0,0,,2,4,6,6,2,1,1,0,6,15,.600,.600,.000,.000,14.5,25.9,20.5,45.7,6.2,4.6,16.7,16.2,140,81
Chase Budinger,20140110,MIN,1,MIN,119,CHA,92,15.9,4,9,0.444,0,3,0.0,0,0,,0,2,2,1,0,0,0,3,8,16,.444,.444,.333,.000,0.0,13.1,6.9,8.4,0.0,0.0,0.0,24.6,100,101
Ronny Turiaf,20140110,MIN,1,MIN,119,CHA,92,15.1,1,5,0.2,0,0,,0,0,,2,5,7,0,0,2,0,0,2,8,.200,.200,.000,.000,15.5,34.6,25.6,0.0,0.0,9.8,0.0,14.4,75,87
Luc Mbah a Moute,20140110,MIN,1,MIN,119,CHA,92,5.62,2,2,1.0,0,0,,0,0,,0,1,1,0,0,0,1,0,4,4,1.000,1.000,.000,.000,0.0,55.7,29.5,0.0,0.0,0.0,50.0,15.5,72,95
A.J. Price,20140110,MIN,1,MIN,119,CHA,92,5.62,1,3,0.33299999999999996,1,2,0.5,0,1,0.0,0,2,2,1,0,0,1,0,3,4,1.000,1.000,.000,.000,0.0,18.6,9.8,0.0,0.0,0.0,33.3,23.2,97,101
Gorgui Dieng,20140110,MIN,1,MIN,119,CHA,92,5.62,1,1,1.0,0,0,,0,0,,0,3,3,0,0,0,1,2,2,4,.436,.500,.667,.333,0.0,37.2,19.6,21.7,0.0,0.0,22.5,34.4,77,99
