Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Luol Deng,20140330,CLE,1,CLE,90,IND,76,35.5,6,12,0.5,0,2,0.0,3,5,0.6,1,4,5,3,1,0,3,1,15,12,.463,.409,.182,.182,0.0,18.0,9.4,42.6,1.5,2.4,0.0,16.0,123,84
Jarrett Jack,20140330,CLE,1,CLE,90,IND,76,35.5,4,11,0.364,1,2,0.5,2,2,1.0,0,6,6,9,1,1,0,2,11,12,.528,.500,.167,.417,3.3,12.0,7.9,15.7,1.5,0.0,17.4,23.2,96,88
Spencer Hawes,20140330,CLE,1,CLE,90,IND,76,33.1,5,9,0.556,1,2,0.5,2,2,1.0,1,4,5,0,0,0,4,5,13,-5,.658,.611,.222,.222,3.5,12.9,8.4,0.0,0.0,0.0,28.8,20.1,90,91
Dion Waiters,20140330,CLE,1,CLE,90,IND,76,33.08,9,20,0.45,1,4,0.25,0,0,,0,1,1,1,2,0,2,3,19,-6,.475,.475,.200,.000,0.0,3.2,1.7,6.9,3.3,0.0,9.1,31.8,88,87
Tristan Thompson,20140330,CLE,1,CLE,90,IND,76,30.37,4,10,0.4,0,0,,4,4,1.0,6,10,16,1,2,0,1,3,12,6,.510,.400,.000,.400,23.1,35.1,29.4,5.7,3.6,0.0,7.8,20.1,119,75
Matthew Dellavedova,20140330,CLE,1,CLE,90,IND,76,30.03,3,6,0.5,2,4,0.5,3,4,0.75,1,1,2,6,0,0,2,2,11,24,.709,.667,.667,.667,3.9,3.6,3.7,32.8,0.0,0.0,20.5,15.6,129,95
Tyler Zeller,20140330,CLE,1,CLE,90,IND,76,16.42,1,3,0.33299999999999996,0,0,,1,2,0.5,1,1,2,0,0,0,1,4,3,12,.387,.333,.000,.667,7.1,6.5,6.8,0.0,0.0,0.0,20.5,14.2,74,93
Anderson Varejao,20140330,CLE,1,CLE,90,IND,76,13.5,2,3,0.667,0,0,,2,2,1.0,0,6,6,0,0,0,1,0,6,13,.773,.667,.000,.667,0.0,47.4,24.8,0.0,0.0,0.0,20.5,17.3,120,79
Alonzo Gee,20140330,CLE,1,CLE,90,IND,76,12.5,0,2,0.0,0,0,,0,0,,0,2,2,0,0,0,1,1,0,2,.000,.000,.000,.000,0.0,17.1,8.9,0.0,0.0,0.0,33.3,11.5,0,89
Seth Curry,20140330,CLE,1,CLE,90,IND,76,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Miles,20140330,CLE,1,CLE,90,IND,76,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Bennett,20140330,CLE,1,CLE,90,IND,76,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergey Karasev,20140330,CLE,1,CLE,90,IND,76,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
