Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Gerald Henderson,20131228,CHA,0,ATL,118,CHA,116,38.77,11,17,0.647,0,0,,0,2,0.0,0,5,5,4,1,0,2,4,22,-2,.615,.647,.000,.118,0.0,14.0,6.4,18.3,1.2,0.0,10.1,22.0,111,109
Al Jefferson,20131228,CHA,0,ATL,118,CHA,116,38.57,10,18,0.556,0,0,,4,6,0.667,4,19,23,1,1,0,3,4,24,0,.581,.556,.000,.333,9.5,53.3,29.5,4.4,1.3,0.0,12.7,26.3,108,102
Anthony Tolliver,20131228,CHA,0,ATL,118,CHA,116,38.03,4,10,0.4,4,9,0.444,0,0,,2,5,7,1,1,0,0,5,12,-4,.600,.600,.900,.000,4.8,14.2,9.1,3.5,1.3,0.0,0.0,11.3,128,109
Kemba Walker,20131228,CHA,0,ATL,118,CHA,116,35.07,4,20,0.2,3,6,0.5,5,6,0.833,0,1,1,5,0,1,1,3,16,-11,.353,.275,.300,.300,0.0,3.1,1.4,19.4,0.0,2.9,4.2,28.9,82,112
Josh McRoberts,20131228,CHA,0,ATL,118,CHA,116,32.82,2,8,0.25,1,6,0.16699999999999998,0,0,,1,4,5,9,0,1,1,4,5,12,.313,.313,.750,.000,2.8,13.2,7.5,34.8,0.0,3.1,11.1,11.8,98,110
Chris Douglas-Roberts,20131228,CHA,0,ATL,118,CHA,116,23.05,3,6,0.5,0,1,0.0,1,2,0.5,0,5,5,0,1,0,2,0,7,2,.509,.500,.167,.333,0.0,23.5,10.7,0.0,2.1,0.0,22.5,16.5,75,106
Ramon Sessions,20131228,CHA,0,ATL,118,CHA,116,20.08,6,10,0.6,1,3,0.33299999999999996,2,2,1.0,1,2,3,4,0,0,0,1,15,4,.689,.650,.300,.200,4.6,10.8,7.4,36.2,0.0,0.0,0.0,23.2,150,113
Bismack Biyombo,20131228,CHA,0,ATL,118,CHA,116,14.33,1,1,1.0,0,0,,4,4,1.0,2,1,3,0,0,2,1,0,6,-2,1.087,1.000,.000,4.000,12.8,7.5,10.4,0.0,0.0,14.2,26.6,11.2,170,102
Ben Gordon,20131228,CHA,0,ATL,118,CHA,116,12.08,3,6,0.5,1,1,1.0,0,0,,0,0,0,0,1,0,0,1,7,5,.583,.583,.167,.000,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.3,112,105
Cody Zeller,20131228,CHA,0,ATL,118,CHA,116,11.55,1,8,0.125,0,0,,0,0,,2,1,3,2,1,0,0,5,2,-14,.125,.125,.000,.000,15.8,9.4,12.9,22.7,4.2,0.0,0.0,29.7,57,103
Jannero Pargo,20131228,CHA,0,ATL,118,CHA,116,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffery Taylor,20131228,CHA,0,ATL,118,CHA,116,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Adrien,20131228,CHA,0,ATL,118,CHA,116,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
