Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kemba Walker,20140111,CHA,0,CHI,103,CHA,97,43.78,10,20,0.5,2,5,0.4,7,8,0.875,1,5,6,5,1,0,2,4,29,4,.616,.550,.250,.400,2.7,13.7,8.2,21.1,1.2,0.0,7.8,28.9,121,118
Al Jefferson,20140111,CHA,0,CHI,103,CHA,97,38.92,10,22,0.455,0,0,,0,0,,1,10,11,1,0,1,1,2,20,-3,.409,.409,.455,.000,6.2,12.3,9.3,15.4,1.4,5.5,0.0,14.0,104,114
Josh McRoberts,20140111,CHA,0,CHI,103,CHA,97,38.92,4,11,0.364,1,5,0.2,0,0,,2,4,6,4,1,3,0,5,9,1,.455,.455,.000,.000,3.1,30.8,17.0,5.0,0.0,1.8,4.3,29.3,90,114
Gerald Henderson,20140111,CHA,0,CHI,103,CHA,97,36.97,10,16,0.625,1,1,1.0,9,9,1.0,0,3,3,3,2,1,4,4,30,-3,.752,.656,.063,.563,0.0,9.7,4.9,16.2,2.9,1.9,16.7,32.1,126,114
Chris Douglas-Roberts,20140111,CHA,0,CHI,103,CHA,97,29.13,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-18,.000,.000,.000,.000,0.0,0.0,0.0,4.5,0.0,0.0,50.0,3.4,24,126
Ramon Sessions,20140111,CHA,0,CHI,103,CHA,97,19.55,1,5,0.2,0,0,,2,2,1.0,1,2,3,4,0,0,1,3,4,2,.340,.200,.000,.400,6.1,12.3,9.2,28.4,0.0,0.0,14.5,17.5,90,121
Anthony Tolliver,20140111,CHA,0,CHI,103,CHA,97,13.75,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-1,,,,,0.0,8.7,4.4,0.0,0.0,0.0,,0.0,0,122
Cody Zeller,20140111,CHA,0,CHI,103,CHA,97,9.08,2,3,0.667,0,0,,1,1,1.0,0,2,2,0,1,1,0,0,5,-7,.000,.000,.000,.000,13.2,13.2,13.2,0.0,0.0,7.9,0.0,5.5,68,115
Bismack Biyombo,20140111,CHA,0,CHI,103,CHA,97,9.08,0,1,0.0,0,0,,0,0,,1,1,2,0,0,1,0,3,0,-3,.727,.667,.000,.333,0.0,26.4,13.2,0.0,6.0,7.9,0.0,18.8,145,98
Jannero Pargo,20140111,CHA,0,CHI,103,CHA,97,0.82,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126
Ben Gordon,20140111,CHA,0,CHI,103,CHA,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Adrien,20140111,CHA,0,CHI,103,CHA,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffery Taylor,20140111,CHA,0,CHI,103,CHA,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
