Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Zach Randolph,20140128,MEM,0,MEM,98,POR,81,36.13,11,22,0.5,0,1,0.0,1,1,1.0,5,5,10,3,1,0,0,5,23,10,.512,.500,.045,.045,18.0,13.6,15.4,14.0,1.5,0.0,0.0,29.7,120,91
Marc Gasol,20140128,MEM,0,MEM,98,POR,81,34.75,7,13,0.5379999999999999,0,0,,1,1,1.0,0,8,8,4,3,1,5,3,15,11,.558,.538,.000,.077,0.0,22.6,12.8,16.6,4.5,2.2,27.1,25.4,87,80
Mike Conley,20140128,MEM,0,MEM,98,POR,81,34.6,8,14,0.5710000000000001,2,4,0.5,1,2,0.5,0,3,3,7,1,0,2,1,19,7,.638,.643,.286,.143,0.0,8.5,4.8,30.4,1.5,0.0,11.8,23.3,124,94
Tayshaun Prince,20140128,MEM,0,MEM,98,POR,81,31.17,2,6,0.33299999999999996,0,1,0.0,0,0,,0,6,6,3,0,0,1,0,4,7,.333,.333,.167,.000,0.0,18.9,10.7,11.6,0.0,0.0,14.3,10.7,79,92
Courtney Lee,20140128,MEM,0,MEM,98,POR,81,31.15,5,9,0.556,1,2,0.5,1,2,0.5,0,1,1,1,3,0,1,1,12,16,.607,.611,.222,.222,0.0,3.1,1.8,4.4,5.1,0.0,9.2,16.7,112,89
James Johnson,20140128,MEM,0,MEM,98,POR,81,16.97,1,2,0.5,0,1,0.0,2,2,1.0,3,3,6,1,0,0,3,4,4,10,.694,.500,.500,1.000,22.9,17.3,19.7,7.0,0.0,0.0,51.0,16.6,94,93
Mike Miller,20140128,MEM,0,MEM,98,POR,81,15.8,4,5,0.8,3,3,1.0,0,0,,0,2,2,1,0,0,1,1,11,-1,1.100,1.100,.600,.000,0.0,12.4,7.1,9.8,0.0,0.0,16.7,18.2,162,95
Nick Calathes,20140128,MEM,0,MEM,98,POR,81,13.4,1,5,0.2,0,1,0.0,0,0,,0,4,4,4,0,0,0,0,2,10,.200,.200,.200,.000,0.0,29.2,16.7,36.3,0.0,0.0,0.0,17.8,83,88
Ed Davis,20140128,MEM,0,MEM,98,POR,81,12.48,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,2,0,7,.000,.000,.000,.000,0.0,15.7,8.9,0.0,0.0,0.0,0.0,3.8,0,93
Kosta Koufos,20140128,MEM,0,MEM,98,POR,81,11.05,3,5,0.6,0,0,,0,2,0.0,1,2,3,0,1,1,0,3,6,4,.510,.600,.000,.400,11.7,17.7,15.2,0.0,4.8,6.9,0.0,25.4,105,78
Jamaal Franklin,20140128,MEM,0,MEM,98,POR,81,1.25,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2,,,,,0.0,78.4,44.7,0.0,0.0,0.0,,0.0,0,67
Jon Leuer,20140128,MEM,0,MEM,98,POR,81,1.25,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,2,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,200,100
Tony Allen,20140128,MEM,0,MEM,98,POR,81,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
