Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Chandler Parsons,20140327,HOU,1,HOU,120,PHI,98,39.17,7,14,0.5,2,4,0.5,0,0,,0,5,5,7,2,0,2,2,16,36,.571,.571,.286,.000,0.0,11.3,6.4,24.2,2.4,0.0,12.5,15.7,124,97
James Harden,20140327,HOU,1,HOU,120,PHI,98,31.48,9,17,0.529,3,8,0.375,5,6,0.833,4,6,10,10,1,0,5,0,26,26,.662,.618,.471,.353,14.5,16.9,15.9,50.4,1.5,0.0,20.3,30.1,129,97
Terrence Jones,20140327,HOU,1,HOU,120,PHI,98,29.6,8,15,0.5329999999999999,0,2,0.0,4,6,0.667,2,5,7,0,4,2,1,0,20,31,.567,.533,.133,.400,7.7,15.0,11.8,0.0,6.2,6.0,5.4,24.2,122,84
Dwight Howard,20140327,HOU,1,HOU,120,PHI,98,26.17,6,6,1.0,0,0,,5,9,0.556,3,10,13,0,2,3,3,3,17,35,.853,1.000,.000,1.500,13.1,34.0,24.8,0.0,3.5,10.2,23.1,19.0,124,79
Patrick Beverley,20140327,HOU,1,HOU,120,PHI,98,7.55,1,2,0.5,1,2,0.5,2,2,1.0,0,0,0,1,0,0,0,1,5,2,.868,.750,1.000,1.000,0.0,0.0,0.0,16.9,0.0,0.0,0.0,14.7,200,107
Jeremy Lin,20140327,HOU,1,HOU,120,PHI,98,27.1,4,9,0.444,1,2,0.5,4,4,1.0,0,1,1,7,0,0,2,4,13,14,.604,.500,.222,.444,0.0,3.3,1.8,33.6,0.0,0.0,15.7,18.1,132,106
Omer Asik,20140327,HOU,1,HOU,120,PHI,98,21.83,2,4,0.5,0,0,,0,1,0.0,3,4,7,0,1,0,0,3,4,-13,.450,.500,.000,.250,15.7,16.3,16.0,0.0,2.1,0.0,0.0,7.8,122,95
Donatas Motiejunas,20140327,HOU,1,HOU,120,PHI,98,18.4,3,7,0.429,0,2,0.0,0,0,,2,2,4,0,2,0,2,5,6,-9,.429,.429,.286,.000,12.4,9.7,10.9,0.0,5.0,0.0,22.2,18.8,81,91
Isaiah Canaan,20140327,HOU,1,HOU,120,PHI,98,13.82,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,,0,1,1,0,1,1,3,2,5,3,.417,.417,.500,.000,0.0,6.4,3.6,0.0,3.3,6.4,33.3,25.0,57,93
Omri Casspi,20140327,HOU,1,HOU,120,PHI,98,13.05,1,5,0.2,0,0,,3,6,0.5,2,2,4,2,0,0,0,0,5,0,.327,.200,.000,1.200,17.5,13.6,15.3,18.2,0.0,0.0,0.0,22.5,105,102
Jordan Hamilton,20140327,HOU,1,HOU,120,PHI,98,11.83,1,5,0.2,1,3,0.33299999999999996,0,0,,1,4,5,0,0,0,2,2,3,-15,.300,.300,.600,.000,9.7,30.0,21.1,0.0,0.0,0.0,28.6,22.7,57,94
Francisco Garcia,20140327,HOU,1,HOU,120,PHI,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Smith,20140327,HOU,1,HOU,120,PHI,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
