Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Monta Ellis,20131130,DAL,1,MIN,112,DAL,106,36.95,9,15,0.6,3,5,0.6,5,5,1.0,2,4,6,6,2,0,2,2,26,-8,.756,.700,.333,.333,6.0,13.7,9.6,23.4,2.9,0.0,10.4,23.1,147,122
Shawn Marion,20131130,DAL,1,MIN,112,DAL,106,33.4,3,11,0.273,0,4,0.0,0,0,,1,1,2,3,1,2,3,4,6,-7,.273,.273,.364,.000,3.3,3.8,3.5,10.6,1.6,5.4,21.4,18.7,61,125
Dirk Nowitzki,20131130,DAL,1,MIN,112,DAL,106,32.58,10,13,0.769,1,1,1.0,2,2,1.0,0,5,5,6,1,0,2,3,23,-6,.829,.808,.077,.154,0.0,19.4,9.1,29.2,1.6,0.0,12.6,21.7,148,123
Gal Mekel,20131130,DAL,1,MIN,112,DAL,106,26.47,3,12,0.25,0,3,0.0,0,0,,1,1,2,7,0,0,1,1,6,7,.250,.250,.250,.000,4.2,4.8,4.5,32.1,0.0,0.0,7.7,21.9,83,132
Samuel Dalembert,20131130,DAL,1,MIN,112,DAL,106,25.22,6,7,0.857,0,0,,0,2,0.0,3,4,7,0,0,1,1,3,12,-5,.761,.857,.000,.286,13.3,20.0,16.5,0.0,0.0,3.6,11.3,15.7,131,124
Vince Carter,20131130,DAL,1,MIN,112,DAL,106,30.12,4,12,0.33299999999999996,1,3,0.33299999999999996,1,1,1.0,2,3,5,4,1,1,0,1,10,-6,.402,.375,.250,.083,7.4,12.6,9.8,16.5,1.8,3.0,0.0,18.4,110,124
DeJuan Blair,20131130,DAL,1,MIN,112,DAL,106,22.35,5,8,0.625,0,0,,1,1,1.0,2,6,8,1,2,0,0,5,11,-5,.652,.625,.000,.125,10.0,33.9,21.2,6.3,4.7,0.0,0.0,16.8,145,110
Shane Larkin,20131130,DAL,1,MIN,112,DAL,106,16.75,2,6,0.33299999999999996,0,2,0.0,0,0,,0,0,0,1,2,0,0,1,4,-2,.333,.333,.333,.000,0.0,0.0,0.0,7.3,6.3,0.0,0.0,15.9,83,119
Jae Crowder,20131130,DAL,1,MIN,112,DAL,106,12.8,2,6,0.33299999999999996,1,5,0.2,0,0,,1,0,1,1,0,0,2,4,5,-5,.417,.417,.833,.000,8.7,0.0,4.6,10.0,0.0,0.0,25.0,27.8,75,132
Wayne Ellington,20131130,DAL,1,MIN,112,DAL,106,2.95,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,2,3,3,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,139,130
Bernard James,20131130,DAL,1,MIN,112,DAL,106,0.42,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,4,,,,,100.0,0.0,100.0,0.0,0.0,0.0,,0.0,215,133
Jose Calderon,20131130,DAL,1,MIN,112,DAL,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
