Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Andre Drummond,20140328,DET,1,MIA,110,DET,78,34.97,4,7,0.5710000000000001,0,0,,1,2,0.5,6,8,14,0,1,0,1,3,9,-27,.571,.571,.000,.286,16.8,32.3,23.2,0.0,1.6,0.0,11.3,12.3,117,126
Greg Monroe,20140328,DET,1,MIA,110,DET,78,29.23,5,14,0.35700000000000004,0,0,,2,4,0.5,4,4,8,1,0,2,1,3,12,-31,.381,.357,.000,.286,13.4,19.3,15.8,7.5,0.0,5.5,6.0,27.7,86,128
Brandon Jennings,20140328,DET,1,MIA,110,DET,78,28.27,2,8,0.25,0,4,0.0,4,6,0.667,0,0,0,7,1,0,1,1,8,-29,.376,.250,.500,.750,0.0,0.0,0.0,44.7,2.0,0.0,8.6,19.9,93,133
Josh Smith,20140328,DET,1,MIA,110,DET,78,26.97,4,14,0.28600000000000003,1,5,0.2,0,0,,0,2,2,3,1,1,3,4,9,-32,.321,.321,.357,.000,0.0,10.5,4.3,23.3,2.1,3.0,17.6,30.5,60,128
Kyle Singler,20140328,DET,1,MIA,110,DET,78,25.4,4,9,0.444,0,4,0.0,3,3,1.0,1,0,1,2,0,0,1,2,11,-23,.533,.444,.444,.333,3.9,0.0,2.3,16.8,0.0,0.0,8.8,21.6,108,137
Jonas Jerebko,20140328,DET,1,MIA,110,DET,78,23.83,3,7,0.429,0,2,0.0,0,0,,0,6,6,2,0,0,0,3,6,-3,.429,.429,.286,.000,0.0,35.5,14.6,16.8,0.0,0.0,0.0,14.2,97,129
Rodney Stuckey,20140328,DET,1,MIA,110,DET,78,23.12,4,7,0.5710000000000001,0,1,0.0,0,0,,0,1,1,1,0,0,1,0,8,-9,.571,.571,.143,.000,0.0,6.1,2.5,9.6,0.0,0.0,12.5,16.7,98,136
Kentavious Caldwell-Pope,20140328,DET,1,MIA,110,DET,78,19.02,1,4,0.25,1,3,0.33299999999999996,0,0,,0,1,1,1,0,1,1,5,3,-3,.375,.375,.750,.000,0.0,7.4,3.0,9.2,0.0,4.2,20.0,12.7,66,131
Will Bynum,20140328,DET,1,MIA,110,DET,78,15.0,3,5,0.6,1,3,0.33299999999999996,5,6,0.833,0,1,1,2,1,0,1,0,12,-3,.785,.700,.600,1.200,0.0,9.4,3.9,31.4,3.8,0.0,11.6,27.9,143,127
Tony Mitchell,20140328,DET,1,MIA,110,DET,78,4.73,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0,.000,.000,.000,.000,20.7,0.0,12.2,0.0,0.0,0.0,0.0,20.4,30,137
Peyton Siva,20140328,DET,1,MIA,110,DET,78,4.73,0,2,0.0,0,2,0.0,0,0,,0,1,1,1,1,0,1,0,0,0,,,,,0.0,0.0,0.0,0.0,11.9,0.0,,0.0,0,111
Luigi Datome,20140328,DET,1,MIA,110,DET,78,4.73,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,.000,.000,1.000,.000,0.0,29.8,12.2,33.8,11.9,0.0,33.3,30.7,15,105
Charlie Villanueva,20140328,DET,1,MIA,110,DET,78,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
